node_id,zone_id,x_coord,y_coord
3400,3400,-74.79703679040435,37.46691824586158
3401,3401,-74.85010354100594,37.25687769221058
3402,3402,-75.17554825333472,37.583723770491616
3403,3403,-75.26639599595724,37.60582316970597
3404,3404,-75.36218309721258,37.56159712956851
3405,3405,-75.4061038786415,37.718058233869854
3406,3406,-75.35726519186467,37.77776612210522
3407,3407,-75.49332196203711,37.93360843375707
3408,3408,-75.55528465354719,37.889174334028596
3409,3409,-75.65279086238198,37.84939630827967
3410,3410,-77.78981463151098,38.08560127773639
3411,3411,-77.75809667992908,38.137124985662275
3412,3412,-77.48450704704145,38.148146094671795
3413,3413,-77.62206524237513,38.177308154861066
3414,3414,-77.60732117356987,38.25961912530211
3415,3415,-77.73155415119268,38.222367929445355
3416,3416,-77.84910074694976,38.20237260082544
3417,3417,-77.74329973110399,38.33791375952062
3418,3418,-77.47150040279014,38.33206964856587
3419,3419,-77.38672930011832,38.25206546407326
3420,3420,-77.25713875985528,38.20570119155252
3421,3421,-77.1882539318339,38.38271562639425
3422,3422,-76.97166620971666,38.40064326459375
3423,3423,-76.93937761733504,38.29354243919319
3424,3424,-76.91257546784605,38.14567751959258
3425,3425,-77.10486404505465,38.166976319648256
3426,3426,-77.16359442087541,38.05877238217586
3427,3427,-77.0819062094268,37.97674625993272
3428,3428,-77.051826539463,37.876327835715514
3429,3429,-77.12189885272863,37.785788456861084
3430,3430,-77.39415583808095,37.84069954896142
3431,3431,-77.25867442117627,37.81668542799258
3432,3432,-77.2544945738788,37.924697436062395
3433,3433,-77.4666037359681,38.04831321619801
3434,3434,-77.55092694741475,37.94451906119964
3435,3435,-78.43621457935636,38.340956929647625
3436,3436,-78.45044513672873,38.383695760781364
3437,3437,-78.3883411412935,38.389748149094466
3438,3438,-78.38493984533115,38.34118908075258
3439,3439,-78.3386243044891,38.363183784683855
3440,3440,-78.29028596977903,38.356254325020586
3441,3441,-78.31856052663721,38.33496033406682
3442,3442,-78.30702608893694,38.30162683516031
3443,3443,-78.27027052148726,38.29748619563193
3444,3444,-78.26006739845717,38.26923849326461
3445,3445,-78.27928010054957,38.249842668843726
3446,3446,-78.32673242614862,38.25598748207279
3447,3447,-78.36270705696761,38.26912740237837
3448,3448,-78.40841940959493,38.28701260189568
3449,3449,-78.74665900271492,38.707271727423816
3450,3450,-78.61492355058571,38.712242559483634
3451,3451,-78.67942035853106,38.652713854543265
3452,3452,-78.67267571572033,38.58136543710131
3453,3453,-78.6177073343449,38.508521819974256
3454,3454,-78.52175647267917,38.531513300958665
3455,3455,-78.44775882798831,38.57525061452571
3456,3456,-78.55941795959025,38.598038968110465
3457,3457,-78.5134569155031,38.6603260858832
3458,3458,-78.38549236050913,38.61978246334376
3459,3459,-78.29927055204915,38.663460292865615
3460,3460,-78.3401254070221,38.755169453476576
3461,3461,-78.37473012271721,38.83127426125294
3462,3462,-78.42134201747162,38.71253394753239
3463,3463,-78.54087636559645,38.74627184151204
3464,3464,-78.54539211632253,38.85544453607752
3465,3465,-78.45458623821236,38.83031082303182
3466,3466,-78.66038505185826,38.9018167222374
3467,3467,-78.68408713148119,38.78938194457655
3468,3468,-78.17980193958286,39.06433153233164
3469,3469,-78.51524121527765,38.99074379911537
3470,3470,-78.38433975343843,38.94355175299101
3471,3471,-78.27251632466562,38.91921347039454
3472,3472,-78.28992085186535,38.86493836074294
3473,3473,-78.26042083563117,38.77136858872569
3474,3474,-78.15766100669364,38.78699142338255
3475,3475,-78.07770654279824,38.82428680882524
3476,3476,-78.16193315893894,38.8418038867827
3477,3477,-78.13102675856246,38.895150361852245
3479,3479,-78.01639248427531,38.86952668930914
3480,3480,-77.98862445611381,38.863802323110434
3481,3481,-77.9323700724084,38.92152086076876
3483,3483,-77.88687610609558,38.98066789095251
3484,3484,-77.81486616076587,38.94152121180416
3485,3485,-77.68843554717769,38.911606899139294
3486,3486,-77.77218421356403,38.702947456692115
3487,3487,-77.84095542087671,38.760446627842626
3488,3488,-77.76990474295181,38.87197510655198
3489,3489,-77.92132354071256,38.893458145882555
3490,3490,-77.91515054932636,38.82173887710363
3491,3491,-77.95836564426565,38.683977810869855
3492,3492,-78.01354567941353,38.73640392786936
3493,3493,-78.10074733209468,38.73181753173316
3494,3494,-78.05027901662713,38.739110797366216
3496,3496,-78.16493270208584,38.71014858107927
3497,3497,-78.20055633459987,38.68228092762313
3498,3498,-78.10323729450664,38.6585190339428
3499,3499,-78.0441096920618,38.60626320156529
3500,3500,-77.88898621942866,38.626056595618294
3501,3501,-77.91534822713223,38.489796525626566
3502,3502,-77.75729258870702,38.48612419935571
3503,3503,-77.85098097852607,38.55243705702834
3504,3504,-77.81431912767097,38.651559829873534
3505,3505,-77.93246459082191,38.33627873430059
3506,3506,-77.9619859678645,38.223830106658895
3507,3507,-78.02505987715307,38.12501776114924
3508,3508,-78.05705413872573,38.18175907593188
3509,3509,-78.19147924700972,38.22039504879346
3510,3510,-78.15296120223093,38.246252748962114
3511,3511,-78.18499917497942,38.319211298694704
3512,3512,-78.20014101513515,38.27513770153838
3513,3513,-78.22768371825522,38.26410860143176
3514,3514,-78.2499702316659,38.30717984183589
3515,3515,-78.26438688542375,38.35939652414201
3516,3516,-78.24569004658078,38.38441784793865
3517,3517,-78.17359419359579,38.380720304796704
3518,3518,-78.14645292699124,38.35318656371749
3519,3519,-78.08384159968115,38.26994572990281
3520,3520,-77.99313126088981,38.4059623329847
3521,3521,-78.08627213189256,38.50115496528419
3522,3522,-78.12289575386441,38.43875658443652
3523,3523,-78.20364452482791,38.43653046098633
3524,3524,-78.2515276401143,38.43400625240511
3525,3525,-78.24036304687537,38.543741086161745
3526,3526,-78.18838142293454,38.5079945382467
3527,3527,-78.14425228461783,38.561659019384884
3528,3528,-78.23389305292447,38.63416186938341
3529,3529,-78.2512647205719,38.57001762293071
3530,3530,-78.29376669808867,38.57649224455265
3531,3531,-78.35536954049253,38.52515860720824
3532,3532,-78.30498041088535,38.523179871408196
3533,3533,-78.27218929553375,38.48564635382213
3534,3534,-78.3122860227857,38.44470421491758
3535,3535,-78.36451869694822,38.424057248799336
3536,3536,-78.39953914594798,38.44018825107585
3537,3537,-78.43537761775852,38.484339503330645
3538,3538,-78.38537821599064,38.5033336783923
3539,3539,-78.49558001415463,38.43339569584006
3540,3540,-78.33127074456064,38.39711574591435
3541,3541,-78.28150650858602,38.3590313836514
3542,3542,-78.89575596142373,38.19771255986138
3543,3543,-78.75882265483222,38.08557080024379
3545,3545,-78.77542609739287,38.13340621244482
3546,3546,-78.68262077524152,38.14120014930764
3547,3547,-78.58931951107691,38.18582408580869
3548,3548,-78.63869407890265,38.24146578324264
3549,3549,-78.68592703555623,38.28518506533609
3550,3550,-78.77940635609313,38.203930537600584
3551,3551,-78.84598049148158,38.297435999945066
3552,3552,-78.78745944611603,38.26987886002718
3553,3553,-78.75093379702994,38.33402830894395
3554,3554,-78.8635446652954,38.36373837386883
3555,3555,-78.96643202220594,38.3236858393457
3556,3556,-78.93055001402684,38.262095703703345
3557,3557,-79.03312450338046,38.39522998220402
3558,3558,-78.93751859744206,38.38124091594863
3559,3559,-78.92859251663698,38.43049231190495
3560,3560,-79.0105883648649,38.501479353679066
3561,3561,-78.89290094428107,38.55795565106621
3562,3562,-78.80361235719472,38.49516827067526
3563,3563,-78.80747583174606,38.39954111548883
3564,3564,-78.73193418315903,38.37376018125551
3565,3565,-78.62788694235256,38.40200887054713
3566,3566,-78.56289688541823,38.28225910095453
3567,3567,-78.4927407099693,38.24212006803397
3568,3568,-78.48632749006504,38.2753094279971
3569,3569,-78.48131422235215,38.30452298004882
3570,3570,-78.48613123836971,38.321730790882405
3571,3571,-78.50876926421822,38.33266309671768
3572,3572,-78.15435589352528,38.15154849971057
3573,3573,-78.24074205274555,38.1814709365234
3574,3574,-78.2985466304912,38.181009849099425
3575,3575,-78.38465938693501,38.19182463797321
3576,3576,-78.43805685191505,38.21770607703729
3577,3577,-78.51023838864721,38.19963210096605
3578,3578,-78.4797052737207,38.137037020981296
3579,3579,-78.45355302791482,38.084308291052615
3580,3580,-78.34367931503034,38.112504275930974
3581,3581,-78.39218967584732,38.03216516759375
3582,3582,-78.32943482805128,37.95646332446081
3583,3583,-78.29086006793194,38.02131079111144
3584,3584,-78.20054377629288,38.01604832175423
3585,3585,-78.20041824869962,38.092882604419955
3586,3586,-78.10062545384532,38.06485416379384
3587,3587,-78.28967868816933,37.92454089168328
3588,3588,-78.46450804809433,37.825696810432696
3589,3589,-78.52316904455878,37.84981356582256
3590,3590,-78.59856672294954,37.86974338569205
3591,3591,-78.59869208965813,37.94511737799415
3592,3592,-78.48770605283292,37.943898355612646
3593,3593,-78.41117757633162,37.910482651488394
3594,3594,-78.53110032030723,37.96309853923097
3595,3595,-78.51082746819216,38.04989593326937
3596,3596,-78.57366089830313,38.114206737846764
3597,3597,-78.62083320695646,38.034183541072046
3598,3598,-78.69466767201659,38.031447265043525
3599,3599,-78.79564570657391,38.00006088827623
3600,3600,-78.83742445214457,37.92566253643621
3601,3601,-78.74332824418345,37.882636629008495
3602,3602,-78.7142531084141,37.95526161613146
3603,3603,-78.66251910618378,37.854504232502855
3604,3604,-79.57987941554083,39.90360724042021
3605,3605,-79.76037759860773,39.858183324746555
3606,3606,-79.94023681649549,40.25035376483925
3607,3607,-79.70100754169682,40.544363247624986
3608,3608,-79.47167919285457,40.54523088146047
3609,3609,-79.33275625430625,40.6302432007212
3610,3610,-79.2786006132401,40.495558980127434
3611,3611,-79.27626657858801,40.294254895504594
3612,3612,-79.24587991437743,40.297972727035074
3613,3613,-79.36171589721582,40.34636839466315
3614,3614,-79.64238691776582,40.25359100109676
3615,3615,-79.45696542298937,40.15594866535026
3616,3616,-79.26639377486626,40.24294538323532
3617,3617,-79.28103228005678,40.091292593765175
3618,3618,-79.40736822090268,39.978682667429254
3619,3619,-79.3121348218806,39.82238563488287
3620,3620,-79.11866815479982,39.8853314070021
3621,3621,-78.99091620741872,39.963810043731364
3622,3622,-79.06024988055307,40.050439117736
3623,3623,-79.1485095307321,40.113313158383555
3624,3624,-78.95596896946812,40.19288594933955
3625,3625,-78.92878383208792,40.304474313217014
3626,3626,-79.17010344103839,40.37557479047201
3627,3627,-79.05926376051865,40.51673511862713
3628,3628,-78.83780320416324,40.43553627979637
3629,3629,-78.87112836576685,39.98251699697017
3630,3630,-78.74782444223138,39.733048474733046
3631,3631,-78.87154473741298,39.83423054287816
3632,3632,-79.00483706083861,39.73391764497756
3633,3633,-79.16467625631297,39.764925536097294
3634,3634,-79.22513749663123,39.764721453048146
3635,3635,-78.94849952865803,39.55055345500822
3636,3636,-78.90651386885223,39.64424876054999
3637,3637,-78.71791654239378,39.64488893527274
3638,3638,-78.77935096661389,39.52750006284154
3639,3639,-78.87121969918425,39.36801635487888
3640,3640,-78.64604891402546,39.448235036981245
3641,3641,-78.55328506298342,39.222290142603455
3642,3642,-78.69302130364619,39.0276562291094
3643,3643,-78.84377740089826,38.972315206094265
3644,3644,-79.00616230720806,38.87690896689157
3645,3645,-79.16528793563138,39.1260996476012
3646,3646,-78.97213909954314,39.21681119762935
3647,3647,-78.75061904763872,39.22420814747181
3648,3648,-79.06304052974295,39.39999306275393
3649,3649,-79.20944656382062,39.33572250236927
3650,3650,-79.12926917096382,39.52607846244788
3651,3651,-79.27277616569977,39.728230568089394
3652,3652,-79.34575568563825,39.62397940762563
3653,3653,-79.36693503560112,39.36397908470402
3654,3654,-79.98010538101713,40.91412073852965
3655,3655,-79.79839324353905,41.0835190300447
3656,3656,-79.67918786498713,41.37834181915911
3657,3657,-79.60252630568715,41.211724452611044
3658,3658,-79.18411274968418,41.11594171566623
3659,3659,-79.41724293101936,41.172933764854676
3660,3660,-79.34622385903096,41.006959611081
3661,3661,-79.52942862411085,40.888795083824924
3662,3662,-79.73637794801434,40.77140281934766
3663,3663,-79.45677566528197,41.56329047113029
3664,3664,-79.28798373463306,41.858960006173504
3665,3665,-79.1386950279021,41.7433184796242
3666,3666,-78.95925106547817,41.92105679122808
3667,3667,-78.77216517419376,41.95681622582743
3668,3668,-78.91722218327895,42.13557797600604
3669,3669,-78.83302759163176,41.7636207953119
3670,3670,-78.8089853999325,41.576994511251215
3671,3671,-78.89045476134925,41.60713253590314
3672,3672,-79.19888914091464,41.377707265570535
3673,3673,-79.02253257196634,41.31452808587951
3674,3674,-79.02545534583443,41.557683130736955
3675,3675,-79.19960344363562,41.60703260876175
3676,3676,-77.00112472048967,37.8671882614911
3677,3677,-77.46591788507565,37.828488847397104
3678,3678,-78.04772954701934,38.09182499822226
3679,3679,-78.13738023798179,38.025546547909975
3680,3680,-78.53117037488174,37.77008357776627
3681,3681,-78.55812700738392,37.778458722992035
3682,3682,-78.9629461144868,37.92257075710392
3683,3683,-78.97835699584373,38.20168020891757
3684,3684,-79.12833303176045,38.47239265439897
3685,3685,-79.34261693155413,39.156653045120386
3686,3686,-79.5433496700981,39.682029896646746
3687,3687,-80.00953905089882,40.46581534430801
3688,3688,-80.0098131726356,40.45906503368031
3689,3689,-80.2060445176679,40.88824048674491
3690,3690,-80.03244864626495,41.0794588602735
3691,3691,-79.8769346708265,41.3284289946456
3692,3692,-79.52799359420284,41.764059172389665
3693,3693,-79.213610217996,42.00015891016339
3694,3694,-79.0154445852963,42.1211450013476
3695,3695,-78.82728557664105,42.07327454604369
3696,3696,-78.20388731097825,42.1854130871786
3697,3697,-78.12913484342353,42.34566290709744
3698,3698,-78.12348989735293,42.34727670865851
3699,3699,-77.80248958722504,42.64249280214432
3700,3700,-77.56309861382005,42.89140601940487
3701,3701,-77.15888970510207,42.85475702470098
3702,3702,-77.01139862376314,42.8395204437004
3703,3703,-76.39111595537128,42.775231233940005
3704,3704,-76.20350811843326,42.75523555450672
3705,3705,-75.6954223984749,42.69999839888568
3706,3706,-75.47679327870453,42.67627233058803
3707,3707,-75.47098440796013,42.30966758983934
3708,3708,-75.53066884885905,42.21250177885743
3709,3709,-75.66093066179316,41.98815355805289
3710,3710,-75.79341717359499,41.652277713476884
3711,3711,-75.55436359147748,41.32417432108209
3712,3712,-75.53382979531065,41.246514610920435
3713,3713,-75.34854723160664,41.04615410232345
3714,3714,-75.3182622222567,41.01857087938876
3715,3715,-75.12800118361069,41.041450157908045
3716,3716,-75.10112764092138,41.02803630765444
3717,3717,-75.06902357815254,41.01342911427475
3718,3718,-74.98605159305352,41.06725292266005
3719,3719,-74.98285218448552,41.03523389419379
3720,3720,-74.94645385240729,40.94582261182505
3721,3721,-74.93111392283036,40.94468916584214
3722,3722,-74.46572380189578,40.22370388859985
5001,5001,-76.89574296268526,40.859963676006736
5002,5002,-76.84795579398244,40.74479525227816
5003,5003,-76.77193189037514,40.66303088925185
5004,5004,-76.74886009266001,40.61210190301967
5005,5005,-76.73725145667238,40.54910373026807
5006,5006,-76.73666775214008,40.449988837642316
5007,5007,-76.73570316920001,40.40210216621767
5008,5008,-76.72068730943701,40.32350333943233
5009,5009,-76.70878184538802,40.28175061866097
5010,5010,-76.6565254989881,40.26087630495576
5011,5011,-76.64675356492968,40.23629472355001
5012,5012,-76.63262352191651,40.200279312575425
5013,5013,-76.61257643269221,40.149285680657634
5014,5014,-76.60289315989367,40.123931122571136
5015,5015,-76.56767600106022,40.104609564110696
5016,5016,-76.54743122792736,40.10294353190171
5017,5017,-76.53152362073882,40.094210018317355
5018,5018,-76.50031608030142,40.096302201594234
5019,5019,-76.44652275732479,40.1650349368367
5020,5020,-76.43955776215536,40.20652825302206
5021,5021,-76.45658146523618,40.27342813436821
5022,5022,-76.49106323579025,40.34980966147669
5023,5023,-76.51844921271365,40.412713089194256
5024,5024,-76.55659001136083,40.48825259453893
5025,5025,-76.56610171410048,40.564385901210194
5026,5026,-76.550133072609,40.08636692165695
5027,5027,-76.55491661004011,40.059199052388955
5028,5028,-76.78205287772053,39.77932320034655
5029,5029,-76.76413931908932,39.806107871693186
5030,5030,-76.72980078281948,39.8199616097883
5031,5031,-76.69933576314249,39.84102793884627
5047,5047,-76.64442403581855,39.96555492331436
5048,5048,-76.66169221962038,39.98033351111755
5049,5049,-76.69116742397524,39.997996415679836
5050,5050,-76.66797142240497,40.019541579380245
5051,5051,-76.68900067425751,40.07089100454999
5052,5052,-77.37367770280208,40.121641726047756
5053,5053,-77.23654341531275,40.11686820371217
5054,5054,-77.09585301707601,40.160506728956456
5055,5055,-76.99575153446861,40.111513487154205
5056,5056,-76.84884241515101,40.074816035995624
5057,5057,-76.82255321818528,40.081515604954326
5058,5058,-76.79442025045039,40.089602412622206
5059,5059,-76.75696235889438,40.101036953240595
5060,5060,-76.7108969366386,40.11207655312467
5061,5061,-76.63973107784302,40.119514685731936
5062,5062,-76.60559585611155,40.11841947058468
5063,5063,-76.58234582162228,40.11605602808684
5064,5064,-76.57003793007196,40.09102191988744
5065,5065,-76.5744560462245,40.07213522502442
5066,5066,-76.53477298340235,40.05783786445711
5067,5067,-76.50000315564762,40.054240436400995
5068,5068,-76.47102502929121,40.049941633715164
5069,5069,-76.43808339647407,40.03543149523615
5070,5070,-76.40828644019615,40.048917046053845
5071,5071,-76.29672593874182,40.081270779664095
5072,5072,-76.25388835505042,40.105675755621654
5073,5073,-76.19358185331005,40.12311733622183
5074,5074,-76.09748611789311,40.17079765422955
5075,5075,-76.02799208641476,40.21440143952821
5076,5076,-76.27945004999889,40.050901981336814
5077,5077,-76.19428730430378,40.03563041125094
5078,5078,-76.14237096490889,40.02125798558427
5079,5079,-76.55191590085552,40.64044263283162
5080,5080,-76.1095996784117,40.42506933634961
5081,5081,-76.1974347095624,40.32004328382158
5082,5082,-76.293003682319,40.29554672146001
5083,5083,-76.33929828639491,40.26773982842586
5084,5084,-76.52949660874543,40.22947609726474
5085,5085,-76.56547103446773,40.203060044673656
5086,5086,-76.55693381770632,40.16451730631253
5087,5087,-76.53881323595627,40.15171412985962
5088,5088,-76.54327673617577,40.125661882883605
5089,5089,-76.54270981855389,40.03053906737178
5090,5090,-76.50723333839936,40.02698822066752
5091,5091,-76.47852460481032,39.98510806750508
5092,5092,-76.46533373246821,39.919457267290994
5093,5093,-76.42730423130408,39.89856828899116
5094,5094,-76.36154160496474,39.92624523116165
5095,5095,-76.27993178555903,39.900328189556184
5096,5096,-76.23148049282413,39.834139770874735
5097,5097,-76.95689807141844,39.82497901175166
5098,5098,-77.10416696327508,39.731196538580164
5099,5099,-76.67088325755142,39.89148543053024
5100,5100,-76.0430685809714,40.04007962934423
5101,5101,-75.97279415395225,40.04791824532525
5102,5102,-76.47947461900851,40.12599229031308
5103,5103,-77.13498080681349,40.25591955131592
5104,5104,-77.20384652787662,40.239869066204385
5106,5106,-77.24700398742392,40.27274410314033
5108,5108,-77.55649346997235,40.36830294614013
5109,5109,-77.6276575804077,40.389451698866964
5110,5110,-77.70196765807832,40.389804620767165
5111,5111,-77.8018242363034,40.42776475408637
5112,5112,-77.9010277285805,40.427483280796054
5113,5113,-77.93762600028424,40.54245107570218
5114,5114,-78.03376461021112,40.60165511559855
6070,6070,-75.67380412726929,40.75061792352161
6071,6071,-75.59528190919472,40.82656296090937
6072,6072,-75.29928448076801,40.92702881096084
6073,6073,-75.4062290171748,40.60181373664437
6074,6074,-76.1101251504423,40.42534115225921
6075,6075,-75.48162958516717,40.91543580687802
6076,6076,-75.9993538359718,40.58038588893498
6077,6077,-75.81505205127999,40.70326379419886
6078,6078,-77.52265605234207,41.88349834159367
6079,6079,-77.50684064083488,41.78268575617881
6080,6080,-78.96345040706626,41.853503156950474
6081,6081,-78.66076193574432,41.7027247746149
6082,6082,-78.32138449657542,41.63030626397326
6083,6083,-78.03188962941651,41.479227934325344
6084,6084,-77.68583849573751,41.269545817889636
6085,6085,-77.56334514818025,41.22490879514108
6086,6086,-77.34747721425377,41.11628292483982
6087,6087,-77.21002010660492,41.07055330791258
6088,6088,-77.07809867196079,40.97605782498082
6089,6089,-76.97249476365798,40.94238183394864
6090,6090,-76.92352658779807,40.91700520779126
6091,6091,-76.84737524785199,40.74257256751833
6092,6092,-76.70288116978273,40.57815583983854
6093,6093,-76.63886836738187,40.53208128967739
6094,6094,-76.51844921271365,40.412713089194256
6095,6095,-75.84226136984465,40.69542597903118
6096,6096,-76.15598420216728,40.3851831004264
6097,6097,-76.19653716527802,40.31917585681114
6098,6098,-76.2272521894121,40.280648094739554
6099,6099,-75.63888087046041,40.39771081645451
6100,6100,-75.92124839103599,40.28197376249524
6101,6101,-76.02813201431164,40.206376516900804
6102,6102,-76.49635197932733,40.09724650079077
6103,6103,-76.55495877833329,40.061833097421754
6104,6104,-76.65529756876663,39.98959791231042
6106,6106,-76.73060818274986,39.819253701204765
6107,6107,-77.13417372295766,39.83059634288811
6108,6108,-77.37404352907723,39.84556277674002
6109,6109,-77.51543252122552,39.86758997732483
6111,6111,-77.98617722573567,39.810596545226886
6112,6112,-78.10156924548083,39.770815738029974
6113,6113,-78.28738507929273,39.71742941268136
6114,6114,-77.1034091112593,39.731068415533485
6115,6115,-77.27526099914704,39.575278444205765
6116,6116,-77.4105585786861,39.40913652294048
6117,6117,-77.46027673910909,39.26254299237403
6118,6118,-77.63435164135235,38.97876245955253
6119,6119,-77.98787233396186,38.57028987466869
6120,6120,-78.18587995749787,38.45616376523296
6121,6121,-78.26714167880971,38.307574891517106
6122,6122,-77.50981545205241,39.12174552676506
6125,6125,-78.30330455385372,38.081855621653084
6148,6148,-75.34085900541545,41.0080257479887
20000,,-76.55557634529323,40.38984075453478
20001,,-76.6856476088474,40.09509808525797
20002,,-76.5534621962485,40.06792540674683
20003,,-76.56609494595587,40.069236689966985
20004,,-76.57311817682088,40.0699600962196
20005,,-76.57393297985004,40.070043993929794
20006,,-76.57602164547669,40.070259030149046
20007,,-76.52489788881675,40.05673647260726
20008,,-76.52456917380655,40.05120985292056
20009,,-76.52989580102638,40.04846669368154
20010,,-76.5230814345438,40.04736735042923
20011,,-76.51569795235712,40.04051869219881
20012,,-76.54273700639821,40.04635564692656
20013,,-76.5421699682248,40.049599890089944
20014,,-76.56077031280502,40.06868794845764
20015,,-76.55297242923788,40.050068378890856
20016,,-76.55634223857277,40.05103516655548
20017,,-76.55691478947821,40.04775549101103
20018,,-76.55609650275223,40.05264328472817
20019,,-76.56326484319392,40.05158719082671
20020,,-76.63495463609019,40.12520080814032
20021,,-76.63254218356894,40.124953633513975
20022,,-76.62586788701621,40.12426952836776
20023,,-76.62014263831878,40.12370930876562
20024,,-76.61543913773167,40.12319082406594
20025,,-76.56300792437112,40.05305955249253
20026,,-76.56985187578329,40.05386334674067
20027,,-76.57014248035146,40.05219697980218
20028,,-76.57533858843169,40.05233708168988
20029,,-76.57660236109557,40.054199369813574
20030,,-76.57663789886031,40.05473256156507
20031,,-76.5854066977873,40.05615534715445
20032,,-76.57646174234323,40.05205778708186
20033,,-76.57782438057276,40.05067226034426
20034,,-76.53284716641016,40.057629919600906
20035,,-76.5323323659064,40.06077180948804
20036,,-76.54003609055184,40.061603487795345
20037,,-76.54062555571986,40.05843335687344
20038,,-76.54108835353735,40.056120721026154
20039,,-76.54165369861585,40.05255320187471
20040,,-76.60974711516211,40.12264245723123
20041,,-76.60403309018496,40.122019735110065
20042,,-76.60229254569356,40.12187682892192
20043,,-76.59926641029506,40.121529982662906
20044,,-76.54852836421168,40.0584592883452
20045,,-76.55419749116835,40.0639175784013
20046,,-76.55495872988637,40.059158520781494
20047,,-76.55584403846693,40.05408915874548
20048,,-76.59282296359204,40.12086762769484
20049,,-76.56778108326051,40.060578848815425
20050,,-76.57519942379685,40.06171076929518
20051,,-76.57460534240637,40.06491657622711
20052,,-76.58344111321391,40.119893579378996
20053,,-76.52931345989917,40.07834697293062
20054,,-76.52898761528255,40.08020702289907
20055,,-76.53659216144959,40.0812172567567
20056,,-76.5611731322464,40.06470861021817
20057,,-76.54437747231756,40.0817968805662
20058,,-76.5509125403836,40.08244442285483
20059,,-76.55715626058411,40.083088464313384
20060,,-76.55761536559238,40.083135807354815
20061,,-76.56438197259925,40.08379746215406
20062,,-76.56727977816678,40.08413196670347
20063,,-76.57094136184166,40.08450916617478
20064,,-76.57398316881074,40.084822427895745
20065,,-76.53747402529936,40.076246411426105
20066,,-76.55174972403897,40.07752266202088
20067,,-76.5726681671562,40.0734769189269
20068,,-76.52521025852832,40.084160393269734
20069,,-76.5281144977905,40.084990214101865
20070,,-76.57967410297306,40.11950586076665
20071,,-76.5276139685569,40.08784638767034
20072,,-76.57782507894328,40.119315503958234
20073,,-76.52746255983135,40.08871029071807
20074,,-76.52662793831934,40.093138461484116
20075,,-76.57853252799062,40.11546605592239
20076,,-76.53891598526708,40.09437251340049
20077,,-76.55607213441486,40.09176339615274
20078,,-76.54202607499045,40.09463089622985
20079,,-76.54592055290001,40.09501504408687
20080,,-76.54866717320706,40.095280595913025
20081,,-76.55530078294011,40.095974004499894
20082,,-76.58405022893491,40.116069865972165
20083,,-76.56208594216733,40.09687112329329
20084,,-76.58722607151388,40.116360713305426
20085,,-76.56879045606117,40.097562065982885
20086,,-76.57379070919065,40.09804121053192
20087,,-76.58685711699557,40.10031949087929
20088,,-76.5777649630324,40.096430956031874
20089,,-76.59996809362619,40.11770668226043
20090,,-76.5396413493924,40.08242075150552
20091,,-76.5440077559771,40.084110196201
20092,,-76.54308513890453,40.08938207759487
20093,,-76.55021769625374,40.08661798361852
20094,,-76.54989644351521,40.08825421823635
20095,,-76.55518057675197,40.08857498745507
20096,,-76.55650319921367,40.089097334174205
20097,,-76.55719469480972,40.08554265852107
20098,,-76.60301097358094,40.11795649090729
20099,,-76.56294377838435,40.091628232909116
20100,,-76.61041838922827,40.11878901743877
20101,,-76.61020181379155,40.120032348285235
20102,,-76.56944301158578,40.09422764679564
20103,,-76.57417768990868,40.09602570595331
20104,,-76.57488505214019,40.1190127655451
20105,,-76.57021712506518,40.11849604231381
20106,,-76.570866867568,40.11457788782092
20107,,-76.57106815659817,40.11322538438423
20108,,-76.57137166699637,40.11148849320106
20109,,-76.57184877386236,40.11136710683985
20110,,-76.57164588214752,40.10991911734863
20111,,-76.57255520765428,40.10491475589823
20112,,-76.61613842096429,40.1193761134682
20113,,-76.56860935624597,40.118330388412325
20114,,-76.56513504756428,40.11800824119883
20115,,-76.56584317955397,40.114158974069255
20116,,-76.56606629833664,40.11254844722717
20117,,-76.56662267705912,40.10936567195284
20118,,-76.62084781006891,40.11985925885265
20119,,-76.56802016865082,40.101369023204
20120,,-76.5688522437518,40.111991844082155
20121,,-76.62510106630022,40.11973894360554
20122,,-76.62653368753095,40.1204423196934
20123,,-76.54799760220676,40.09910673710219
20124,,-76.63324627132351,40.12352682295987
20125,,-76.63744927141981,40.12369709111389
20126,,-76.6386738453845,40.12411871130837
20127,,-76.66042545432042,40.126119842051274
20128,,-76.66117066109676,40.12276721279081
20129,,-76.66346754320413,40.12833365736623
20130,,-76.5408584220327,40.10169944137394
20131,,-76.63827296006798,40.119562831282856
20132,,-76.62123368757995,40.11784340405104
20133,,-76.55394115251562,40.10334605178624
20134,,-76.61698476778018,40.11511873446101
20135,,-76.6168681133758,40.115788915148386
20136,,-76.6110794555238,40.1151948242493
20137,,-76.60360269373977,40.114427039310904
20138,,-76.59886566932191,40.113904435587216
20139,,-76.5941226141599,40.113416913434946
20140,,-76.56235126356762,40.11340411554886
20141,,-76.58948456879395,40.112931014722676
20142,,-76.584649873483,40.11243366544435
20143,,-76.57919519538423,40.11187228691007
20144,,-76.57944838822884,40.110489204957176
20145,,-76.57968995592715,40.10923955809293
20146,,-76.55323549277803,40.107913477311904
20147,,-76.55263994362913,40.11131650080449
20148,,-76.58257149279974,40.108602685345815
20149,,-76.55183878816996,40.116628006529005
20150,,-76.55198305764814,40.115269666868834
20151,,-76.55516007960887,40.11495122880454
