link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,VDF_fftt,VDF_toll_auto,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
1227,Spencer Street,135463152,716,717,1,"LINESTRING (-115.1276248 36.119596, -115.127659 36.119162, -115.127727 36.118384)",1,135.08,tertiary,5,40,2,2400,,,0,0.15,4,1,0.083952766,24.85490947,25,0.20262,,,,,,,,,,
1228,Spencer Street,135463152,717,716,1,"LINESTRING (-115.127727 36.118384, -115.127659 36.119162, -115.1276248 36.119596)",1,135.08,tertiary,5,40,2,2400,,,0,0.15,4,1,0.083952766,24.85490947,25,0.20262,,,,,,,,,,
1229,Spencer Street,135463152,717,718,1,"LINESTRING (-115.127727 36.118384, -115.1278399 36.117122, -115.12785 36.1170034, -115.1278592 36.1169063, -115.1278997 36.116454, -115.127903 36.116417, -115.127954 36.116231, -115.12803 36.116076, -115.128194 36.115886, -115.128365 36.115651, -115.1284307 36.115506, -115.128465 36.115356, -115.1284745 36.1152928)",1,356.29,tertiary,5,40,2,2400,,,0,0.15,4,1,0.221435674,24.85490947,25,0.534435,,,,,,,,,,
1230,East Viking Road,1345444713,717,1092,1,"LINESTRING (-115.127727 36.118384, -115.126793 36.11839)",1,83.9,tertiary,5,40,2,2400,,,0,0.15,4,1,0.052144189,24.85490947,25,0.12585,,,,,,,,,,
1231,East Viking Road,723336024,717,2276,1,"LINESTRING (-115.127727 36.118384, -115.128491 36.118378, -115.1286025 36.1183722, -115.128895 36.118357, -115.1293722 36.1183541, -115.1304665 36.1183528, -115.130716 36.1183524, -115.131239 36.118343, -115.132041 36.1183381, -115.1321938 36.1183372, -115.132726 36.118334, -115.132827 36.118282, -115.132927 36.118228)",1,470.68,tertiary,5,40,2,2400,,,0,0.15,4,1,0.292529521,24.85490947,25,0.70602,,,,,,,,,,
1232,Spencer Street,135463152,718,717,1,"LINESTRING (-115.1284745 36.1152928, -115.128465 36.115356, -115.1284307 36.115506, -115.128365 36.115651, -115.128194 36.115886, -115.12803 36.116076, -115.127954 36.116231, -115.127903 36.116417, -115.1278997 36.116454, -115.1278592 36.1169063, -115.12785 36.1170034, -115.1278399 36.117122, -115.127727 36.118384)",1,356.29,tertiary,5,40,2,2400,,,0,0.15,4,1,0.221435674,24.85490947,25,0.534435,,,,,,,,,,
1233,Spencer Street,601591971,718,4101,1,"LINESTRING (-115.1284745 36.1152928, -115.1285181 36.1152426, -115.128595 36.1146949)",1,68.11,tertiary,5,40,3,3600,,,0,0.15,4,1,0.04233064,24.85490947,25,0.102165,,,,,,,,,,
1234,South Eastern Avenue,135463310,719,397,1,"LINESTRING (-115.1188189 36.1228219, -115.1188441 36.1222656)",1,61.9,primary,3,80,3,5400,,,0,0.15,4,1,0.0384711,49.70981893,50,0.046425,,,,,,,,,,
1235,South Eastern Avenue,135463311,719,720,1,"LINESTRING (-115.1188189 36.1228219, -115.1188063 36.1231014)",1,31.1,primary,3,80,3,5400,,,0,0.15,4,1,0.019328776,49.70981893,50,0.023325,,,,,,,,,,
1236,South Eastern Avenue,135463311,720,719,1,"LINESTRING (-115.1188063 36.1231014, -115.1188189 36.1228219)",1,31.1,primary,3,80,3,5400,,,0,0.15,4,1,0.019328776,49.70981893,50,0.023325,,,,,,,,,,
1237,South Eastern Avenue,732899711,720,2808,1,"LINESTRING (-115.1188063 36.1231014, -115.1187809 36.1236632, -115.118774 36.1238011, -115.1187661 36.1239811, -115.1187582 36.1241657, -115.1187236 36.1249296, -115.1187158 36.1251026, -115.1187043 36.1253411, -115.1186926 36.1256158, -115.1187093 36.1258647, -115.1187068 36.1260491, -115.1187077 36.1261169)",1,335.54,primary,3,80,3,5400,,,0,0.15,4,1,0.208539466,49.70981893,50,0.251655,,,,,,,,,,
1238,East Tropicana Avenue,135696450,721,722,1,"LINESTRING (-115.1459162 36.1010842, -115.1466323 36.101165, -115.1470991 36.1012098, -115.1475119 36.1012199, -115.1480406 36.1012098, -115.1485178 36.1011834)",1,234.79,primary,3,80,4,7200,,,0,0.15,4,1,0.145922933,49.70981893,50,0.1760925,,,,,,,,,,
1239,University Center Drive,1003040918,721,3101,1,"LINESTRING (-115.1459162 36.1010842, -115.145924 36.101383, -115.1459527 36.101608, -115.146031 36.101833, -115.146106 36.101988, -115.14631 36.102284)",1,140.55,primary,3,80,4,7200,,,0,0.15,4,1,0.087352393,49.70981893,50,0.1054125,,,,,,,,,,
1240,East Tropicana Avenue,431108885,722,1608,1,"LINESTRING (-115.1485178 36.1011834, -115.1496103 36.1011348)",1,98.3,primary,3,80,6,10800,,,0,0.15,4,1,0.061093847,49.70981893,50,0.073725,,,,,,,,,,
1241,,,723,22,,"LINESTRING (-115.0833511 36.0780305, -115.08219678358026 36.07819054424092)",1,105.4803497,,0,90,1,99999,,,0,0.15,4,1,0.065556463,,55,0.070320233,,,,,,,connector,1,55.9235463,0
1242,North Green Valley Parkway,136372371,723,363,1,"LINESTRING (-115.0833511 36.0780305, -115.0836681 36.0781738, -115.0838031 36.0781749)",1,44.77,secondary,4,60,2,3200,,,0,0.15,4,1,0.027824736,37.2823642,35,0.04477,,,,,,,,,,
1243,,,724,22,,"LINESTRING (-115.0834205 36.0779686, -115.08219678358026 36.07819054424092)",1,112.9435448,,0,90,1,99999,,,0,0.15,4,1,0.070194869,,55,0.075295697,,,,,,,connector,1,55.9235463,0
1244,,142900591,725,726,1,"LINESTRING (-115.1425276 36.0866833, -115.1424624 36.0867512, -115.1423889 36.086898, -115.142317 36.0869871)",1,38.99,secondary,4,60,2,3200,,,0,0.15,4,1,0.024232443,37.2823642,35,0.03899,,,,,,,,,,
1245,,775155218,725,951,1,"LINESTRING (-115.1425276 36.0866833, -115.1425281 36.0867295, -115.1424749 36.0869211)",1,26.97,secondary,4,60,2,3200,,,0,0.15,4,1,0.016761964,37.2823642,35,0.02697,,,,,,,,,,
1246,,1208279809,726,3913,1,"LINESTRING (-115.142317 36.0869871, -115.1422544 36.0870511, -115.1420512 36.087172, -115.1418964 36.0872199, -115.1417265 36.0872431, -115.1415496 36.0872356, -115.1413232 36.0872043, -115.1412894 36.0871993)",1,101.77,secondary,4,60,2,3200,,,0,0.15,4,1,0.063250466,37.2823642,35,0.10177,,,,,,,,,,
1247,Flight Path Avenue,142900592,727,728,1,"LINESTRING (-115.1424601 36.086258, -115.1423682 36.086358, -115.1422541 36.0864557, -115.1421234 36.0865382, -115.1419413 36.0866226, -115.1417444 36.0866795, -115.141627 36.0867027, -115.1415012 36.0867155, -115.1413296 36.0867251, -115.1410976 36.0867348, -115.1407272 36.0867805)",1,173.6,secondary,4,60,2,3200,,,0,0.15,4,1,0.107893101,37.2823642,35,0.1736,,,,,,,,,,
1248,Flight Path Avenue,143876675,728,764,1,"LINESTRING (-115.1407272 36.0867805, -115.1400853 36.0867881)",1,57.69,secondary,4,60,4,6400,,,0,0.15,4,1,0.035854568,37.2823642,35,0.05769,,,,,,,,,,
1249,Flight Path Avenue,142900601,731,732,1,"LINESTRING (-115.1320427 36.0867841, -115.1318975 36.0867572, -115.1316278 36.0866857, -115.131344 36.086606)",1,65.89,secondary,4,60,2,3200,,,0,0.15,4,1,0.040950901,37.2823642,35,0.06589,,,,,,,,,,
1250,Flight Path Avenue,218427185,732,1043,1,"LINESTRING (-115.131344 36.086606, -115.1311823 36.0865911, -115.1311143 36.0865983)",1,20.79,secondary,4,60,2,3200,,,0,0.15,4,1,0.012921069,37.2823642,35,0.02079,,,,,,,,,,
1251,,142900602,733,725,1,"LINESTRING (-115.1426251 36.0863258, -115.1425785 36.0865357, -115.1425276 36.0866833)",1,40.75,secondary,4,60,2,3200,,,0,0.15,4,1,0.02532629,37.2823642,35,0.04075,,,,,,,,,,
1252,,142900603,734,735,1,"LINESTRING (-115.142985 36.0884261, -115.1432516 36.0884636, -115.1435129 36.0884674, -115.1436902 36.0884678, -115.1437934 36.0884537, -115.1439302 36.0884277, -115.1440908 36.0883722, -115.1442423 36.0882975, -115.1443527 36.0882283, -115.1444931 36.0881067, -115.1446044 36.0879734, -115.1446943 36.0877935, -115.144749 36.0875866, -115.1447538 36.0874528, -115.1447185 36.0872856, -115.1446346 36.0870887, -115.144511 36.0869085, -115.1443218 36.0867335)",1,317.08,secondary,4,60,1,1600,,,0,0.15,4,1,0.197066501,37.2823642,35,0.31708,,,,,,,,,,
1253,,143876681,735,765,1,"LINESTRING (-115.1443218 36.0867335, -115.1441994 36.0866634, -115.1440352 36.0865858, -115.1438685 36.0865437, -115.1436903 36.0865177)",1,62.54,secondary,4,60,1,1600,,,0,0.15,4,1,0.038868863,37.2823642,35,0.06254,,,,,,,,,,
1254,Radcliff Street,143511712,736,737,1,"LINESTRING (-115.143635 35.995506, -115.1436329 35.9956506, -115.14363 35.995855, -115.143626 35.99626, -115.143633 35.996902, -115.143638 35.9972405, -115.143639 35.9985277, -115.1436405 35.9990255, -115.143641 35.9991772)",1,408.23,tertiary,5,40,2,2400,,,0,0.15,4,1,0.253716594,24.85490947,25,0.612345,,,,,,,,,,
1255,East Levi Avenue,143513648,736,740,1,"LINESTRING (-115.143635 35.995506, -115.1419102 35.9954918)",1,155.18,tertiary,5,40,2,2400,,,0,0.15,4,1,0.096444997,24.85490947,25,0.23277,,,,,,,,,,
1256,East Levi Avenue,143513648,736,741,1,"LINESTRING (-115.143635 35.995506, -115.143856 35.9955076, -115.144186 35.995485, -115.144433 35.9954666, -115.144752 35.995407, -115.1450175 35.995346, -115.145283 35.995285, -115.145656 35.995169)",1,187.06,tertiary,5,40,2,2400,,,0,0.15,4,1,0.116258546,24.85490947,25,0.28059,,,,,,,,,,
1257,Radcliff Street,143511712,737,736,1,"LINESTRING (-115.143641 35.9991772, -115.1436405 35.9990255, -115.143639 35.9985277, -115.143638 35.9972405, -115.143633 35.996902, -115.143626 35.99626, -115.14363 35.995855, -115.1436329 35.9956506, -115.143635 35.995506)",1,408.23,tertiary,5,40,2,2400,,,0,0.15,4,1,0.253716594,24.85490947,25,0.612345,,,,,,,,,,
1258,East Cactus Avenue,1103080551,737,977,1,"LINESTRING (-115.143641 35.9991772, -115.1438217 35.9991877)",1,16.3,secondary,4,56,2,3200,,,0,0.15,4,1,0.010130516,34.79687325,35,0.017464286,,,,,,,,,,
1259,East Cactus Avenue,1103080551,737,4135,1,"LINESTRING (-115.143641 35.9991772, -115.1426441 35.999156, -115.1418082 35.9991471, -115.140027 35.9991191, -115.1386704 35.9991215, -115.1371457 35.9991039, -115.1370112 35.9991023)",1,596.5,secondary,4,56,2,3200,,,0,0.15,4,1,0.37072716,34.79687325,35,0.639107143,,,,,,,,,,
1260,Amigo Street,143513589,738,739,1,"LINESTRING (-115.143196 35.989794, -115.142339 35.989092, -115.1421652 35.9889445, -115.1417915 35.9886275, -115.1412849 35.9882116, -115.1412513 35.9881831)",1,250.41,tertiary,5,40,2,2400,,,0,0.15,4,1,0.155630827,24.85490947,25,0.375615,,,,,,,,,,
1261,South Amigo Street,143513747,738,743,1,"LINESTRING (-115.143196 35.989794, -115.143805 35.990327, -115.144815 35.991153, -115.14494 35.991247, -115.145118 35.991367, -115.145177 35.991399, -115.145373 35.991507)",1,273.84,tertiary,5,40,2,2400,,,0,0.15,4,1,0.170192666,24.85490947,25,0.41076,,,,,,,,,,
1262,Amigo Street,143513589,739,738,1,"LINESTRING (-115.1412513 35.9881831, -115.1412849 35.9882116, -115.1417915 35.9886275, -115.1421652 35.9889445, -115.142339 35.989092, -115.143196 35.989794)",1,250.41,tertiary,5,40,2,2400,,,0,0.15,4,1,0.155630827,24.85490947,25,0.375615,,,,,,,,,,
1263,Amigo Street,818524352,739,4210,1,"LINESTRING (-115.1412513 35.9881831, -115.1412126 35.9880552)",1,14.64,tertiary,5,40,2,2400,,,0,0.15,4,1,0.009098819,24.85490947,25,0.02196,,,,,,,,,,
1264,East Levi Avenue,143513648,740,736,1,"LINESTRING (-115.1419102 35.9954918, -115.143635 35.995506)",1,155.18,tertiary,5,40,2,2400,,,0,0.15,4,1,0.096444997,24.85490947,25,0.23277,,,,,,,,,,
1265,East Levi Avenue,631179145,740,2413,1,"LINESTRING (-115.1419102 35.9954918, -115.1417333 35.9954358, -115.1413851 35.9954283)",1,48.43,tertiary,5,40,2,2400,,,0,0.15,4,1,0.030099441,24.85490947,25,0.072645,,,,,,,,,,
1266,East Levi Avenue,143513648,741,736,1,"LINESTRING (-115.145656 35.995169, -115.145283 35.995285, -115.1450175 35.995346, -115.144752 35.995407, -115.144433 35.9954666, -115.144186 35.995485, -115.143856 35.9955076, -115.143635 35.995506)",1,187.06,tertiary,5,40,2,2400,,,0,0.15,4,1,0.116258546,24.85490947,25,0.28059,,,,,,,,,,
1267,East Levi Avenue,580264848,741,749,1,"LINESTRING (-115.145656 35.995169, -115.145946 35.9950586, -115.146233 35.9949134, -115.1464301 35.9948144, -115.1466151 35.994693, -115.1467727 35.9945924, -115.1469512 35.9944659, -115.1471265 35.9943244, -115.147514 35.9940191, -115.1477096 35.9938663, -115.14789 35.9937255)",1,258.94,tertiary,5,56,2,2400,,,0,0.15,4,1,0.160932256,34.79687325,35,0.277435714,,,,,,,,,,
1268,South Amigo Street,143513745,742,743,1,"LINESTRING (-115.1457004 35.9916981, -115.145581 35.99163, -115.145373 35.991507)",1,36.32,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022573027,24.85490947,25,0.05448,,,,,,,,,,
1269,Amigo Street,1365893974,742,749,1,"LINESTRING (-115.1457004 35.9916981, -115.1462355 35.9920964, -115.1466003 35.9924696, -115.1469865 35.9929471, -115.14789 35.9937255)",1,300.51,tertiary,5,40,2,2400,,,0,0.15,4,1,0.186768179,24.85490947,25,0.450765,,,,,,,,,,
1270,South Amigo Street,143513747,743,738,1,"LINESTRING (-115.145373 35.991507, -115.145177 35.991399, -115.145118 35.991367, -115.14494 35.991247, -115.144815 35.991153, -115.143805 35.990327, -115.143196 35.989794)",1,273.84,tertiary,5,40,2,2400,,,0,0.15,4,1,0.170192666,24.85490947,25,0.41076,,,,,,,,,,
1271,South Amigo Street,143513745,743,742,1,"LINESTRING (-115.145373 35.991507, -115.145581 35.99163, -115.1457004 35.9916981)",1,36.32,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022573027,24.85490947,25,0.05448,,,,,,,,,,
1272,South Maryland Parkway,143513776,744,745,1,"LINESTRING (-115.1378794 35.996353, -115.1378076 35.9964508, -115.1377273 35.9965577, -115.1377254 35.9966847)",1,40.68,secondary,4,60,2,3200,,,0,0.15,4,1,0.025282784,37.2823642,35,0.04068,,,,,,,,,,
1273,,631179155,745,744,1,"LINESTRING (-115.1377254 35.9966847, -115.1379378 35.9964093, -115.1379413 35.9963907, -115.1379298 35.9963756, -115.1378794 35.996353)",1,45.34,secondary,4,60,2,3200,,,0,0.15,4,1,0.028178993,37.2823642,35,0.04534,,,,,,,,,,
1274,South Maryland Parkway,631179124,745,2407,1,"LINESTRING (-115.1377254 35.9966847, -115.1374608 35.9970337, -115.1373489 35.997208, -115.1371919 35.9975257, -115.1371345 35.9976603, -115.1370794 35.9978105, -115.1370396 35.9979467, -115.136997 35.998096, -115.1369794 35.9982038, -115.1369701 35.9982711)",1,190.89,secondary,4,60,2,3200,,,0,0.15,4,1,0.118638906,37.2823642,35,0.19089,,,,,,,,,,
1275,South Maryland Parkway,1076568939,745,3803,1,"LINESTRING (-115.1377254 35.9966847, -115.137863 35.9966356, -115.1379774 35.9964818, -115.138036 35.9964049, -115.1380865 35.9963261, -115.1381255 35.9962653, -115.138135 35.9962473, -115.1381843 35.9961618, -115.1382725 35.9960019, -115.1382939 35.9959591)",1,98.29,secondary,4,60,3,4800,,,0,0.15,4,1,0.061087632,37.2823642,35,0.09829,,,,,,,,,,
1276,South Maryland Parkway,143513776,746,744,1,"LINESTRING (-115.138328 35.9954648, -115.1382822 35.9956088, -115.1382273 35.9957502, -115.1381552 35.9958982, -115.1380891 35.9960241, -115.1380159 35.9961515, -115.1379204 35.9962971, -115.1378794 35.996353)",1,107.09,secondary,4,60,2,3200,,,0,0.15,4,1,0.066556868,37.2823642,35,0.10709,,,,,,,,,,
1277,East Levi Street,1016973147,746,2412,1,"LINESTRING (-115.138328 35.9954648, -115.1384963 35.9954682)",1,15.15,tertiary,5,40,2,2400,,,0,0.15,4,1,0.009415786,24.85490947,25,0.022725,,,,,,,,,,
1278,,,747,48,,"LINESTRING (-115.1365528 35.9914016, -115.14126784080128 36.009831685840865)",1,2088.705074,,0,90,1,99999,,,0,0.15,4,1,1.298138642,,55,1.39247005,,,,,,,connector,1,55.9235463,0
1279,South Maryland Parkway,143513776,747,746,1,"LINESTRING (-115.1365528 35.9914016, -115.1366574 35.991508, -115.1370117 35.9918305, -115.1373851 35.9921805, -115.1375416 35.9923348, -115.1376366 35.9924253, -115.1377036 35.9924994, -115.1377714 35.9925785, -115.1378361 35.9926658, -115.1379301 35.9927948, -115.1380025 35.9929026, -115.1380664 35.9930117, -115.1381388 35.9931513, -115.1382005 35.993279, -115.1382613 35.9934255, -115.1383188 35.9935785, -115.1383646 35.9937191, -115.1383981 35.9938499, -115.1384265 35.9939946, -115.138452 35.9941467, -115.1384662 35.9942947, -115.1384764 35.9944617, -115.1384723 35.9945973, -115.1384652 35.9947602, -115.1384509 35.9949082, -115.1384276 35.9950414, -115.1383991 35.9951837, -115.1383605 35.9953457, -115.138328 35.9954648)",1,504.99,secondary,4,60,2,3200,,,0,0.15,4,1,0.313853325,37.2823642,35,0.50499,,,,,,,,,,
1280,Amigo Street,143516486,748,749,1,"LINESTRING (-115.1504143 35.9991922, -115.1504056 35.9989026, -115.1504003 35.9986586, -115.150355 35.9971, -115.150316 35.996853, -115.150264 35.996619, -115.150194 35.996376, -115.150098 35.996114, -115.150047 35.99601, -115.14991 35.995734, -115.149736 35.99547, -115.149557 35.995232, -115.14946 35.995118, -115.149357 35.995007, -115.149249 35.994899, -115.149018 35.994694, -115.148895 35.994597, -115.148399 35.994148, -115.1480316 35.993843, -115.14789 35.9937255)",1,679.86,tertiary,5,40,2,2400,,,0,0.15,4,1,0.422535736,24.85490947,25,1.01979,,,,,,,,,,
1281,Amigo Street,143523138,748,757,1,"LINESTRING (-115.1504143 35.9991922, -115.1504146 35.9993108)",1,13.19,tertiary,5,40,2,2400,,,0,0.15,4,1,0.008197638,24.85490947,25,0.019785,,,,,,,,,,
1282,East Cactus Avenue,191672710,748,977,1,"LINESTRING (-115.1504143 35.9991922, -115.149897 35.9991864, -115.1475011 35.9991591, -115.146658 35.999158, -115.146119 35.9991472, -115.1451918 35.9991307, -115.1439248 35.9991361, -115.1438217 35.9991877)",1,594.76,secondary,4,56,2,3200,,,0,0.15,4,1,0.369645743,34.79687325,35,0.637242857,,,,,,,,,,
1283,East Levi Avenue,580264848,749,741,1,"LINESTRING (-115.14789 35.9937255, -115.1477096 35.9938663, -115.147514 35.9940191, -115.1471265 35.9943244, -115.1469512 35.9944659, -115.1467727 35.9945924, -115.1466151 35.994693, -115.1464301 35.9948144, -115.146233 35.9949134, -115.145946 35.9950586, -115.145656 35.995169)",1,258.94,tertiary,5,56,2,2400,,,0,0.15,4,1,0.160932256,34.79687325,35,0.277435714,,,,,,,,,,
1284,Amigo Street,1365893974,749,742,1,"LINESTRING (-115.14789 35.9937255, -115.1469865 35.9929471, -115.1466003 35.9924696, -115.1462355 35.9920964, -115.1457004 35.9916981)",1,300.51,tertiary,5,40,2,2400,,,0,0.15,4,1,0.186768179,24.85490947,25,0.450765,,,,,,,,,,
1285,Amigo Street,143516486,749,748,1,"LINESTRING (-115.14789 35.9937255, -115.1480316 35.993843, -115.148399 35.994148, -115.148895 35.994597, -115.149018 35.994694, -115.149249 35.994899, -115.149357 35.995007, -115.14946 35.995118, -115.149557 35.995232, -115.149736 35.99547, -115.14991 35.995734, -115.150047 35.99601, -115.150098 35.996114, -115.150194 35.996376, -115.150264 35.996619, -115.150316 35.996853, -115.150355 35.9971, -115.1504003 35.9986586, -115.1504056 35.9989026, -115.1504143 35.9991922)",1,679.86,tertiary,5,40,2,2400,,,0,0.15,4,1,0.422535736,24.85490947,25,1.01979,,,,,,,,,,
1286,Ione Road,143522937,750,751,1,"LINESTRING (-115.121041 36.008244, -115.120958 36.008399, -115.120786 36.008581, -115.120632 36.008681, -115.120527 36.00873, -115.120346 36.008787, -115.120066 36.008816, -115.1200531 36.0088159, -115.1199814 36.0088156, -115.1189844 36.008811, -115.118764 36.00881, -115.1187319 36.0088129, -115.118532 36.008831, -115.118235 36.008896, -115.118081 36.00895, -115.1179656 36.0090074, -115.1178103 36.0090946, -115.1172696 36.0095023, -115.1171584 36.0095817)",1,405.69,tertiary,5,40,2,2400,,,0,0.15,4,1,0.252137974,24.85490947,25,0.608535,,,,,,,,,,
1287,Jeffreys Street,143522939,750,752,1,"LINESTRING (-115.121041 36.008244, -115.121083 36.008086, -115.1210917 36.0078238, -115.121103 36.007009, -115.1211189 36.0058794, -115.121127 36.005356)",1,321.56,tertiary,5,40,2,2400,,,0,0.15,4,1,0.199850839,24.85490947,25,0.48234,,,,,,,,,,
1288,,,751,15,,"LINESTRING (-115.1171584 36.0095817, -115.1261520601166 36.00900572307467)",1,813.3212826,,0,90,1,99999,,,0,0.15,4,1,0.505482463,,55,0.542214188,,,,,,,connector,1,55.9235463,0
1289,Ione Road,143522937,751,750,1,"LINESTRING (-115.1171584 36.0095817, -115.1172696 36.0095023, -115.1178103 36.0090946, -115.1179656 36.0090074, -115.118081 36.00895, -115.118235 36.008896, -115.118532 36.008831, -115.1187319 36.0088129, -115.118764 36.00881, -115.1189844 36.008811, -115.1199814 36.0088156, -115.1200531 36.0088159, -115.120066 36.008816, -115.120346 36.008787, -115.120527 36.00873, -115.120632 36.008681, -115.120786 36.008581, -115.120958 36.008399, -115.121041 36.008244)",1,405.69,tertiary,5,40,2,2400,,,0,0.15,4,1,0.252137974,24.85490947,25,0.608535,,,,,,,,,,
1290,Jeffreys Street,143522939,752,750,1,"LINESTRING (-115.121127 36.005356, -115.1211189 36.0058794, -115.121103 36.007009, -115.1210917 36.0078238, -115.121083 36.008086, -115.121041 36.008244)",1,321.56,tertiary,5,40,2,2400,,,0,0.15,4,1,0.199850839,24.85490947,25,0.48234,,,,,,,,,,
1291,South Jeffreys Street,143522940,752,753,1,"LINESTRING (-115.121127 36.005356, -115.1211763 36.0044068, -115.1211813 36.0043109)",1,116.31,tertiary,5,40,2,2400,,,0,0.15,4,1,0.072287135,24.85490947,25,0.174465,,,,,,,,,,
1292,South Jeffreys Street,143522940,753,752,1,"LINESTRING (-115.1211813 36.0043109, -115.1211763 36.0044068, -115.121127 36.005356)",1,116.31,tertiary,5,40,2,2400,,,0,0.15,4,1,0.072287135,24.85490947,25,0.174465,,,,,,,,,,
1293,South Jeffreys Street,143522940,753,754,1,"LINESTRING (-115.1211813 36.0043109, -115.1211434 36.0040418, -115.1210981 36.0038345, -115.121007 36.0035779, -115.1209039 36.0033753)",1,107.57,tertiary,5,40,2,2400,,,0,0.15,4,1,0.06685519,24.85490947,25,0.161355,,,,,,,,,,
1294,Dave Street,1211780478,753,3914,1,"LINESTRING (-115.1211813 36.0043109, -115.121276 36.0043124, -115.1233113 36.0043436)",1,191.64,tertiary,5,40,2,2400,,,0,0.15,4,1,0.119105034,24.85490947,25,0.28746,,,,,,,,,,
1295,South Jeffreys Street,143522940,754,753,1,"LINESTRING (-115.1209039 36.0033753, -115.121007 36.0035779, -115.1210981 36.0038345, -115.1211434 36.0040418, -115.1211813 36.0043109)",1,107.57,tertiary,5,40,2,2400,,,0,0.15,4,1,0.06685519,24.85490947,25,0.161355,,,,,,,,,,
1296,South Jeffreys Street,143522940,754,755,1,"LINESTRING (-115.1209039 36.0033753, -115.1207996 36.0032256, -115.1206125 36.0029805)",1,51.14,tertiary,5,40,2,2400,,,0,0.15,4,1,0.031783717,24.85490947,25,0.07671,,,,,,,,,,
1297,,604126795,754,2284,1,"LINESTRING (-115.1209039 36.0033753, -115.1208562 36.0032067, -115.1207998 36.003083, -115.1207805 36.0029945, -115.1207882 36.0029074, -115.1208046 36.0028526, -115.1208508 36.0027857, -115.1209661 36.0025737)",1,94.14,trunk,2,100,1,2200,,,0,0.15,4,1,0.05850839,62.13727366,60,0.056484,,,,,,,,,,
