name,node_id,zone_id,node_type,control_type,x_coord,y_coord,Centroid,geometry,old_node_id,osm_node_id,is_boundary,activity_type,poi_id,notes,boundary_status
,12589,,,,-112.1503825,33.8662099,,POINT (-112.1503825 33.8662099),9141.0,3060401474.0,0.0,tertiary,,,inside
,12590,,,,-112.1516741,33.8693287,,POINT (-112.1516741 33.8693287),9142.0,3060401693.0,0.0,tertiary,,,inside
,12591,,,,-112.1508687,33.871069,,POINT (-112.1508687 33.871069),9143.0,860566436.0,0.0,secondary,,,inside
,12592,,,,-112.1503639,33.8710574,,POINT (-112.1503639 33.8710574),9144.0,608719942.0,0.0,secondary,,,inside
,12593,,,,-112.1562019,33.8711124,,POINT (-112.1562019 33.8711124),9145.0,608719940.0,0.0,tertiary,,,inside
,12594,,,,-112.1562087,33.8702894,,POINT (-112.1562087 33.8702894),9146.0,3060401783.0,0.0,tertiary,,,inside
,12595,,,,-112.1562019,33.8712606,,POINT (-112.1562019 33.8712606),9147.0,608719945.0,0.0,tertiary,,,inside
,12596,,,,-112.1651056,33.8845813,,POINT (-112.1651056 33.8845813),9148.0,1159991896.0,0.0,tertiary,,,inside
,12597,,,,-112.1659404,33.8853716,,POINT (-112.1659404 33.8853716),9149.0,1036721687.0,0.0,tertiary,,,inside
,12600,,,,-111.9482246,33.6629134,,POINT (-111.9482246 33.6629134),9152.0,860812132.0,0.0,motorway,,,inside
,12601,,,,-111.945327,33.6620002,,POINT (-111.945327 33.6620002),9153.0,3108745470.0,0.0,motorway,,,inside
,12602,,,,-111.9369066,33.6607062,,POINT (-111.9369066 33.6607062),9154.0,1137627130.0,0.0,motorway,,,inside
,12603,,,,-111.9400775,33.6616174,,POINT (-111.9400775 33.6616174),9155.0,3108745468.0,0.0,motorway,,,inside
,12604,,,,-111.9425579,33.6622486,,POINT (-111.9425579 33.6622486),9156.0,1224380061.0,0.0,tertiary,,,inside
,12605,,,,-111.942558,33.6623499,,POINT (-111.942558 33.6623499),9157.0,3108745481.0,0.0,motorway,,,inside
,12607,,,,-112.1523007,33.8773209,,POINT (-112.1523007 33.8773209),9159.0,6902824771.0,0.0,tertiary,,,inside
,12608,,,,-112.1522696,33.8721075,,POINT (-112.1522696 33.8721075),9160.0,5187972760.0,0.0,tertiary,,,inside
,12609,,,,-112.2418272,33.4797915,,POINT (-112.2418272 33.4797915),9161.0,4346580080.0,0.0,secondary,,,inside
,12610,,,,-112.2458907,33.4797579,,POINT (-112.2458907 33.4797579),9162.0,4346580079.0,0.0,secondary,,,inside
,12611,,,,-112.2415413,33.4797913,,POINT (-112.2415413 33.4797913),9163.0,41620553.0,0.0,secondary,,,inside
,12612,,,,-112.2403541,33.4797253,,POINT (-112.2403541 33.4797253),9164.0,5149730712.0,0.0,secondary,,,inside
,12613,,,,-112.1951291,33.4665216,,POINT (-112.1951291 33.4665216),9165.0,5203843011.0,0.0,tertiary,,,inside
,12614,,,,-112.1951233,33.4731741,,POINT (-112.1951233 33.4731741),9166.0,3143412733.0,0.0,tertiary,,,inside
,12619,,,,-112.186455,33.4668085,,POINT (-112.186455 33.4668085),9171.0,4348024890.0,0.0,secondary,,,inside
,12620,,,,-112.1864299,33.4727279,,POINT (-112.1864299 33.4727279),9172.0,4346592241.0,0.0,secondary,,,inside
,12621,,,,-112.1777553,33.4885961,,POINT (-112.1777553 33.4885961),9173.0,903214723.0,0.0,tertiary,,,inside
,12622,,,,-112.1776776,33.4943614,,POINT (-112.1776776 33.4943614),9174.0,5203843630.0,0.0,tertiary,,,inside
,12623,,,,-112.1777608,33.4884482,,POINT (-112.1777608 33.4884482),9175.0,1682746919.0,0.0,tertiary,,,inside
,12624,,,,-112.0129576,33.5094413,,POINT (-112.0129576 33.5094413),9176.0,3120872398.0,0.0,secondary,,,inside
,12625,,,,-112.0124517,33.509893,,POINT (-112.0124517 33.509893),9177.0,903397454.0,0.0,primary,,,inside
,12626,,,,-112.1127298,33.5094179,,POINT (-112.1127298 33.5094179),9178.0,903657806.0,0.0,primary,,,inside
,12627,,,,-112.1124902,33.5094306,,POINT (-112.1124902 33.5094306),9179.0,903657807.0,0.0,primary,,,inside
,12628,,,,-112.1124706,33.5095151,,POINT (-112.1124706 33.5095151),9180.0,2974992856.0,0.0,primary,,,inside
,12629,,,,-112.1127993,33.5091364,,POINT (-112.1127993 33.5091364),9181.0,903657818.0,0.0,primary,,,inside
,12630,,,,-112.1128962,33.5088633,,POINT (-112.1128962 33.5088633),9182.0,903657821.0,0.0,secondary,,,inside
,12631,,,,-112.1121042,33.5096125,,POINT (-112.1121042 33.5096125),9183.0,903657835.0,0.0,primary,,,inside
,12632,,,,-112.1123365,33.5095215,,POINT (-112.1123365 33.5095215),9184.0,903657822.0,0.0,primary,,,inside
,12633,,,,-112.1120198,33.5098818,,POINT (-112.1120198 33.5098818),9185.0,903657813.0,0.0,primary,,,inside
,12634,,,,-112.1119104,33.5101105,,POINT (-112.1119104 33.5101105),9186.0,1562974142.0,0.0,secondary,,,inside
,12637,,,,-112.1110052,33.5094732,,POINT (-112.1110052 33.5094732),9189.0,903657832.0,0.0,primary,,,inside
,12638,,,,-112.110064,33.509544,,POINT (-112.110064 33.509544),9190.0,42324117.0,0.0,primary,,,inside
,12639,,,,-112.1107221,33.5096223,,POINT (-112.1107221 33.5096223),9191.0,8935831808.0,0.0,primary,,,inside
,12641,,,,-112.1138175,33.5095473,,POINT (-112.1138175 33.5095473),9193.0,1647267999.0,0.0,primary,,,inside
,12642,,,,-112.1120421,33.5082836,,POINT (-112.1120421 33.5082836),9194.0,903657839.0,0.0,secondary,,,inside
,12643,,,,-112.1120308,33.5089686,,POINT (-112.1120308 33.5089686),9195.0,903657841.0,0.0,primary,,,inside
,12644,,,,-112.1120766,33.5091356,,POINT (-112.1120766 33.5091356),9196.0,903657843.0,0.0,primary,,,inside
,12646,,,,-112.1128197,33.5104466,,POINT (-112.1128197 33.5104466),9198.0,903657845.0,0.0,secondary,,,inside
,12647,,,,-112.1128038,33.51006,,POINT (-112.1128038 33.51006),9199.0,903657846.0,0.0,primary,,,inside
,12648,,,,-112.1127715,33.509889,,POINT (-112.1127715 33.509889),9200.0,903657848.0,0.0,primary,,,inside
,12649,,,,-112.1124806,33.5095892,,POINT (-112.1124806 33.5095892),9201.0,903657849.0,0.0,primary,,,inside
,12650,,,,-112.1123292,33.5095933,,POINT (-112.1123292 33.5095933),9202.0,1467010821.0,0.0,primary,,,inside
,12656,,,,-112.0556492,33.5019762,,POINT (-112.0556492 33.5019762),9208.0,5208501861.0,0.0,tertiary,,,inside
,12657,,,,-112.047594,33.5019684,,POINT (-112.047594 33.5019684),9209.0,41836391.0,0.0,secondary,,,inside
,12658,,,,-112.0442137,33.5020713,,POINT (-112.0442137 33.5020713),9210.0,42252744.0,2.0,tertiary,,,inside
,12663,,,,-112.056311,33.5019774,,POINT (-112.056311 33.5019774),9215.0,41587269.0,0.0,tertiary,,,inside
,12664,,,,-112.0563128,33.5014299,,POINT (-112.0563128 33.5014299),9216.0,5213897042.0,0.0,tertiary,,,inside
,12707,,,,-112.0737095,33.439065,,POINT (-112.0737095 33.439065),9259.0,2007473004.0,0.0,secondary,,,inside
,12708,,,,-112.0737721,33.4416633,,POINT (-112.0737721 33.4416633),9260.0,4346616632.0,0.0,secondary,,,inside
,12709,,,,-112.0732366,33.3629507,,POINT (-112.0732366 33.3629507),9261.0,3336291045.0,0.0,tertiary,,,inside
,12710,,,,-112.0731068,33.3576494,,POINT (-112.0731068 33.3576494),9262.0,41560116.0,0.0,tertiary,,,inside
,12711,,,,-112.0724408,33.3563751,,POINT (-112.0724408 33.3563751),9263.0,5214432816.0,0.0,tertiary,,,inside
,12712,,,,-111.9758623,33.3481534,,POINT (-111.9758623 33.3481534),9264.0,2319660512.0,0.0,tertiary,,,inside
,12713,,,,-111.9741268,33.3443722,,POINT (-111.9741268 33.3443722),9265.0,5204352512.0,0.0,tertiary,,,inside
,12725,,,,-112.0037459,33.4450354,,POINT (-112.0037459 33.4450354),9277.0,5208367995.0,0.0,tertiary,,,inside
,12726,,,,-112.0039896,33.4433119,,POINT (-112.0039896 33.4433119),9278.0,42265408.0,2.0,tertiary,,,inside
,12727,,,,-112.0394668,33.6324184,,POINT (-112.0394668 33.6324184),9279.0,41800068.0,0.0,tertiary,,,inside
,12728,,,,-112.0394683,33.632604,,POINT (-112.0394683 33.632604),9280.0,956627104.0,0.0,tertiary,,,inside
,12729,,,,-112.048195,33.6410149,,POINT (-112.048195 33.6410149),9281.0,5214513208.0,0.0,tertiary,,,inside
,12730,,,,-112.0482615,33.6471122,,POINT (-112.0482615 33.6471122),9282.0,5214513205.0,0.0,tertiary,,,inside
,12731,,,,-112.048031,33.6285056,,POINT (-112.048031 33.6285056),9283.0,41836136.0,2.0,tertiary,,,inside
,12732,,,,-112.0481874,33.6359384,,POINT (-112.0481874 33.6359384),9284.0,956627113.0,0.0,tertiary,,,inside
,12734,,,,-112.0654399,33.6410511,,POINT (-112.0654399 33.6410511),9286.0,4346591461.0,0.0,primary,,,inside
,12735,,,,-112.065431,33.6370397,,POINT (-112.065431 33.6370397),9287.0,956627120.0,0.0,primary,,,inside
,12736,,,,-112.0654267,33.6372516,,POINT (-112.0654267 33.6372516),9288.0,956627115.0,0.0,primary,,,inside
,12738,,,,-112.0311045,33.6732454,,POINT (-112.0311045 33.6732454),9290.0,956662204.0,0.0,primary,,,inside
,12739,,,,-112.031092,33.6718248,,POINT (-112.031092 33.6718248),9291.0,2486838552.0,0.0,motorway,,,inside
,12740,,,,-112.0310849,33.6712872,,POINT (-112.0310849 33.6712872),9292.0,2486838550.0,0.0,primary,,,inside
,12741,,,,-112.0310892,33.6720111,,POINT (-112.0310892 33.6720111),9293.0,2486838555.0,0.0,primary,,,inside
,12742,,,,-112.0310946,33.6725314,,POINT (-112.0310946 33.6725314),9294.0,4089555955.0,0.0,primary,,,inside
,12743,,,,-112.0308726,33.653327,,POINT (-112.0308726 33.653327),9295.0,5158615006.0,0.0,primary,,,inside
,12744,,,,-112.0308679,33.6483298,,POINT (-112.0308679 33.6483298),9296.0,4347479525.0,0.0,primary,,,inside
,12745,,,,-112.030862,33.6477671,,POINT (-112.030862 33.6477671),9297.0,41618771.0,0.0,primary,,,inside
,12746,,,,-112.0239879,33.6623389,,POINT (-112.0239879 33.6623389),9298.0,42581537.0,0.0,tertiary,,,inside
,12747,,,,-112.0222919,33.6623521,,POINT (-112.0222919 33.6623521),9299.0,41996704.0,0.0,tertiary,,,inside
,12748,,,,-112.0141856,33.6624121,,POINT (-112.0141856 33.6624121),9300.0,5214084924.0,0.0,tertiary,,,inside
,12749,,,,-112.0265404,33.6550637,,POINT (-112.0265404 33.6550637),9301.0,42215641.0,0.0,secondary,,,inside
,12750,,,,-112.0261132,33.6550674,,POINT (-112.0261132 33.6550674),9302.0,956687701.0,0.0,secondary,,,inside
,12751,,,,-112.0189846,33.6550994,,POINT (-112.0189846 33.6550994),9303.0,42215657.0,0.0,secondary,,,inside
,12752,,,,-112.0149668,33.6551155,,POINT (-112.0149668 33.6551155),9304.0,5158728463.0,0.0,secondary,,,inside
,12761,,,,-111.943418,33.633185,,POINT (-111.943418 33.633185),9313.0,5216160773.0,0.0,tertiary,,,inside
,12762,,,,-111.9585726,33.65287,,POINT (-111.9585726 33.65287),9314.0,961990996.0,0.0,secondary,,,inside
,12763,,,,-111.9585038,33.6522211,,POINT (-111.9585038 33.6522211),9315.0,357744709.0,0.0,secondary,,,inside
,12764,,,,-111.9586738,33.6511718,,POINT (-111.9586738 33.6511718),9316.0,5158408473.0,2.0,secondary,,,inside
,12765,,,,-111.996271,33.6557734,,POINT (-111.996271 33.6557734),9317.0,42448136.0,0.0,tertiary,,,inside
,12766,,,,-111.9963038,33.6608342,,POINT (-111.9963038 33.6608342),9318.0,42448149.0,2.0,tertiary,,,inside
,12767,,,,-112.0089691,33.6189764,,POINT (-112.0089691 33.6189764),9319.0,41283698.0,2.0,tertiary,,,inside
,12768,,,,-112.0046398,33.6190439,,POINT (-112.0046398 33.6190439),9320.0,41516596.0,0.0,tertiary,,,inside
,12769,,,,-111.9965972,33.619143,,POINT (-111.9965972 33.619143),9321.0,41516611.0,0.0,tertiary,,,inside
,12770,,,,-111.9275289,33.6345623,,POINT (-111.9275289 33.6345623),9322.0,968362392.0,0.0,tertiary,,,inside
,12771,,,,-111.926191,33.6346468,,POINT (-111.926191 33.6346468),9323.0,5214624930.0,0.0,tertiary,,,inside
,12772,,,,-112.1473761,33.8778572,,POINT (-112.1473761 33.8778572),9324.0,5188601299.0,0.0,tertiary,,,inside
,12773,,,,-112.1473932,33.8780407,,POINT (-112.1473932 33.8780407),9325.0,6902824772.0,0.0,tertiary,,,inside
,12776,,,,-112.0039836,33.6132919,,POINT (-112.0039836 33.6132919),9328.0,4347908351.0,0.0,secondary,,,inside
,12777,,,,-111.9968482,33.6118613,,POINT (-111.9968482 33.6118613),9329.0,4347879925.0,0.0,secondary,,,inside
,12778,,,,-112.010099,33.7239361,,POINT (-112.010099 33.7239361),9330.0,979124759.0,0.0,primary,,,inside
,12779,,,,-112.0103021,33.7236266,,POINT (-112.0103021 33.7236266),9331.0,979124761.0,0.0,primary,,,inside
,12780,,,,-112.0164265,33.7137015,,POINT (-112.0164265 33.7137015),9332.0,5158614988.0,0.0,primary,,,inside
,12781,,,,-111.9865422,33.6267195,,POINT (-111.9865422 33.6267195),9333.0,5214361096.0,0.0,tertiary,,,inside
,12782,,,,-111.9865119,33.6397589,,POINT (-111.9865119 33.6397589),9334.0,5770619832.0,0.0,tertiary,,,inside
,12783,,,,-111.986193,33.6049214,,POINT (-111.986193 33.6049214),9335.0,8961079437.0,0.0,tertiary,,,inside
,12784,,,,-111.9862741,33.6050802,,POINT (-111.9862741 33.6050802),9336.0,981838532.0,0.0,tertiary,,,inside
,12785,,,,-112.0563173,33.5000248,,POINT (-112.0563173 33.5000248),9337.0,984955808.0,0.0,tertiary,,,inside
,12786,,,,-112.0563183,33.4998355,,POINT (-112.0563183 33.4998355),9338.0,984955809.0,0.0,tertiary,,,inside
,12787,,,,-112.0563464,33.4929064,,POINT (-112.0563464 33.4929064),9339.0,41587279.0,0.0,tertiary,,,inside
,12788,,,,-112.056369,33.4883363,,POINT (-112.056369 33.4883363),9340.0,5213897043.0,0.0,tertiary,,,inside
,12789,,,,-112.0646465,33.3796545,,POINT (-112.0646465 33.3796545),9341.0,41627252.0,0.0,primary,,,inside
,12790,,,,-112.0646461,33.3797634,,POINT (-112.0646461 33.3797634),9342.0,984957858.0,0.0,primary,,,inside
,12791,,,,-112.0646457,33.3784937,,POINT (-112.0646457 33.3784937),9343.0,5142482737.0,0.0,primary,,,inside
,12792,,,,-112.0645945,33.4075874,,POINT (-112.0645945 33.4075874),9344.0,4351787836.0,0.0,primary,,,inside
,12793,,,,-112.064644,33.4135402,,POINT (-112.064644 33.4135402),9345.0,41528710.0,0.0,primary,,,inside
,12794,,,,-112.0648199,33.4188627,,POINT (-112.0648199 33.4188627),9346.0,7043766020.0,0.0,primary,,,inside
,12795,,,,-112.0648558,33.4198744,,POINT (-112.0648558 33.4198744),9347.0,984957859.0,0.0,primary,,,inside
,12796,,,,-112.0649232,33.4217679,,POINT (-112.0649232 33.4217679),9348.0,984957860.0,0.0,primary,,,inside
,12797,,,,-112.0650438,33.5024941,,POINT (-112.0650438 33.5024941),9349.0,984957867.0,0.0,primary,,,inside
,12798,,,,-112.065038,33.5056154,,POINT (-112.065038 33.5056154),9350.0,41741443.0,0.0,primary,,,inside
,12799,,,,-112.0650445,33.5023489,,POINT (-112.0650445 33.5023489),9351.0,3812177722.0,0.0,primary,,,inside
,12802,,,,-112.0318537,33.5093899,,POINT (-112.0318537 33.5093899),9354.0,4351624636.0,0.0,primary,,,inside
,12804,,,,-112.0302783,33.516563,,POINT (-112.0302783 33.516563),9356.0,3342820103.0,0.0,secondary,,,inside
,12805,,,,-112.082445,33.5028733,,POINT (-112.082445 33.5028733),9357.0,985851622.0,0.0,secondary,,,inside
,12806,,,,-112.0824456,33.5030266,,POINT (-112.0824456 33.5030266),9358.0,985851623.0,0.0,secondary,,,inside
,12807,,,,-112.0824973,33.5099588,,POINT (-112.0824973 33.5099588),9359.0,5162591272.0,0.0,secondary,,,inside
,12808,,,,-112.0998569,33.6708191,,POINT (-112.0998569 33.6708191),9360.0,4348018156.0,0.0,primary,,,inside
,12809,,,,-112.0998553,33.670956,,POINT (-112.0998553 33.670956),9361.0,5684225750.0,0.0,primary,,,inside
,12810,,,,-112.099932,33.6703738,,POINT (-112.099932 33.6703738),9362.0,986049957.0,0.0,primary,,,inside
,12812,,,,-112.0996868,33.6239996,,POINT (-112.0996868 33.6239996),9364.0,41879263.0,0.0,primary,,,inside
,12813,,,,-112.0996869,33.6243033,,POINT (-112.0996869 33.6243033),9365.0,41879264.0,0.0,primary,,,inside
,12814,,,,-112.0994869,33.4094749,,POINT (-112.0994869 33.4094749),9366.0,986181271.0,0.0,primary,,,inside
,12815,,,,-112.0994473,33.4073538,,POINT (-112.0994473 33.4073538),9367.0,5146854320.0,0.0,primary,,,inside
,12816,,,,-112.099556,33.4122212,,POINT (-112.099556 33.4122212),9368.0,986181275.0,0.0,primary,,,inside
,12817,,,,-112.1001196,33.4486577,,POINT (-112.1001196 33.4486577),9369.0,1401842718.0,0.0,primary,,,inside
,12818,,,,-112.100114,33.4492085,,POINT (-112.100114 33.4492085),9370.0,41878906.0,0.0,primary,,,inside
,12819,,,,-112.099901,33.503009,,POINT (-112.099901 33.503009),9371.0,4346523204.0,0.0,primary,,,inside
,12820,,,,-112.0998887,33.5078027,,POINT (-112.0998887 33.5078027),9372.0,331953114.0,0.0,primary,,,inside
,12821,,,,-112.099921,33.4995655,,POINT (-112.099921 33.4995655),9373.0,986181321.0,0.0,primary,,,inside
,12822,,,,-112.0999176,33.4997349,,POINT (-112.0999176 33.4997349),9374.0,41878996.0,0.0,primary,,,inside
,12823,,,,-112.1171443,33.6034581,,POINT (-112.1171443 33.6034581),9375.0,4066181056.0,0.0,secondary,,,inside
,12824,,,,-112.117181,33.6008871,,POINT (-112.117181 33.6008871),9376.0,5160455359.0,0.0,secondary,,,inside
,12825,,,,-112.1171213,33.6058715,,POINT (-112.1171213 33.6058715),9377.0,4351837274.0,0.0,secondary,,,inside
,12826,,,,-112.1171391,33.6038105,,POINT (-112.1171391 33.6038105),9378.0,42373305.0,0.0,secondary,,,inside
,12827,,,,-112.1341458,33.5723107,,POINT (-112.1341458 33.5723107),9379.0,986217204.0,0.0,secondary,,,inside
,12828,,,,-112.1341338,33.5726375,,POINT (-112.1341338 33.5726375),9380.0,986217202.0,0.0,secondary,,,inside
,12829,,,,-112.1341591,33.5719027,,POINT (-112.1341591 33.5719027),9381.0,2613489506.0,0.0,secondary,,,inside
,12830,,,,-112.1341519,33.5721985,,POINT (-112.1341519 33.5721985),9382.0,986217249.0,0.0,secondary,,,inside
,12831,,,,-111.9897694,33.4480538,,POINT (-111.9897694 33.4480538),9383.0,1498066671.0,0.0,primary,,,inside
,12832,,,,-111.9889114,33.4480273,,POINT (-111.9889114 33.4480273),9384.0,1498066667.0,0.0,primary,,,inside
,12833,,,,-111.995408,33.4482039,,POINT (-111.995408 33.4482039),9385.0,331861506.0,0.0,secondary,,,inside
,12834,,,,-111.9963894,33.4482057,,POINT (-111.9963894 33.4482057),9386.0,5692233014.0,0.0,primary,,,inside
,12835,,,,-111.9902923,33.4482192,,POINT (-111.9902923 33.4482192),9387.0,986255617.0,0.0,primary,,,inside
,12836,,,,-111.9907846,33.4482142,,POINT (-111.9907846 33.4482142),9388.0,1932336854.0,0.0,primary,,,inside
,12837,,,,-111.9906508,33.4480697,,POINT (-111.9906508 33.4480697),9389.0,986255618.0,0.0,primary,,,inside
,12838,,,,-111.9905387,33.4480681,,POINT (-111.9905387 33.4480681),9390.0,1932336851.0,0.0,primary,,,inside
,12839,,,,-112.1085188,33.4469515,,POINT (-112.1085188 33.4469515),9391.0,986255652.0,0.0,tertiary,,,inside
,12840,,,,-112.1084253,33.4469526,,POINT (-112.1084253 33.4469526),9392.0,6403205979.0,0.0,tertiary,,,inside
,12841,,,,-112.1065926,33.4469753,,POINT (-112.1065926 33.4469753),9393.0,42254240.0,0.0,tertiary,,,inside
,12842,,,,-112.1044299,33.4469854,,POINT (-112.1044299 33.4469854),9394.0,42580483.0,0.0,tertiary,,,inside
,12843,,,,-112.0782958,33.4807532,,POINT (-112.0782958 33.4807532),9395.0,5214529366.0,0.0,tertiary,,,inside
,12844,,,,-112.078747,33.4802911,,POINT (-112.078747 33.4802911),9396.0,4146293310.0,0.0,secondary,,,inside
,12847,,,,-112.091286,33.5016681,,POINT (-112.091286 33.5016681),9399.0,5214485782.0,0.0,tertiary,,,inside
,12848,,,,-112.0912985,33.5004334,,POINT (-112.0912985 33.5004334),9400.0,987375763.0,0.0,tertiary,,,inside
,12849,,,,-112.0912999,33.5005973,,POINT (-112.0912999 33.5005973),9401.0,987375761.0,0.0,tertiary,,,inside
,12850,,,,-112.081723,33.5675694,,POINT (-112.081723 33.5675694),9402.0,4347450515.0,0.0,secondary,,,inside
,12851,,,,-112.082541,33.567555,,POINT (-112.082541 33.567555),9403.0,41769482.0,0.0,secondary,,,inside
,12852,,,,-112.1076564,33.4950371,,POINT (-112.1076564 33.4950371),9404.0,4347905271.0,0.0,secondary,,,inside
,12853,,,,-112.1084159,33.4950348,,POINT (-112.1084159 33.4950348),9405.0,256784882.0,0.0,secondary,,,inside
,12854,,,,-112.107126,33.4950345,,POINT (-112.107126 33.4950345),9406.0,987957217.0,0.0,secondary,,,inside
,12855,,,,-112.1073385,33.4950372,,POINT (-112.1073385 33.4950372),9407.0,987957094.0,0.0,secondary,,,inside
,12856,,,,-112.1250115,33.3926345,,POINT (-112.1250115 33.3926345),9408.0,9827280094.0,0.0,tertiary,,,inside
,12857,,,,-112.1477024,33.3743596,,POINT (-112.1477024 33.3743596),9409.0,988518374.0,0.0,tertiary,,,inside
,12858,,,,-112.147683,33.3748157,,POINT (-112.147683 33.3748157),9410.0,7046362233.0,0.0,tertiary,,,inside
,12861,,,,-112.0876225,33.3631439,,POINT (-112.0876225 33.3631439),9413.0,1663194574.0,0.0,secondary,,,inside
,12862,,,,-112.0913163,33.3631115,,POINT (-112.0913163 33.3631115),9414.0,5143066629.0,0.0,secondary,,,inside
,12863,12863.0,,,-112.117634,33.3630993,,POINT (-112.117634 33.3630993),9415.0,41834246.0,0.0,secondary,,,boundary
,12864,,,,-112.132437,33.3630119,,POINT (-112.132437 33.3630119),9416.0,1707195799.0,0.0,secondary,,,inside
,12865,,,,-112.1005085,33.3632239,,POINT (-112.1005085 33.3632239),9417.0,42003016.0,0.0,secondary,,,inside
,12866,,,,-112.0958326,33.3631948,,POINT (-112.0958326 33.3631948),9418.0,3423259859.0,0.0,secondary,,,inside
,12867,,,,-112.0280483,33.5298373,,POINT (-112.0280483 33.5298373),9419.0,5162954440.0,0.0,secondary,,,inside
,12868,,,,-112.0289038,33.5290181,,POINT (-112.0289038 33.5290181),9420.0,2223260957.0,0.0,secondary,,,inside
,12869,,,,-112.030409,33.5333174,,POINT (-112.030409 33.5333174),9421.0,796455589.0,0.0,secondary,,,inside
,12870,,,,-112.0410656,33.5391722,,POINT (-112.0410656 33.5391722),9422.0,257768583.0,0.0,motorway,,,inside
,12871,,,,-112.0402062,33.5433407,,POINT (-112.0402062 33.5433407),9423.0,147417980.0,0.0,motorway,,,inside
,12872,,,,-112.0377076,33.5539211,,POINT (-112.0377076 33.5539211),9424.0,198333246.0,0.0,motorway,,,inside
,12873,,,,-112.0410843,33.541397,,POINT (-112.0410843 33.541397),9425.0,5134706091.0,0.0,motorway,,,inside
,12874,,,,-112.0871315,33.6341435,,POINT (-112.0871315 33.6341435),9426.0,998218768.0,0.0,tertiary,,,inside
