link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,vdf_free_speed_in_mph,from_biway
45,,,19,4951,,"LINESTRING (-76.98044450209838 38.89652217348819, -76.983408 38.9001247)",1,475.4320775,,0,90,1,99999,,,0,0.15,4,1,0.295482957,,55,0.316954718,,,,,0,connector,55.9235463,1
46,,,20,7769,,"LINESTRING (-76.99665498957496 38.89631404364673, -76.9961422 38.8949938)",1,153.1675122,,0,90,1,99999,,,0,0.15,4,1,0.095194228,,55,0.102111675,,,,,0,connector,55.9235463,1
47,,,21,265,,"LINESTRING (-76.99309718642625 38.94094172281215, -76.997736 38.940329)",1,407.8909882,,0,90,1,99999,,,0,0.15,4,1,0.253505897,,55,0.271927325,,,,,0,connector,55.9235463,1
48,,,22,1459,,"LINESTRING (-76.99500421086195 38.94922031490093, -76.987633 38.9563182)",1,1014.48115,,0,90,1,99999,,,0,0.15,4,1,0.630504133,,55,0.676320767,,,,,0,connector,55.9235463,1
49,,,23,1346,,"LINESTRING (-77.0391830929325 38.92163935878092, -77.038889 38.921351)",1,40.92957876,,0,90,1,99999,,,0,0.15,4,1,0.025437899,,55,0.027286386,,,,,0,connector,55.9235463,1
50,,,24,940,,"LINESTRING (-77.00339292256069 38.88381958273963, -77.0035191 38.8842832)",1,52.61921755,,0,90,1,99999,,,0,0.15,4,1,0.032703056,,55,0.035079478,,,,,0,connector,55.9235463,1
51,,,25,4953,,"LINESTRING (-77.01772253401292 38.92149936478376, -77.018027 38.920361)",1,129.1033151,,0,90,1,99999,,,0,0.15,4,1,0.080238232,,55,0.086068877,,,,,0,connector,55.9235463,1
52,,,26,3651,,"LINESTRING (-77.02434366458583 38.92238677907779, -77.0252392 38.9209869)",1,173.7312035,,0,90,1,99999,,,0,0.15,4,1,0.107974645,,55,0.115820802,,,,,0,connector,55.9235463,1
53,,,27,4506,,"LINESTRING (-77.0296299534775 38.92368258477177, -77.029711 38.923765)",1,11.53714507,,0,90,1,99999,,,0,0.15,4,1,0.007170382,,55,0.00769143,,,,,0,connector,55.9235463,1
54,,,28,3104,,"LINESTRING (-77.04396237454236 38.92548178968003, -77.0437139 38.9280182)",1,282.4004515,,0,90,1,99999,,,0,0.15,4,1,0.175513021,,55,0.188266968,,,,,0,connector,55.9235463,1
55,,,29,197,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0194708 38.9790867)",1,860.9502903,,0,90,1,99999,,,0,0.15,4,1,0.535084083,,55,0.57396686,,,,,0,connector,55.9235463,1
56,,,29,3081,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0109395 38.9724332)",1,453.2775623,,0,90,1,99999,,,0,0.15,4,1,0.281713836,,55,0.302185042,,,,,0,connector,55.9235463,1
57,,,29,3839,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0128127 38.9738729)",1,367.2202121,,0,90,1,99999,,,0,0.15,4,1,0.228228845,,55,0.244813475,,,,,0,connector,55.9235463,1
58,,,29,4971,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0139826 38.9748002)",1,381.4262829,,0,90,1,99999,,,0,0.15,4,1,0.237057976,,55,0.254284189,,,,,0,connector,55.9235463,1
59,,,29,6068,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0179886 38.9788333)",1,798.760766,,0,90,1,99999,,,0,0.15,4,1,0.496433043,,55,0.532507177,,,,,0,connector,55.9235463,1
60,,,29,7764,,"LINESTRING (-77.01610471858235 38.971790105954575, -77.0198906 38.9747328)",1,462.9889675,,0,90,1,99999,,,0,0.15,4,1,0.287749514,,55,0.308659312,,,,,0,connector,55.9235463,1
61,,,30,6590,,"LINESTRING (-77.06078828315765 38.90609760392472, -77.0611874 38.9052025)",1,105.2268699,,0,90,1,99999,,,0,0.15,4,1,0.065398925,,55,0.070151247,,,,,0,connector,55.9235463,1
62,,,31,1298,,"LINESTRING (-77.07566140065033 38.91756122320903, -77.0728686 38.9165152)",1,268.6103012,,0,90,1,99999,,,0,0.15,4,1,0.166942387,,55,0.179073534,,,,,0,connector,55.9235463,1
63,,,32,6584,,"LINESTRING (-77.02759420268644 38.91702231448404, -77.028084 38.9170073)",1,42.5115866,,0,90,1,99999,,,0,0.15,4,1,0.026421123,,55,0.028341058,,,,,0,connector,55.9235463,1
64,,,33,1151,,"LINESTRING (-77.0696207543458 38.90620873445872, -77.0707111 38.9005684)",1,633.2570297,,0,90,1,99999,,,0,0.15,4,1,0.393571802,,55,0.422171353,,,,,0,connector,55.9235463,1
65,,,33,1489,,"LINESTRING (-77.0696207543458 38.90620873445872, -77.0659264 38.8922624)",1,1581.054005,,0,90,1,99999,,,0,0.15,4,1,0.982631451,,55,1.054036003,,,,,0,connector,55.9235463,1
66,,,34,1553,,"LINESTRING (-77.06589988520142 38.923901786881096, -77.0656272 38.9241583)",1,37.01477774,,0,90,1,99999,,,0,0.15,4,1,0.023004834,,55,0.024676518,,,,,0,connector,55.9235463,1
67,,,35,2583,,"LINESTRING (-77.05172396175792 38.92659522157065, -77.0528333 38.933508)",1,773.4213759,,0,90,1,99999,,,0,0.15,4,1,0.48068451,,55,0.515614251,,,,,0,connector,55.9235463,1
68,,,36,5080,,"LINESTRING (-77.03415325073537 38.91681135325753, -77.0345232 38.9166226)",1,38.32129092,,0,90,1,99999,,,0,0.15,4,1,0.023816837,,55,0.025547527,,,,,0,connector,55.9235463,1
69,,,37,4988,,"LINESTRING (-77.08846638729874 38.94896336879133, -77.0837825 38.9510555)",1,467.7677167,,0,90,1,99999,,,0,0.15,4,1,0.290719526,,55,0.311845144,,,,,0,connector,55.9235463,1
70,,,37,7164,,"LINESTRING (-77.08846638729874 38.94896336879133, -77.096855 38.960296)",1,1453.105664,,0,90,1,99999,,,0,0.15,4,1,0.90311104,,55,0.968737109,,,,,0,connector,55.9235463,1
71,,,38,6996,,"LINESTRING (-77.0788896387143 38.93842966245712, -77.0753213 38.9400611)",1,358.490905,,0,90,1,99999,,,0,0.15,4,1,0.222803546,,55,0.238993937,,,,,0,connector,55.9235463,1
72,,,39,5617,,"LINESTRING (-77.03973757673224 38.967077411398265, -77.0364295 38.9671557)",1,286.8310923,,0,90,1,99999,,,0,0.15,4,1,0.178266683,,55,0.191220728,,,,,0,connector,55.9235463,1
73,,,40,429,,"LINESTRING (-77.04654372608965 38.92074382667401, -77.04889 38.9186683)",1,307.3979465,,0,90,1,99999,,,0,0.15,4,1,0.191049066,,55,0.204931964,,,,,0,connector,55.9235463,1
74,,,41,1348,,"LINESTRING (-77.04374043704782 38.91810708277895, -77.0443996 38.9196637)",1,182.0163207,,0,90,1,99999,,,0,0.15,4,1,0.113123879,,55,0.121344214,,,,,0,connector,55.9235463,1
75,,,42,3025,,"LINESTRING (-77.05204880736714 38.9156609266747, -77.0526689 38.9136244)",1,232.3913884,,0,90,1,99999,,,0,0.15,4,1,0.144432187,,55,0.154927592,,,,,0,connector,55.9235463,1
76,,,43,7867,,"LINESTRING (-77.03884792362854 38.91621541134736, -77.0384878 38.9156864)",1,66.51644136,,0,90,1,99999,,,0,0.15,4,1,0.041340237,,55,0.044344294,,,,,0,connector,55.9235463,1
77,,,44,5570,,"LINESTRING (-77.07767560476742 38.95725095199557, -77.0859876 38.9611688)",1,841.5593002,,0,90,1,99999,,,0,0.15,4,1,0.523032505,,55,0.561039533,,,,,0,connector,55.9235463,1
78,,,44,5574,,"LINESTRING (-77.07767560476742 38.95725095199557, -77.0860417 38.9616676)",1,875.3468081,,0,90,1,99999,,,0,0.15,4,1,0.544031577,,55,0.583564539,,,,,0,connector,55.9235463,1
79,,,44,6608,,"LINESTRING (-77.07767560476742 38.95725095199557, -77.0848912 38.9617824)",1,802.6289777,,0,90,1,99999,,,0,0.15,4,1,0.498837152,,55,0.535085985,,,,,0,connector,55.9235463,1
80,,,44,6609,,"LINESTRING (-77.07767560476742 38.95725095199557, -77.0848226 38.9618485)",1,802.650398,,0,90,1,99999,,,0,0.15,4,1,0.498850465,,55,0.535100265,,,,,0,connector,55.9235463,1
81,,,44,7806,,"LINESTRING (-77.07767560476742 38.95725095199557, -77.0880672 38.9602232)",1,959.2458842,,0,90,1,99999,,,0,0.15,4,1,0.596175192,,55,0.639497256,,,,,0,connector,55.9235463,1
82,,,45,3300,,"LINESTRING (-77.03043562186458 38.967102334292605, -77.0281323 38.9674589)",1,203.5072123,,0,90,1,99999,,,0,0.15,4,1,0.126480555,,55,0.135671475,,,,,0,connector,55.9235463,1
83,,,46,4213,,"LINESTRING (-77.02363412829895 38.96469417304867, -77.0199013 38.9637784)",1,339.1217463,,0,90,1,99999,,,0,0.15,4,1,0.210765535,,55,0.226081164,,,,,0,connector,55.9235463,1
84,,,47,4316,,"LINESTRING (-77.07052610754596 38.9462344604847, -77.0639793 38.9443241)",1,605.8915966,,0,90,1,99999,,,0,0.15,4,1,0.376564075,,55,0.403927731,,,,,0,connector,55.9235463,1
85,,,48,2591,,"LINESTRING (-77.05460201391467 38.9538438052176, -77.052822 38.961178)",1,828.6928161,,0,90,1,99999,,,0,0.15,4,1,0.515035933,,55,0.552461877,,,,,0,connector,55.9235463,1
86,,,49,3883,,"LINESTRING (-77.05612843185249 38.94117516391287, -77.0586417 38.9408952)",1,220.1013865,,0,90,1,99999,,,0,0.15,4,1,0.136793901,,55,0.146734258,,,,,0,connector,55.9235463,1
87,,,50,184,,"LINESTRING (-77.07061146176522 38.965312509105445, -77.0718 38.976634)",1,1261.067952,,0,90,1,99999,,,0,0.15,4,1,0.783758826,,55,0.840711968,,,,,0,connector,55.9235463,1
88,,,50,6964,,"LINESTRING (-77.07061146176522 38.965312509105445, -77.0769693 38.968017)",1,627.5036021,,0,90,1,99999,,,0,0.15,4,1,0.389996024,,55,0.418335735,,,,,0,connector,55.9235463,1
89,,,50,7064,,"LINESTRING (-77.07061146176522 38.965312509105445, -77.0775744 38.9673969)",1,646.3040922,,0,90,1,99999,,,0,0.15,4,1,0.401680604,,55,0.430869395,,,,,0,connector,55.9235463,1
90,,,50,8196,,"LINESTRING (-77.07061146176522 38.965312509105445, -77.072441 38.972938)",1,861.2635341,,0,90,1,99999,,,0,0.15,4,1,0.535278766,,55,0.574175689,,,,,0,connector,55.9235463,1
91,,,51,3177,,"LINESTRING (-77.06309545207866 38.96061301862746, -77.063889 38.961016)",1,82.04931522,,0,90,1,99999,,,0,0.15,4,1,0.050993981,,55,0.054699543,,,,,0,connector,55.9235463,1
92,,,52,4380,,"LINESTRING (-77.05956475749308 38.928362593531006, -77.062382 38.9269156)",1,292.3776071,,0,90,1,99999,,,0,0.15,4,1,0.181713864,,55,0.194918405,,,,,0,connector,55.9235463,1
93,,,53,4507,,"LINESTRING (-77.01146389563692 38.92042659357536, -77.012153 38.9213076)",1,114.6168053,,0,90,1,99999,,,0,0.15,4,1,0.071234808,,55,0.076411204,,,,,0,connector,55.9235463,1
94,,,54,8078,,"LINESTRING (-77.01118899188627 38.91389562386461, -77.01434 38.915569)",1,330.4481133,,0,90,1,99999,,,0,0.15,4,1,0.205374837,,55,0.220298742,,,,,0,connector,55.9235463,1
95,,,55,4609,,"LINESTRING (-77.01360758580506 38.9008754024209, -77.0131335 38.9006953)",1,45.72822995,,0,90,1,99999,,,0,0.15,4,1,0.02842028,,55,0.030485487,,,,,0,connector,55.9235463,1
96,,,56,2911,,"LINESTRING (-76.95402330153271 38.92291012641431, -76.9589897 38.931715)",1,1068.132445,,0,90,1,99999,,,0,0.15,4,1,0.66384863,,55,0.712088297,,,,,0,connector,55.9235463,1
97,,,56,5532,,"LINESTRING (-76.95402330153271 38.92291012641431, -76.9556179 38.9321849)",1,1038.874026,,0,90,1,99999,,,0,0.15,4,1,0.645664404,,55,0.692582684,,,,,0,connector,55.9235463,1
98,,,56,6369,,"LINESTRING (-76.95402330153271 38.92291012641431, -76.9528021 38.9198663)",1,354.1147548,,0,90,1,99999,,,0,0.15,4,1,0.220083751,,55,0.236076503,,,,,0,connector,55.9235463,1
99,,,57,6539,,"LINESTRING (-76.98123002065009 38.9102419932297, -76.9832604 38.9149891)",1,555.638866,,0,90,1,99999,,,0,0.15,4,1,0.3453318,,55,0.370425911,,,,,0,connector,55.9235463,1
100,,,58,3797,,"LINESTRING (-76.9777134734976 38.904118967340814, -76.9789885 38.9052676)",1,168.7955405,,0,90,1,99999,,,0,0.15,4,1,0.10490711,,55,0.11253036,,,,,0,connector,55.9235463,1
101,,,59,5366,,"LINESTRING (-76.97485058607863 38.90094992641552, -76.9754685 38.8988061)",1,243.9556209,,0,90,1,99999,,,0,0.15,4,1,0.151619404,,55,0.162637081,,,,,0,connector,55.9235463,1
102,,,60,5255,,"LINESTRING (-76.98898284718967 38.9187489239267, -76.9905946 38.9199267)",1,191.3989137,,0,90,1,99999,,,0,0.15,4,1,0.118955198,,55,0.127599276,,,,,0,connector,55.9235463,1
103,,,61,3590,,"LINESTRING (-76.99893892857207 38.92878288732341, -77.0005685 38.92901)",1,143.5367868,,0,90,1,99999,,,0,0.15,4,1,0.089208693,,55,0.095691191,,,,,0,connector,55.9235463,1
104,,,62,4926,,"LINESTRING (-77.02932165805043 38.90728260470901, -77.0296298 38.9072492)",1,26.98407076,,0,90,1,99999,,,0,0.15,4,1,0.016770709,,55,0.017989381,,,,,0,connector,55.9235463,1
105,,,63,5493,,"LINESTRING (-77.00553445883273 38.921981954996376, -77.0089861 38.9220286)",1,299.3760348,,0,90,1,99999,,,0,0.15,4,1,0.186063415,,55,0.199584023,,,,,0,connector,55.9235463,1
106,,,64,6897,,"LINESTRING (-76.99876903902341 38.92342092302208, -77.000569 38.922985)",1,163.4222279,,0,90,1,99999,,,0,0.15,4,1,0.101567575,,55,0.108948152,,,,,0,connector,55.9235463,1
107,,,65,6185,,"LINESTRING (-77.00088833724571 38.87513497575296, -77.0007145 38.8764537)",1,147.1708491,,0,90,1,99999,,,0,0.15,4,1,0.091467277,,55,0.098113899,,,,,0,connector,55.9235463,1
108,,,66,589,,"LINESTRING (-77.02304973693528 38.840732143641866, -77.0132595 38.8336367)",1,1158.878571,,0,90,1,99999,,,0,0.15,4,1,0.720247714,,55,0.772585714,,,,,0,connector,55.9235463,1
109,,,67,8020,,"LINESTRING (-76.98517840088003 38.8408903107893, -76.9791854 38.838482)",1,584.9887788,,0,90,1,99999,,,0,0.15,4,1,0.363572889,,55,0.389992519,,,,,0,connector,55.9235463,1
110,,,68,1662,,"LINESTRING (-77.01953430817535 38.91174795757091, -77.0199015 38.9111378)",1,74.84955332,,0,90,1,99999,,,0,0.15,4,1,0.0465193,,55,0.049899702,,,,,0,connector,55.9235463,1
111,,,69,4729,,"LINESTRING (-76.99691597973349 38.864548010390536, -77.0041926 38.8610162)",1,743.3679407,,0,90,1,99999,,,0,0.15,4,1,0.462006178,,55,0.495578627,,,,,0,connector,55.9235463,1
112,,,69,5887,,"LINESTRING (-76.99691597973349 38.864548010390536, -77.0042769 38.8608882)",1,757.1238395,,0,90,1,99999,,,0,0.15,4,1,0.470555525,,55,0.504749226,,,,,0,connector,55.9235463,1
113,,,70,8329,,"LINESTRING (-76.97443515556783 38.848470794697946, -76.9752369 38.8507177)",1,258.9628531,,0,90,1,99999,,,0,0.15,4,1,0.160946459,,55,0.172641902,,,,,0,connector,55.9235463,1
114,,,71,4993,,"LINESTRING (-76.98202601666523 38.85032386268795, -76.981012 38.850749)",1,99.87916597,,0,90,1,99999,,,0,0.15,4,1,0.062075305,,55,0.066586111,,,,,0,connector,55.9235463,1
115,,,72,7032,,"LINESTRING (-76.98957480093739 38.855521206140864, -76.986995 38.85619)",1,235.9186915,,0,90,1,99999,,,0,0.15,4,1,0.14662442,,55,0.157279128,,,,,0,connector,55.9235463,1
116,,,73,2507,,"LINESTRING (-77.01889670689513 38.90622437006233, -77.018932 38.9056485)",1,64.00271568,,0,90,1,99999,,,0,0.15,4,1,0.039777946,,55,0.042668477,,,,,0,connector,55.9235463,1
117,,,74,1162,,"LINESTRING (-76.98506062366937 38.85747489198534, -76.987199 38.8573)",1,186.6238024,,0,90,1,99999,,,0,0.15,4,1,0.115987447,,55,0.124415868,,,,,0,connector,55.9235463,1
118,,,75,8097,,"LINESTRING (-77.02447847249198 38.911337650821714, -77.0249043 38.9111403)",1,42.94305645,,0,90,1,99999,,,0,0.15,4,1,0.026689283,,55,0.028628704,,,,,0,connector,55.9235463,1
119,,,76,8168,,"LINESTRING (-77.02439550715998 38.90589464954186, -77.023969 38.9061043)",1,43.70764373,,0,90,1,99999,,,0,0.15,4,1,0.027164477,,55,0.029138429,,,,,0,connector,55.9235463,1
120,,,77,7050,,"LINESTRING (-76.97432893437578 38.84529121273908, -76.9724488 38.8437183)",1,239.023331,,0,90,1,99999,,,0,0.15,4,1,0.148553966,,55,0.159348887,,,,,0,connector,55.9235463,1
121,,,77,7647,,"LINESTRING (-76.97432893437578 38.84529121273908, -76.9777766 38.8388031)",1,779.9807822,,0,90,1,99999,,,0,0.15,4,1,0.484761207,,55,0.519987188,,,,,0,connector,55.9235463,1
122,,,77,7660,,"LINESTRING (-76.97432893437578 38.84529121273908, -76.9773129 38.8385056)",1,796.5906222,,0,90,1,99999,,,0,0.15,4,1,0.49508429,,55,0.531060415,,,,,0,connector,55.9235463,1
123,,,77,8021,,"LINESTRING (-76.97432893437578 38.84529121273908, -76.9758254 38.8410892)",1,484.2300422,,0,90,1,99999,,,0,0.15,4,1,0.300950927,,55,0.322820028,,,,,0,connector,55.9235463,1
124,,,78,1062,,"LINESTRING (-77.02951789981485 38.91192676096357, -77.0296232 38.9126096)",1,76.35275877,,0,90,1,99999,,,0,0.15,4,1,0.047453548,,55,0.050901839,,,,,0,connector,55.9235463,1
125,,,79,2770,,"LINESTRING (-76.95829644412225 38.89340041080198, -76.9559019 38.8927807)",1,218.8375742,,0,90,1,99999,,,0,0.15,4,1,0.136008436,,55,0.145891716,,,,,0,connector,55.9235463,1
126,,,80,2930,,"LINESTRING (-76.969547586738 38.85664090311279, -76.9699374 38.856723)",1,35.04205422,,0,90,1,99999,,,0,0.15,4,1,0.021778778,,55,0.023361369,,,,,0,connector,55.9235463,1
127,,,81,374,,"LINESTRING (-77.01331774848506 38.90974527565149, -77.0102431 38.9072462)",1,384.8260594,,0,90,1,99999,,,0,0.15,4,1,0.239170951,,55,0.256550706,,,,,0,connector,55.9235463,1
128,,,81,376,,"LINESTRING (-77.01331774848506 38.90974527565149, -77.0084546 38.9072316)",1,505.7684593,,0,90,1,99999,,,0,0.15,4,1,0.314337141,,55,0.337178973,,,,,0,connector,55.9235463,1
129,,,82,7486,,"LINESTRING (-77.01364864493996 38.90414384659353, -77.0139752 38.9032085)",1,107.6306646,,0,90,1,99999,,,0,0.15,4,1,0.066892893,,55,0.071753776,,,,,0,connector,55.9235463,1
130,,,83,6345,,"LINESTRING (-77.03412551760421 38.9102105643108, -77.0345406 38.9103386)",1,38.70668412,,0,90,1,99999,,,0,0.15,4,1,0.024056361,,55,0.025804456,,,,,0,connector,55.9235463,1
131,,,84,4050,,"LINESTRING (-77.02500300452186 38.89788116010421, -77.0239724 38.8979796)",1,90.07109487,,0,90,1,99999,,,0,0.15,4,1,0.055979549,,55,0.060047397,,,,,0,connector,55.9235463,1
132,,,85,6722,,"LINESTRING (-77.01149836819756 38.86869756327783, -77.0136716 38.8646445)",1,487.8757316,,0,90,1,99999,,,0,0.15,4,1,0.303216738,,55,0.325250488,,,,,0,connector,55.9235463,1
133,,,86,8238,,"LINESTRING (-77.04925047958305 38.90763347860606, -77.048873 38.9108706)",1,360.8534242,,0,90,1,99999,,,0,0.15,4,1,0.224271861,,55,0.240568949,,,,,0,connector,55.9235463,1
134,,,87,4601,,"LINESTRING (-77.01494869558158 38.89601285410176, -77.0149978 38.8960988)",1,10.44896455,,0,90,1,99999,,,0,0.15,4,1,0.006494074,,55,0.006965976,,,,,0,connector,55.9235463,1
135,,,88,1360,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0572872 38.880226)",1,2238.922779,,0,90,1,99999,,,0,0.15,4,1,1.391499552,,55,1.492615186,,,,,0,connector,55.9235463,1
136,,,88,1597,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0642441 38.88999)",1,1448.979733,,0,90,1,99999,,,0,0.15,4,1,0.900546758,,55,0.965986489,,,,,0,connector,55.9235463,1
137,,,88,1776,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0618106 38.8850526)",1,1819.01817,,0,90,1,99999,,,0,0.15,4,1,1.130527141,,55,1.21267878,,,,,0,connector,55.9235463,1
138,,,88,2615,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0655209 38.8919537)",1,1365.227855,,0,90,1,99999,,,0,0.15,4,1,0.848494627,,55,0.910151903,,,,,0,connector,55.9235463,1
139,,,88,2617,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0654676 38.8930808)",1,1280.869793,,0,90,1,99999,,,0,0.15,4,1,0.796065751,,55,0.853913195,,,,,0,connector,55.9235463,1
140,,,88,2618,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0659001 38.8919649)",1,1388.949805,,0,90,1,99999,,,0,0.15,4,1,0.863237915,,55,0.925966537,,,,,0,connector,55.9235463,1
141,,,88,2622,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0645627 38.889039)",1,1549.495963,,0,90,1,99999,,,0,0.15,4,1,0.963018,,55,1.032997309,,,,,0,connector,55.9235463,1
142,,,88,2623,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0571534 38.88024)",1,2235.871243,,0,90,1,99999,,,0,0.15,4,1,1.38960301,,55,1.490580829,,,,,0,connector,55.9235463,1
143,,,88,3319,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0654197 38.8919303)",1,1360.492827,,0,90,1,99999,,,0,0.15,4,1,0.845551788,,55,0.906995218,,,,,0,connector,55.9235463,1
144,,,88,4305,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0644523 38.8913719)",1,1344.474545,,0,90,1,99999,,,0,0.15,4,1,0.835596361,,55,0.896316363,,,,,0,connector,55.9235463,1
145,,,88,4369,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0560402 38.897627)",1,343.8305845,,0,90,1,99999,,,0,0.15,4,1,0.213692097,,55,0.22922039,,,,,0,connector,55.9235463,1
146,,,88,4373,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0560454 38.8973508)",1,370.0739315,,0,90,1,99999,,,0,0.15,4,1,0.230002443,,55,0.246715954,,,,,0,connector,55.9235463,1
147,,,88,4764,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0601321 38.881677)",1,2128.686334,,0,90,1,99999,,,0,0.15,4,1,1.322987156,,55,1.419124223,,,,,0,connector,55.9235463,1
148,,,88,6460,,"LINESTRING (-77.05386457166294 38.900215871813735, -77.0537972 38.8973692)",1,316.0731848,,0,90,1,99999,,,0,0.15,4,1,0.196440761,,55,0.210715457,,,,,0,connector,55.9235463,1
149,,,89,2579,,"LINESTRING (-77.02997133575946 38.928878549221466, -77.029708 38.928635)",1,35.38988779,,0,90,1,99999,,,0,0.15,4,1,0.021994958,,55,0.023593259,,,,,0,connector,55.9235463,1
150,,,90,1225,,"LINESTRING (-76.99830766809788 38.88771118862204, -76.998458 38.8876035)",1,17.69311056,,0,90,1,99999,,,0,0.15,4,1,0.01099634,,55,0.011795407,,,,,0,connector,55.9235463,1
151,,,91,635,,"LINESTRING (-76.98996198022282 38.88760603410764, -76.9889674 38.8882791)",1,114.1463662,,0,90,1,99999,,,0,0.15,4,1,0.070942428,,55,0.076097577,,,,,0,connector,55.9235463,1
152,,,92,6828,,"LINESTRING (-76.98011041380616 38.88775059143371, -76.9760589 38.8877079)",1,351.5539886,,0,90,1,99999,,,0,0.15,4,1,0.218492224,,55,0.234369326,,,,,0,connector,55.9235463,1
153,,,93,6687,,"LINESTRING (-76.98146021138857 38.883192585740304, -76.9818363 38.8784949)",1,522.5252164,,0,90,1,99999,,,0,0.15,4,1,0.324751533,,55,0.348350144,,,,,0,connector,55.9235463,1
154,,,94,456,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9740562 38.8885643)",1,252.3049458,,0,90,1,99999,,,0,0.15,4,1,0.156808543,,55,0.168203297,,,,,0,connector,55.9235463,1
155,,,94,2738,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9696484 38.8889981)",1,189.2803417,,0,90,1,99999,,,0,0.15,4,1,0.117638497,,55,0.126186894,,,,,0,connector,55.9235463,1
156,,,94,4250,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.970572 38.8882011)",1,71.95365222,,0,90,1,99999,,,0,0.15,4,1,0.044719486,,55,0.047969101,,,,,0,connector,55.9235463,1
157,,,94,6621,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9750448 38.8893907)",1,367.093395,,0,90,1,99999,,,0,0.15,4,1,0.228150028,,55,0.24472893,,,,,0,connector,55.9235463,1
158,,,94,6829,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9750565 38.8877079)",1,327.6101255,,0,90,1,99999,,,0,0.15,4,1,0.203611016,,55,0.21840675,,,,,0,connector,55.9235463,1
159,,,94,6830,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9743308 38.8877756)",1,264.3559372,,0,90,1,99999,,,0,0.15,4,1,0.164298283,,55,0.176237291,,,,,0,connector,55.9235463,1
160,,,94,7275,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9696752 38.8904395)",1,317.4667226,,0,90,1,99999,,,0,0.15,4,1,0.197306851,,55,0.211644482,,,,,0,connector,55.9235463,1
161,,,94,7276,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9696908 38.8905478)",1,327.7297683,,0,90,1,99999,,,0,0.15,4,1,0.203685375,,55,0.218486512,,,,,0,connector,55.9235463,1
162,,,94,7653,,"LINESTRING (-76.97128642174751 38.88787195149838, -76.9756503 38.890222)",1,459.7962301,,0,90,1,99999,,,0,0.15,4,1,0.285765214,,55,0.30653082,,,,,0,connector,55.9235463,1
163,,,95,4418,,"LINESTRING (-76.98735318048321 38.88364353577746, -76.9855024 38.8841074)",1,168.6425551,,0,90,1,99999,,,0,0.15,4,1,0.104812029,,55,0.11242837,,,,,0,connector,55.9235463,1
164,,,96,6654,,"LINESTRING (-76.98712758079182 38.877138819704, -76.991626 38.8733033)",1,577.6545351,,0,90,1,99999,,,0,0.15,4,1,0.359014627,,55,0.385103023,,,,,0,connector,55.9235463,1
165,,,97,5301,,"LINESTRING (-77.06649929143629 38.93630119337293, -77.0663906 38.936288)",1,9.537122793,,0,90,1,99999,,,0,0.15,4,1,0.00592736,,55,0.006358082,,,,,0,connector,55.9235463,1
166,,,98,1399,,"LINESTRING (-76.99085559811961 38.92512024610707, -76.9904363 38.9255252)",1,57.81941817,,0,90,1,99999,,,0,0.15,4,1,0.035935002,,55,0.038546279,,,,,0,connector,55.9235463,1
167,,,99,7149,,"LINESTRING (-77.1005010678366 38.93811409741666, -77.1008195 38.9492704)",1,1238.817951,,0,90,1,99999,,,0,0.15,4,1,0.769930361,,55,0.825878634,,,,,0,connector,55.9235463,1
168,,,99,7318,,"LINESTRING (-77.1005010678366 38.93811409741666, -77.1014068 38.9487587)",1,1184.310186,,0,90,1,99999,,,0,0.15,4,1,0.736053565,,55,0.789540124,,,,,0,connector,55.9235463,1
