link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,vdf_free_speed_in_mph,from_biway,is_link
125,,,116,7157,,"LINESTRING (-122.3057374479564 47.61436426717353, -122.3062746 47.6129209)",1,165.4807923,,0,90,1,99999,,,0,0.15,4,1,0.102846981,,55,0.110320528,,,,,connector,55.9235463,1,0
126,,,117,9117,,"LINESTRING (-122.3453750236264 47.61209727227467, -122.3452171 47.6126065)",1,57.84890373,,0,90,1,99999,,,0,0.15,4,1,0.035953327,,55,0.038565936,,,,,connector,55.9235463,1,0
127,,,118,8037,,"LINESTRING (-122.34960500004398 47.61613909697434, -122.3490682 47.6183318)",1,247.1083409,,0,90,1,99999,,,0,0.15,4,1,0.153578832,,55,0.164738894,,,,,connector,55.9235463,1,0
128,,,119,25247,,"LINESTRING (-122.35629776363548 47.614532410889, -122.3548677 47.6150594)",1,122.4404201,,0,90,1,99999,,,0,0.15,4,1,0.076097216,,55,0.081626947,,,,,connector,55.9235463,1,0
129,,,120,24380,,"LINESTRING (-122.34322673575517 47.60716725778618, -122.3425328 47.6083741)",1,143.9675314,,0,90,1,99999,,,0,0.15,4,1,0.089476402,,55,0.095978354,,,,,connector,55.9235463,1,0
130,,,121,7541,,"LINESTRING (-122.33589244371106 47.60544896184681, -122.339864 47.6020234)",1,483.9867544,,0,90,1,99999,,,0,0.15,4,1,0.300799723,,55,0.322657836,,,,,connector,55.9235463,1,0
131,,,121,10034,,"LINESTRING (-122.33589244371106 47.60544896184681, -122.3398411 47.6028952)",1,410.8261206,,0,90,1,99999,,,0,0.15,4,1,0.255330094,,55,0.27388408,,,,,connector,55.9235463,1,0
132,,,121,12916,,"LINESTRING (-122.33589244371106 47.60544896184681, -122.3398402 47.6025303)",1,439.7990414,,0,90,1,99999,,,0,0.15,4,1,0.273336881,,55,0.293199361,,,,,connector,55.9235463,1,0
133,,,122,9834,,"LINESTRING (-122.33190287417052 47.61029634505673, -122.331947 47.6100515)",1,27.42395955,,0,90,1,99999,,,0,0.15,4,1,0.017044102,,55,0.01828264,,,,,connector,55.9235463,1,0
134,,,123,12844,,"LINESTRING (-122.32801971331276 47.6118258114225, -122.3280058 47.6124852)",1,73.32011307,,0,90,1,99999,,,0,0.15,4,1,0.045568746,,55,0.048880075,,,,,connector,55.9235463,1,0
135,,,124,9683,,"LINESTRING (-122.32261396160928 47.612380301181375, -122.3219357 47.6125459)",1,54.21550459,,0,90,1,99999,,,0,0.15,4,1,0.033695155,,55,0.03614367,,,,,connector,55.9235463,1,0
136,,,125,25075,,"LINESTRING (-122.32601908846868 47.61487338159486, -122.325535 47.6152288)",1,53.72162127,,0,90,1,99999,,,0,0.15,4,1,0.033388205,,55,0.035814414,,,,,connector,55.9235463,1,0
137,,,126,7537,,"LINESTRING (-122.32496857043245 47.60497932137173, -122.3247477 47.6055624)",1,66.92174292,,0,90,1,99999,,,0,0.15,4,1,0.041592134,,55,0.044614495,,,,,connector,55.9235463,1,0
138,,,127,20613,,"LINESTRING (-122.31670252889204 47.60710930619653, -122.3167786 47.6066468)",1,51.73980899,,0,90,1,99999,,,0,0.15,4,1,0.0321565,,55,0.034493206,,,,,connector,55.9235463,1,0
139,,,128,11731,,"LINESTRING (-122.30780403288765 47.605931368898574, -122.307655 47.6061748)",1,29.29345691,,0,90,1,99999,,,0,0.15,4,1,0.018206002,,55,0.019528971,,,,,connector,55.9235463,1,0
140,,,129,20012,,"LINESTRING (-122.2976454627847 47.60733794355116, -122.2963287 47.6076294)",1,104.1751112,,0,90,1,99999,,,0,0.15,4,1,0.064745252,,55,0.069450074,,,,,connector,55.9235463,1,0
141,,,130,10224,,"LINESTRING (-122.28371107628789 47.59644446080048, -122.2890502 47.5966405)",1,402.1217532,,0,90,1,99999,,,0,0.15,4,1,0.249920294,,55,0.268081169,,,,,connector,55.9235463,1,0
142,,,131,5438,,"LINESTRING (-122.30891521644196 47.59803506547267, -122.3089645 47.5992434)",1,134.3967788,,0,90,1,99999,,,0,0.15,4,1,0.083528141,,55,0.089597853,,,,,connector,55.9235463,1,0
143,,,132,4895,,"LINESTRING (-122.32174782727168 47.59839225573952, -122.325958 47.5937133)",1,609.0003237,,0,90,1,99999,,,0,0.15,4,1,0.378496161,,55,0.406000216,,,,,connector,55.9235463,1,0
144,,,132,23772,,"LINESTRING (-122.32174782727168 47.59839225573952, -122.3172764 47.6008121)",1,430.6422209,,0,90,1,99999,,,0,0.15,4,1,0.26764588,,55,0.287094814,,,,,connector,55.9235463,1,0
145,,,132,23934,,"LINESTRING (-122.32174782727168 47.59839225573952, -122.3259437 47.5927578)",1,701.4410971,,0,90,1,99999,,,0,0.15,4,1,0.435948476,,55,0.467627398,,,,,connector,55.9235463,1,0
146,,,133,13063,,"LINESTRING (-122.33414073291875 47.60052496533705, -122.33413 47.6008921)",1,40.82694686,,0,90,1,99999,,,0,0.15,4,1,0.025374112,,55,0.027217965,,,,,connector,55.9235463,1,0
147,,,134,9348,,"LINESTRING (-122.33085527984112 47.57636263763813, -122.3239648 47.5653947)",1,1325.074013,,0,90,1,99999,,,0,0.15,4,1,0.823538852,,55,0.883382675,,,,,connector,55.9235463,1,0
148,,,134,13116,,"LINESTRING (-122.33085527984112 47.57636263763813, -122.3267158 47.5659426)",1,1199.657339,,0,90,1,99999,,,0,0.15,4,1,0.745591882,,55,0.799771559,,,,,connector,55.9235463,1,0
149,,,134,13119,,"LINESTRING (-122.33085527984112 47.57636263763813, -122.3239911 47.5645819)",1,1407.956464,,0,90,1,99999,,,0,0.15,4,1,0.87505063,,55,0.938637643,,,,,connector,55.9235463,1,0
150,,,135,23700,,"LINESTRING (-122.3099834053591 47.58810704436835, -122.3030012 47.5869257)",1,541.364322,,0,90,1,99999,,,0,0.15,4,1,0.336460113,,55,0.360909548,,,,,connector,55.9235463,1,0
151,,,136,9598,,"LINESTRING (-122.28309521012504 47.58207645889759, -122.289311 47.5876782)",1,778.7900788,,0,90,1,99999,,,0,0.15,4,1,0.48402118,,55,0.519193386,,,,,connector,55.9235463,1,0
152,,,137,22140,,"LINESTRING (-122.38792208892846 47.58938207968794, -122.3862241 47.5893248)",1,127.8740075,,0,90,1,99999,,,0,0.15,4,1,0.079474212,,55,0.085249338,,,,,connector,55.9235463,1,0
153,,,138,8927,,"LINESTRING (-122.41057144157833 47.573345450961, -122.4159184 47.5776117)",1,621.9480946,,0,90,1,99999,,,0,0.15,4,1,0.386543253,,55,0.414632063,,,,,connector,55.9235463,1,0
154,,,139,6397,,"LINESTRING (-122.39602343098672 47.571942836899225, -122.3947754 47.5702936)",1,206.0117619,,0,90,1,99999,,,0,0.15,4,1,0.128037142,,55,0.137341175,,,,,connector,55.9235463,1,0
155,,,140,6219,,"LINESTRING (-122.38315601827688 47.57626322989072, -122.3856778 47.5756306)",1,202.3442848,,0,90,1,99999,,,0,0.15,4,1,0.12575779,,55,0.13489619,,,,,connector,55.9235463,1,0
156,,,141,20158,,"LINESTRING (-122.38306955485032 47.56724183579849, -122.38678 47.5647309)",1,394.8330503,,0,90,1,99999,,,0,0.15,4,1,0.245390336,,55,0.263222034,,,,,connector,55.9235463,1,0
157,,,142,8570,,"LINESTRING (-122.3607386576034 47.57495991234119, -122.350818 47.5847136)",1,1316.434786,,0,90,1,99999,,,0,0.15,4,1,0.818169538,,55,0.877623191,,,,,connector,55.9235463,1,0
158,,,142,8573,,"LINESTRING (-122.3607386576034 47.57495991234119, -122.3499778 47.5797452)",1,968.745592,,0,90,1,99999,,,0,0.15,4,1,0.602079299,,55,0.645830395,,,,,connector,55.9235463,1,0
159,,,143,9241,,"LINESTRING (-122.30499533994576 47.567998678093694, -122.3078696 47.5707904)",1,378.3050685,,0,90,1,99999,,,0,0.15,4,1,0.235118128,,55,0.252203379,,,,,connector,55.9235463,1,0
160,,,144,16055,,"LINESTRING (-122.30958458367202 47.57659433475494, -122.3106119 47.5775577)",1,132.0826058,,0,90,1,99999,,,0,0.15,4,1,0.082089873,,55,0.088055071,,,,,connector,55.9235463,1,0
161,,,145,6648,,"LINESTRING (-122.29071081616524 47.56573339786906, -122.2854395 47.571603)",1,763.6773359,,0,90,1,99999,,,0,0.15,4,1,0.474628549,,55,0.509118224,,,,,connector,55.9235463,1,0
162,,,146,3428,,"LINESTRING (-122.26821789621872 47.56766042874534, -122.2707643 47.5676692)",1,191.6109857,,0,90,1,99999,,,0,0.15,4,1,0.119087002,,55,0.127740657,,,,,connector,55.9235463,1,0
163,,,147,9246,,"LINESTRING (-122.25733037844353 47.55481183577986, -122.257462 47.5490371)",1,642.1207961,,0,90,1,99999,,,0,0.15,4,1,0.399080669,,55,0.428080531,,,,,connector,55.9235463,1,0
164,,,148,12238,,"LINESTRING (-122.28059733484947 47.55216268508303, -122.2781066 47.551938)",1,189.132305,,0,90,1,99999,,,0,0.15,4,1,0.117546492,,55,0.126088203,,,,,connector,55.9235463,1,0
165,,,149,25173,,"LINESTRING (-122.28589356156898 47.55738472018764, -122.2850588 47.5578511)",1,81.4598885,,0,90,1,99999,,,0,0.15,4,1,0.05062765,,55,0.054306592,,,,,connector,55.9235463,1,0
166,,,150,9988,,"LINESTRING (-122.29560073515474 47.553217824315134, -122.2983475 47.5509328)",1,327.5466453,,0,90,1,99999,,,0,0.15,4,1,0.203571563,,55,0.21836443,,,,,connector,55.9235463,1,0
167,,,151,9180,,"LINESTRING (-122.31016205256836 47.55395595515014, -122.3239281 47.5535555)",1,1037.080127,,0,90,1,99999,,,0,0.15,4,1,0.644549489,,55,0.691386751,,,,,connector,55.9235463,1,0
168,,,152,15890,,"LINESTRING (-122.3801235397042 47.55763137988349, -122.3814666 47.5576347)",1,101.0808363,,0,90,1,99999,,,0,0.15,4,1,0.062822148,,55,0.067387224,,,,,connector,55.9235463,1,0
169,,,153,14153,,"LINESTRING (-122.38969750131972 47.55730917081696, -122.3881625 47.5593415)",1,253.7771205,,0,90,1,99999,,,0,0.15,4,1,0.157723506,,55,0.169184747,,,,,connector,55.9235463,1,0
170,,,154,20123,,"LINESTRING (-122.38171122885332 47.5459888178345, -122.3831677 47.5465696)",1,127.2412686,,0,90,1,99999,,,0,0.15,4,1,0.079080962,,55,0.084827512,,,,,connector,55.9235463,1,0
171,,,155,1646,,"LINESTRING (-122.39713549317167 47.54907851217631, -122.3982683 47.5455962)",1,396.4481085,,0,90,1,99999,,,0,0.15,4,1,0.246394101,,55,0.264298739,,,,,connector,55.9235463,1,0
172,,,156,11464,,"LINESTRING (-122.36606256581966 47.54291698425658, -122.3665325 47.5401419)",1,310.5594719,,0,90,1,99999,,,0,0.15,4,1,0.193013966,,55,0.207039648,,,,,connector,55.9235463,1,0
173,,,157,10991,,"LINESTRING (-122.37307148710038 47.54680780586039, -122.3726511 47.5446579)",1,241.1154715,,0,90,1,99999,,,0,0.15,4,1,0.14985424,,55,0.160743648,,,,,connector,55.9235463,1,0
174,,,158,6874,,"LINESTRING (-122.35144639350236 47.54794140574634, -122.3547259 47.5487831)",1,264.0048851,,0,90,1,99999,,,0,0.15,4,1,0.164080103,,55,0.176003257,,,,,connector,55.9235463,1,0
175,,,159,5006,,"LINESTRING (-122.3183876304698 47.54056940390554, -122.3332542 47.545846)",1,1263.620054,,0,90,1,99999,,,0,0.15,4,1,0.785344968,,55,0.842413369,,,,,connector,55.9235463,1,0
176,,,160,22737,,"LINESTRING (-122.28618354533108 47.53841851423011, -122.2865204 47.5371835)",1,139.6330541,,0,90,1,99999,,,0,0.15,4,1,0.086782507,,55,0.093088703,,,,,connector,55.9235463,1,0
177,,,161,21722,,"LINESTRING (-122.29921310579934 47.54060278091832, -122.2979786 47.5402908)",1,99.20236087,,0,90,1,99999,,,0,0.15,4,1,0.061654668,,55,0.066134907,,,,,connector,55.9235463,1,0
178,,,162,11778,,"LINESTRING (-122.27732191979732 47.53948161782749, -122.2794027 47.5370548)",1,311.9988972,,0,90,1,99999,,,0,0.15,4,1,0.193908575,,55,0.207999265,,,,,connector,55.9235463,1,0
179,,,163,9255,,"LINESTRING (-122.26177056274857 47.53965795453824, -122.2641477 47.5442671)",1,542.8008094,,0,90,1,99999,,,0,0.15,4,1,0.337352896,,55,0.361867206,,,,,connector,55.9235463,1,0
180,,,164,7544,,"LINESTRING (-122.32496873713734 47.52828643939548, -122.3260747 47.5282603)",1,83.33313316,,0,90,1,99999,,,0,0.15,4,1,0.051791879,,55,0.055555422,,,,,connector,55.9235463,1,0
181,,,165,10035,,"LINESTRING (-122.34405762451004 47.52780272258721, -122.3371228 47.5406954)",1,1525.565436,,0,90,1,99999,,,0,0.15,4,1,0.948145082,,55,1.017043624,,,,,connector,55.9235463,1,0
182,,,166,6236,,"LINESTRING (-122.36204055510598 47.52971394334617, -122.3631843 47.5282904)",1,180.1874544,,0,90,1,99999,,,0,0.15,4,1,0.111987231,,55,0.12012497,,,,,connector,55.9235463,1,0
183,,,167,6235,,"LINESTRING (-122.36463795565754 47.52067290173393, -122.3645668 47.5210255)",1,39.56682182,,0,90,1,99999,,,0,0.15,4,1,0.02459094,,55,0.026377881,,,,,connector,55.9235463,1,0
184,,,168,19396,,"LINESTRING (-122.3755457042102 47.53019172117715, -122.3766257 47.5284952)",1,205.4063604,,0,90,1,99999,,,0,0.15,4,1,0.127660883,,55,0.136937574,,,,,connector,55.9235463,1,0
185,,,169,23966,,"LINESTRING (-122.38769159629491 47.52321763272085, -122.3964934 47.5231802)",1,662.8801694,,0,90,1,99999,,,0,0.15,4,1,0.411982703,,55,0.441920113,,,,,connector,55.9235463,1,0
186,,,170,11805,,"LINESTRING (-122.39309421632431 47.53333775929544, -122.3926802 47.5320494)",1,146.594383,,0,90,1,99999,,,0,0.15,4,1,0.091109001,,55,0.097729589,,,,,connector,55.9235463,1,0
187,,,171,23930,,"LINESTRING (-122.28287693278416 47.52017760174841, -122.2796589 47.517002)",1,428.2526276,,0,90,1,99999,,,0,0.15,4,1,0.266160738,,55,0.285501752,,,,,connector,55.9235463,1,0
188,,,172,3337,,"LINESTRING (-122.26515929799102 47.52737127985536, -122.265026 47.5268742)",1,56.17009786,,0,90,1,99999,,,0,0.15,4,1,0.034909943,,55,0.037446732,,,,,connector,55.9235463,1,0
189,,,173,2841,,"LINESTRING (-122.25735097864526 47.518854643908846, -122.258343 47.5167936)",1,241.0224419,,0,90,1,99999,,,0,0.15,4,1,0.149796421,,55,0.160681628,,,,,connector,55.9235463,1,0
190,,,174,23882,,"LINESTRING (-122.265021930196 47.5050060969307, -122.258391 47.5097129)",1,723.4482074,,0,90,1,99999,,,0,0.15,4,1,0.449625983,,55,0.482298805,,,,,connector,55.9235463,1,0
191,,,175,2490,,"LINESTRING (-122.2443414938407 47.509902244983486, -122.2449313 47.5098192)",1,45.37900005,,0,90,1,99999,,,0,0.15,4,1,0.028203232,,55,0.030252667,,,,,connector,55.9235463,1,0
192,,,176,6224,,"LINESTRING (-122.3806242145352 47.51290042413266, -122.3763737 47.5137182)",1,332.8275368,,0,90,1,99999,,,0,0.15,4,1,0.206853659,,55,0.221885025,,,,,connector,55.9235463,1,0
193,,,177,22120,,"LINESTRING (-122.38701330190072 47.506791672878926, -122.3870781 47.5082825)",1,165.82312,,0,90,1,99999,,,0,0.15,4,1,0.103059739,,55,0.110548747,,,,,connector,55.9235463,1,0
194,,,178,1238,,"LINESTRING (-122.38724544013829 47.77080117221032, -122.3933559 47.779139)",1,1034.002493,,0,90,1,99999,,,0,0.15,4,1,0.642636726,,55,0.689334995,,,,,connector,55.9235463,1,0
195,,,178,5149,,"LINESTRING (-122.38724544013829 47.77080117221032, -122.3826385 47.766977)",1,547.7596239,,0,90,1,99999,,,0,0.15,4,1,0.340434819,,55,0.365173083,,,,,connector,55.9235463,1,0
196,,,178,10756,,"LINESTRING (-122.38724544013829 47.77080117221032, -122.3829167 47.7833627)",1,1433.849956,,0,90,1,99999,,,0,0.15,4,1,0.89114354,,55,0.95589997,,,,,connector,55.9235463,1,0
197,,,179,1234,,"LINESTRING (-122.3633718445042 47.7716748095425, -122.3558652 47.7795572)",1,1041.454456,,0,90,1,99999,,,0,0.15,4,1,0.647268152,,55,0.694302971,,,,,connector,55.9235463,1,0
198,,,179,1246,,"LINESTRING (-122.3633718445042 47.7716748095425, -122.3721092 47.7833152)",1,1450.474839,,0,90,1,99999,,,0,0.15,4,1,0.901475972,,55,0.966983226,,,,,connector,55.9235463,1,0
199,,,179,12205,,"LINESTRING (-122.3633718445042 47.7716748095425, -122.367184 47.7821795)",1,1202.411284,,0,90,1,99999,,,0,0.15,4,1,0.74730347,,55,0.801607522,,,,,connector,55.9235463,1,0
200,,,180,9913,,"LINESTRING (-122.34067377739947 47.77414719343542, -122.3463176 47.7778063)",1,586.8921689,,0,90,1,99999,,,0,0.15,4,1,0.364755854,,55,0.391261446,,,,,connector,55.9235463,1,0
201,,,180,10454,,"LINESTRING (-122.34067377739947 47.77414719343542, -122.340588 47.7777936)",1,405.4801932,,0,90,1,99999,,,0,0.15,4,1,0.252007578,,55,0.270320129,,,,,connector,55.9235463,1,0
202,,,180,12080,,"LINESTRING (-122.34067377739947 47.77414719343542, -122.3395185 47.7780591)",1,443.4836542,,0,90,1,99999,,,0,0.15,4,1,0.275626883,,55,0.295655769,,,,,connector,55.9235463,1,0
203,,,180,12905,,"LINESTRING (-122.34067377739947 47.77414719343542, -122.346792 47.7778061)",1,612.9989527,,0,90,1,99999,,,0,0.15,4,1,0.380981325,,55,0.408665968,,,,,connector,55.9235463,1,0
204,,,180,13130,,"LINESTRING (-122.34067377739947 47.77414719343542, -122.3461429 47.7777979)",1,576.8691317,,0,90,1,99999,,,0,0.15,4,1,0.358526496,,55,0.384579421,,,,,connector,55.9235463,1,0
205,,,181,2343,,"LINESTRING (-122.34050429722195 47.766889343086014, -122.3405329 47.7677935)",1,100.552267,,0,90,1,99999,,,0,0.15,4,1,0.06249364,,55,0.067034845,,,,,connector,55.9235463,1,0
206,,,182,1250,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3174125 47.7778798)",1,800.358565,,0,90,1,99999,,,0,0.15,4,1,0.497426081,,55,0.533572377,,,,,connector,55.9235463,1,0
207,,,182,9444,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3183802 47.7776979)",1,768.9030577,,0,90,1,99999,,,0,0.15,4,1,0.477876357,,55,0.512602038,,,,,connector,55.9235463,1,0
208,,,182,9823,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3196427 47.7776847)",1,762.3854369,,0,90,1,99999,,,0,0.15,4,1,0.473825629,,55,0.508256958,,,,,connector,55.9235463,1,0
209,,,182,12075,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3228773 47.7777206)",1,805.7398413,,0,90,1,99999,,,0,0.15,4,1,0.500770566,,55,0.537159894,,,,,connector,55.9235463,1,0
210,,,182,12358,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3179423 47.7778968)",1,795.2059083,,0,90,1,99999,,,0,0.15,4,1,0.494223684,,55,0.530137272,,,,,connector,55.9235463,1,0
211,,,182,12361,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3176146 47.7778847)",1,797.9901167,,0,90,1,99999,,,0,0.15,4,1,0.495954081,,55,0.531993411,,,,,connector,55.9235463,1,0
212,,,182,19048,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3238422 47.7777246)",1,831.3371797,,0,90,1,99999,,,0,0.15,4,1,0.516679416,,55,0.554224786,,,,,connector,55.9235463,1,0
213,,,182,19235,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3083679 47.7779282)",1,1151.744006,,0,90,1,99999,,,0,0.15,4,1,0.715813552,,55,0.767829337,,,,,connector,55.9235463,1,0
214,,,182,21302,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3235156 47.7777233)",1,822.0557173,,0,90,1,99999,,,0,0.15,4,1,0.510910949,,55,0.548037145,,,,,connector,55.9235463,1,0
215,,,182,25677,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.312149 47.7775852)",1,934.2060572,,0,90,1,99999,,,0,0.15,4,1,0.580612839,,55,0.622804038,,,,,connector,55.9235463,1,0
216,,,182,25678,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3182213 47.7778589)",1,788.1127781,,0,90,1,99999,,,0,0.15,4,1,0.489815275,,55,0.525408519,,,,,connector,55.9235463,1,0
217,,,182,25738,,"LINESTRING (-122.3195571545359 47.77082809074187, -122.3146265 47.7776368)",1,842.4184705,,0,90,1,99999,,,0,0.15,4,1,0.523566483,,55,0.561612314,,,,,connector,55.9235463,1,0
218,,,183,3760,,"LINESTRING (-122.29704947642728 47.76951235074944, -122.2900921 47.7773669)",1,1017.155893,,0,90,1,99999,,,0,0.15,4,1,0.632166496,,55,0.678103928,,,,,connector,55.9235463,1,0
219,,,184,7942,,"LINESTRING (-122.31381971590908 47.75626079924978, -122.3134656 47.7560563)",1,34.95578569,,0,90,1,99999,,,0,0.15,4,1,0.021725162,,55,0.023303857,,,,,connector,55.9235463,1,0
220,,,185,21223,,"LINESTRING (-122.33211334235024 47.75600744875997, -122.3319089 47.7559246)",1,17.8833164,,0,90,1,99999,,,0,0.15,4,1,0.011114553,,55,0.011922211,,,,,connector,55.9235463,1,0
221,,,186,24745,,"LINESTRING (-122.34733660993774 47.75617187555413, -122.3474554 47.7559698)",1,24.1688009,,0,90,1,99999,,,0,0.15,4,1,0.015021007,,55,0.016112534,,,,,connector,55.9235463,1,0
222,,,187,22391,,"LINESTRING (-122.3714353902844 47.75802786240836, -122.3611992 47.7569305)",1,777.0908193,,0,90,1,99999,,,0,0.15,4,1,0.482965083,,55,0.518060546,,,,,connector,55.9235463,1,0
223,,,188,9454,,"LINESTRING (-122.36463842329069 47.74256285239546, -122.3597507 47.7465207)",1,572.7158548,,0,90,1,99999,,,0,0.15,4,1,0.355945217,,55,0.38181057,,,,,connector,55.9235463,1,0
224,,,189,6941,,"LINESTRING (-122.33459077732104 47.74140048373568, -122.3345048 47.7414264)",1,7.062640319,,0,90,1,99999,,,0,0.15,4,1,0.004389459,,55,0.004708427,,,,,connector,55.9235463,1,0
225,,,190,6942,,"LINESTRING (-122.31289916686522 47.74121359349822, -122.3129277 47.7412135)",1,2.139947592,,0,90,1,99999,,,0,0.15,4,1,0.001329986,,55,0.001426632,,,,,connector,55.9235463,1,0
226,,,191,21562,,"LINESTRING (-122.28701616045396 47.740117383680605, -122.288253 47.7410714)",1,140.9115199,,0,90,1,99999,,,0,0.15,4,1,0.087577079,,55,0.093941013,,,,,connector,55.9235463,1,0
227,,,192,24613,,"LINESTRING (-122.29099228393255 47.75362030231822, -122.2888238 47.7560047)",1,310.9965464,,0,90,1,99999,,,0,0.15,4,1,0.19328561,,55,0.207331031,,,,,connector,55.9235463,1,0
228,,,193,2220,,"LINESTRING (-122.27515585126862 47.76499387565745, -122.2795884 47.7607026)",1,581.4384707,,0,90,1,99999,,,0,0.15,4,1,0.361366358,,55,0.387625647,,,,,connector,55.9235463,1,0
229,,,193,2221,,"LINESTRING (-122.27515585126862 47.76499387565745, -122.2778765 47.7699144)",1,583.8678691,,0,90,1,99999,,,0,0.15,4,1,0.362876239,,55,0.389245246,,,,,connector,55.9235463,1,0
230,,,193,3365,,"LINESTRING (-122.27515585126862 47.76499387565745, -122.2716476 47.7640226)",1,284.3026128,,0,90,1,99999,,,0,0.15,4,1,0.176695222,,55,0.189535075,,,,,connector,55.9235463,1,0
231,,,193,4260,,"LINESTRING (-122.27515585126862 47.76499387565745, -122.2673678 47.7606387)",1,758.5228396,,0,90,1,99999,,,0,0.15,4,1,0.471425009,,55,0.505681893,,,,,connector,55.9235463,1,0
232,,,193,17684,,"LINESTRING (-122.27515585126862 47.76499387565745, -122.2735029 47.7790831)",1,1571.4146,,0,90,1,99999,,,0,0.15,4,1,0.976640522,,55,1.047609733,,,,,connector,55.9235463,1,0
233,,,194,3594,,"LINESTRING (-122.25807160944116 47.76678199522063, -122.2531319 47.7770002)",1,1194.928342,,0,90,1,99999,,,0,0.15,4,1,0.742652792,,55,0.796618895,,,,,connector,55.9235463,1,0
234,,,194,4348,,"LINESTRING (-122.25807160944116 47.76678199522063, -122.2633466 47.7770789)",1,1211.219905,,0,90,1,99999,,,0,0.15,4,1,0.752778064,,55,0.807479937,,,,,connector,55.9235463,1,0
