name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35510,6798285565.0,-77.0184561,38.9771952,,,POINT (-77.0184561 38.9771952),,35331.0,0.0,service,
,35511,6798285563.0,-77.0177682,38.9777428,,,POINT (-77.0177682 38.9777428),,35332.0,0.0,tertiary,
,35512,6798285566.0,-77.0185384,38.9773264,,,POINT (-77.0185384 38.9773264),,35333.0,2.0,service,
,35513,6798285567.0,-77.0182805,38.9768583,,,POINT (-77.0182805 38.9768583),,35334.0,2.0,service,
,35514,6798285569.0,-77.0181626,38.9770353,,,POINT (-77.0181626 38.9770353),,35335.0,2.0,service,
,35515,6798285571.0,-77.0196088,38.9760104,,,POINT (-77.0196088 38.9760104),,35336.0,2.0,service,
,35516,6798285573.0,-77.0194236,38.9759397,,,POINT (-77.0194236 38.9759397),,35337.0,2.0,service,
,35517,6798285576.0,-77.0185609,38.9741917,,,POINT (-77.0185609 38.9741917),,35338.0,0.0,service,
,35518,6798285575.0,-77.0185592,38.9743302,,,POINT (-77.0185592 38.9743302),,35339.0,2.0,service,
,35519,9310941986.0,-77.0186856,38.9741891,,,POINT (-77.0186856 38.9741891),,35340.0,0.0,service,
,35520,6798285581.0,-77.0193036,38.9742653,,,POINT (-77.0193036 38.9742653),,35341.0,2.0,service,
,35521,6798314792.0,-77.0175266,38.9738854,,,POINT (-77.0175266 38.9738854),,35342.0,2.0,service,
,35522,6798314795.0,-77.0162036,38.974493,,,POINT (-77.0162036 38.974493),,35343.0,2.0,service,
,35523,6798320130.0,-77.0853278,38.930815,,,POINT (-77.0853278 38.930815),,35344.0,2.0,service,
,35524,10102424708.0,-77.0849658,38.9318713,,,POINT (-77.0849658 38.9318713),,35345.0,0.0,service,
,35525,6798328307.0,-77.0974554,38.9263889,,,POINT (-77.0974554 38.9263889),,35346.0,2.0,service,
,35526,6798329799.0,-77.0967161,38.9278998,,,POINT (-77.0967161 38.9278998),,35347.0,2.0,service,
,35527,6798329803.0,-77.0985255,38.928689,,,POINT (-77.0985255 38.928689),,35348.0,2.0,service,
,35528,6798329819.0,-77.0985604,38.9302669,,,POINT (-77.0985604 38.9302669),,35349.0,2.0,service,
,35529,12307576376.0,-77.0720116,38.960648,,,POINT (-77.0720116 38.960648),,35350.0,0.0,service,
,35530,6798331257.0,-77.0720098,38.9605565,,,POINT (-77.0720098 38.9605565),,35351.0,2.0,service,
,35531,6798331258.0,-77.0710755,38.9581239,,,POINT (-77.0710755 38.9581239),,35352.0,2.0,service,
,35532,6798331260.0,-77.0707672,38.9576205,,,POINT (-77.0707672 38.9576205),,35353.0,0.0,residential,
,35533,6798331261.0,-77.0715822,38.9580413,,,POINT (-77.0715822 38.9580413),,35354.0,0.0,primary,
,35534,6798336900.0,-77.0695393,38.9561821,,,POINT (-77.0695393 38.9561821),,35355.0,0.0,service,
,35535,10301967993.0,-77.0696389,38.956238,,,POINT (-77.0696389 38.956238),,35356.0,0.0,service,
,35536,6798336904.0,-77.0682859,38.9575988,,,POINT (-77.0682859 38.9575988),,35357.0,0.0,service,
,35537,7271610341.0,-77.0765072,38.9635727,,,POINT (-77.0765072 38.9635727),,35358.0,0.0,service,
,35538,11255208737.0,-77.0773957,38.9666527,,,POINT (-77.0773957 38.9666527),,35359.0,0.0,service,
,35539,6798333810.0,-77.0772348,38.9667698,,,POINT (-77.0772348 38.9667698),,35360.0,2.0,service,
,35540,6798310528.0,-77.0785394,38.9486262,,,POINT (-77.0785394 38.9486262),,35361.0,0.0,service,
,35541,6798310530.0,-77.0780863,38.9488758,,,POINT (-77.0780863 38.9488758),,35362.0,2.0,service,
,35542,6798310538.0,-77.0779631,38.9482987,,,POINT (-77.0779631 38.9482987),,35363.0,2.0,service,
,35543,6798352369.0,-77.0154931,38.9549853,,,POINT (-77.0154931 38.9549853),,35364.0,0.0,service,
,35544,7802958293.0,-77.014766,38.9560135,,,POINT (-77.014766 38.9560135),,35365.0,0.0,service,
