gate_node_id,belong_yard,x_coord,y_coord,direction,yard_node_id,closest_in,closest_out,resolution_type
393724,511,-90.370944,29.955749,out,,,,Gate
393395,511,-90.397428,29.996153,out,,,,Gate
393721,511,-90.371393,29.955998,out,,,,Gate
440917,512,-83.121852,42.457639,in,,,1,Gate
440917,512,-83.121852,42.457639,in,,,,Gate
440917,512,-83.121852,42.457639,in,,,,Gate
441013,512,-83.113297,42.447597,in,,1,,Gate
441013,512,-83.113297,42.447597,out,,,,Gate
440611,512,-83.147458,42.489174,out,,,,Gate
391939,514,-90.662727,42.495102,in,,1,1,Gate
391939,514,-90.662727,42.495102,in,,,,Gate
391927,514,-90.664225,42.51086,in,,,1,Gate
391939,514,-90.662727,42.495102,out,,,,Gate
391954,514,-90.659134,42.501238,out,,,,Gate
391984,514,-90.653108,42.474611,out,,1,,Gate
391962,515,-90.657447,42.501226,in,,,1,Gate
391986,515,-90.653028,42.50062,out,,1,,Gate
386041,516,-92.220224,46.666734,in,,,1,Gate
386091,516,-92.205428,46.707327,in,,,,Gate
386056,516,-92.217475,46.660626,out,,,,Gate
386061,516,-92.216495,46.659473,out,,1,,Gate
385768,516,-92.26911,46.685623,out,,,,Gate
386056,516,-92.217475,46.660626,out,,,,Gate
441385,517,-83.053418,42.384178,in,,,,Gate
441366,517,-83.056555,42.384565,in,,,,Gate
441515,517,-83.039343,42.403741,in,,,1,Gate
441423,517,-83.047862,42.392073,in,,1,,Gate
441385,517,-83.053418,42.384178,in,,,,Gate
441423,517,-83.047862,42.392073,out,,,,Gate
441419,517,-83.048191,42.391634,out,,,,Gate
441433,517,-83.046392,42.394489,out,,,,Gate
441513,517,-83.039383,42.403512,out,,,,Gate
441622,517,-83.032344,42.412724,out,,,,Gate
410493,518,-88.063831,41.538772,in,,,1,Gate
410493,518,-88.063831,41.538772,in,,,,Gate
410340,518,-88.07521,41.55309,in,,,,Gate
410623,518,-88.056548,41.528598,out,,1,,Gate
410621,518,-88.056586,41.528825,out,,,,Gate
410621,518,-88.056586,41.528825,out,,,,Gate
396459,519,-90.136394,38.580774,in,,,,Gate
396689,519,-90.124392,38.568373,in,,1,,Gate
396835,519,-90.109919,38.557638,in,,,,Gate
396610,519,-90.129043,38.572336,in,,1,,Gate
396142,519,-90.152263,38.592123,in,,,1,Gate
396177,519,-90.150248,38.590131,in,,,,Gate
396112,519,-90.154947,38.594763,in,,,1,Gate
396110,519,-90.154969,38.594001,out,,,,Gate
396126,519,-90.153514,38.595156,out,,,,Gate
396142,519,-90.152263,38.592123,out,,,,Gate
396126,519,-90.153514,38.595156,out,,,,Gate
396112,519,-90.154947,38.594763,out,,,,Gate
396610,519,-90.129043,38.572336,out,,,,Gate
419213,520,-87.069416,45.773926,in,,,1,Gate
419189,520,-87.072993,45.768016,in,,,,Gate
419226,520,-87.067605,45.766641,out,,1,,Gate
419226,520,-87.067605,45.766641,out,,,,Gate
440162,521,-83.201205,42.112235,in,,,,Gate
440184,521,-83.196835,42.116512,in,,1,1,Gate
440231,521,-83.191011,42.124314,out,,1,1,Gate
440229,521,-83.191211,42.12326,out,,1,,Gate
440253,521,-83.185774,42.124511,out,,,,Gate
440222,521,-83.191895,42.118919,out,,,,Gate
440279,521,-83.181608,42.144008,out,,,,Gate
407084,522,-88.552403,39.101377,in,,,,Gate
406953,522,-88.56256,39.062163,in,,1,,Gate
407068,522,-88.553225,39.10271,out,,,,Gate
407101,522,-88.549617,39.101796,out,,,,Gate
407112,522,-88.548143,39.1052,out,,,,Gate
407094,522,-88.550647,39.104815,out,,,,Gate
407112,522,-88.548143,39.1052,out,,,,Gate
407084,522,-88.552403,39.101377,out,,,,Gate
407117,522,-88.547358,39.117214,out,,,1,Gate
413837,523,-87.713276,41.795136,in,,1,,Gate
414145,523,-87.682013,41.804573,in,,1,,Gate
414107,523,-87.684344,41.804685,in,,,,Gate
413721,523,-87.724502,41.799877,out,,,,Gate
413867,523,-87.709612,41.804156,out,,,1,Gate
413837,523,-87.713276,41.795136,out,,,,Gate
419209,524,-87.070051,45.776078,in,,,,Gate
419223,524,-87.067777,45.75284,in,,1,,Gate
419223,524,-87.067777,45.75284,in,,,,Gate
419223,524,-87.067777,45.75284,out,,,,Gate
419237,524,-87.066532,45.77811,out,,,,Gate
419189,524,-87.072993,45.768016,out,,,,Gate
396729,525,-90.121307,31.641994,in,,,,Gate
397286,525,-90.078705,31.626112,in,,,,Gate
397319,525,-90.077411,31.629174,in,,,,Gate
397352,525,-90.0755,31.628256,in,,,,Gate
397673,525,-90.000846,31.614598,out,,1,,Gate
397202,525,-90.084435,31.6304,out,,,1,Gate
397208,525,-90.084288,31.630265,out,,,,Gate
397207,525,-90.084335,31.630305,out,,,,Gate
397213,525,-90.08405,31.630046,out,,,,Gate
397210,525,-90.084142,31.630127,out,,,,Gate
397209,525,-90.08419,31.630179,out,,,,Gate
397230,525,-90.082665,31.628625,out,,,,Gate
397272,525,-90.079735,31.629486,out,,,,Gate
397286,525,-90.078705,31.626112,out,,,,Gate
397299,525,-90.078039,31.628572,out,,,,Gate
397307,525,-90.077787,31.627963,out,,,,Gate
397302,525,-90.077913,31.628018,out,,,,Gate
439664,526,-83.289308,42.102524,in,,1,,Gate
439963,526,-83.242938,42.11861,in,,,,Gate
439978,526,-83.240614,42.121231,in,,,1,Gate
439664,526,-83.289308,42.102524,in,,,,Gate
440033,526,-83.231021,42.130293,out,,,,Gate
440053,526,-83.226099,42.127683,out,,,,Gate
440028,527,-83.231968,42.155356,in,,1,1,Gate
440028,527,-83.231968,42.155356,in,,,,Gate
440028,527,-83.231968,42.155356,in,,,,Gate
440021,527,-83.232706,42.180177,out,,,,Gate
377428,528,-94.188425,42.499476,in,,1,,Gate
377387,528,-94.196222,42.503172,in,,,1,Gate
377427,528,-94.188567,42.498532,out,,,,Gate
377428,528,-94.188425,42.499476,out,,,,Gate
377428,528,-94.188425,42.499476,out,,,,Gate
404823,529,-88.883314,36.518138,in,,,1,Gate
404830,529,-88.882286,36.518653,in,,,,Gate
404838,529,-88.880269,36.514372,out,,,,Gate
404818,529,-88.883718,36.516361,out,,,,Gate
404783,529,-88.888717,36.50253,out,,1,,Gate
404783,529,-88.888717,36.50253,out,,,,Gate
390824,530,-91.006632,30.195727,in,,,,Gate
390797,530,-91.016733,30.203699,in,,,,Gate
390785,530,-91.021332,30.205126,in,,,,Gate
390870,530,-90.99736,30.185475,in,,,,Gate
390771,530,-91.023437,30.204542,in,,,1,Gate
390821,530,-91.00682,30.201755,out,,,,Gate
390837,530,-91.004708,30.200839,out,,,,Gate
390791,530,-91.019975,30.199965,out,,,,Gate
390771,530,-91.023437,30.204542,out,,,,Gate
390819,530,-91.008672,30.200334,out,,,,Gate
390894,530,-90.984867,30.20029,out,,,,Gate
390891,530,-90.987664,30.198812,out,,,,Gate
390899,530,-90.982429,30.183642,out,,,,Gate
390960,530,-90.960283,30.163084,out,,1,,Gate
390824,530,-91.006632,30.195727,out,,,,Gate
390864,530,-90.999287,30.184819,out,,,,Gate
390960,530,-90.960283,30.163084,out,,,,Gate
441737,531,-83.00504,42.449483,in,,1,,Gate
441745,531,-83.003353,42.450264,in,,,,Gate
441790,531,-82.999,42.460219,in,,,,Gate
441742,531,-83.004453,42.451695,in,,,,Gate
441737,531,-83.00504,42.449483,in,,,,Gate
441874,531,-82.990627,42.46888,out,,,1,Gate
419426,532,-87.035808,45.840974,in,,,,Gate
419422,532,-87.036169,45.840467,in,,1,,Gate
419450,532,-87.031709,45.846382,in,,,,Gate
419478,532,-87.026869,45.851091,out,,,1,Gate
419496,532,-87.021858,45.849765,out,,,,Gate
413330,533,-87.766756,41.808031,in,,,,Gate
413157,533,-87.801442,41.798164,in,,1,,Gate
413157,533,-87.801442,41.798164,in,,,,Gate
413360,533,-87.762429,41.810478,out,,,1,Gate
413360,533,-87.762429,41.810478,out,,,,Gate
439766,534,-83.271951,42.617981,in,,,1,Gate
439858,534,-83.255034,42.607034,out,,1,,Gate
457625,535,-80.39014,41.392666,in,,1,,Gate
457625,535,-80.39014,41.392666,in,,,,Gate
457673,535,-80.387163,41.401192,in,,,1,Gate
457673,535,-80.387163,41.401192,in,,,,Gate
457674,535,-80.386899,41.400812,in,,,,Gate
457748,535,-80.371651,41.436452,out,,,,Gate
457673,535,-80.387163,41.401192,out,,,,Gate
416526,536,-87.460103,41.511275,in,,1,,Gate
416735,536,-87.430613,41.519398,out,,,1,Gate
395522,537,-90.188259,32.284547,in,,1,,Gate
395471,537,-90.190988,32.297262,in,,,1,Gate
395522,537,-90.188259,32.284547,in,,,,Gate
397066,538,-90.093558,35.066843,in,,,,Gate
397181,538,-90.086343,35.071592,in,,,,Gate
397143,538,-90.088717,35.069422,in,,,,Gate
397063,538,-90.093642,35.06695,in,,,,Gate
397075,538,-90.093077,35.067462,in,,,,Gate
397063,538,-90.093642,35.06695,in,,,,Gate
397082,538,-90.092334,35.067947,in,,,,Gate
397139,538,-90.088777,35.069505,in,,,,Gate
397059,538,-90.09408,35.066746,in,,,,Gate
397070,538,-90.093356,35.068002,in,,,,Gate
397070,538,-90.093356,35.068002,in,,,,Gate
397583,538,-90.057128,35.074692,out,,,1,Gate
397139,538,-90.088777,35.069505,out,,,,Gate
397056,538,-90.094249,35.066612,out,,1,,Gate
397143,538,-90.088717,35.069422,out,,,,Gate
397587,538,-90.056585,35.074934,out,,,,Gate
413322,539,-87.770012,41.833319,in,,1,,Gate
413322,539,-87.770012,41.833319,out,,,,Gate
413516,539,-87.741508,41.832907,out,,,1,Gate
439981,540,-83.240288,42.118175,in,,1,,Gate
439977,540,-83.240705,42.118178,in,,,,Gate
398644,541,-89.964494,35.1818,in,,,,Gate
398607,541,-89.966077,35.173257,in,,,,Gate
398617,541,-89.965853,35.170668,in,,1,,Gate
398617,541,-89.965853,35.170668,out,,,,Gate
398606,541,-89.96613,35.173253,out,,,,Gate
398609,541,-89.966023,35.168344,out,,,,Gate
398615,541,-89.965943,35.174705,out,,,,Gate
398620,541,-89.965747,35.170413,out,,,,Gate
398641,541,-89.964785,35.179155,out,,,1,Gate
414108,542,-87.684261,41.836862,in,,1,,Gate
414554,542,-87.646117,41.847975,in,,,1,Gate
414108,542,-87.684261,41.836862,in,,,,Gate
414108,542,-87.684261,41.836862,out,,,,Gate
414048,542,-87.688971,41.826553,out,,,,Gate
412544,543,-87.868649,41.127699,in,,,,Gate
412650,543,-87.861291,41.143568,in,,,1,Gate
412581,543,-87.864406,41.127169,out,,1,,Gate
384691,544,-92.61876,47.39227,in,,,1,Gate
384691,544,-92.61876,47.39227,in,,,,Gate
384444,544,-92.662583,47.415032,in,,,,Gate
384699,544,-92.615685,47.390995,out,,1,,Gate
384694,544,-92.617543,47.391778,out,,,,Gate
417799,545,-87.338318,41.606548,in,,,,Gate
416908,545,-87.406828,41.629551,in,,,1,Gate
416908,545,-87.406828,41.629551,in,,,,Gate
417793,545,-87.338935,41.60939,in,,,,Gate
416995,545,-87.393818,41.627031,in,,,,Gate
417509,545,-87.359946,41.61236,in,,,,Gate
417015,545,-87.391875,41.627313,in,,,,Gate
417431,545,-87.366861,41.620721,in,,,,Gate
417026,545,-87.390449,41.626561,in,,,,Gate
417024,545,-87.390487,41.62653,in,,,,Gate
417031,545,-87.390302,41.62643,in,,,,Gate
417035,545,-87.390057,41.626302,in,,,,Gate
417037,545,-87.389804,41.626177,in,,,,Gate
417044,545,-87.389469,41.626,in,,,,Gate
417047,545,-87.3892,41.625853,in,,,,Gate
417049,545,-87.388977,41.625733,in,,,,Gate
417051,545,-87.388772,41.625626,in,,,,Gate
417166,545,-87.379862,41.622838,in,,,,Gate
417742,545,-87.351361,41.616692,in,,,,Gate
417680,545,-87.352963,41.61471,in,,,,Gate
417372,545,-87.369523,41.616125,in,,,,Gate
416913,545,-87.406218,41.629542,in,,,,Gate
417799,545,-87.338318,41.606548,out,,,,Gate
417051,545,-87.388772,41.625626,out,,,,Gate
417743,545,-87.35136,41.616319,out,,,,Gate
417800,545,-87.337773,41.606451,out,,1,,Gate
417671,545,-87.353338,41.614792,out,,,,Gate
417680,545,-87.352963,41.61471,out,,,,Gate
417671,545,-87.353338,41.614792,out,,,,Gate
417248,545,-87.376305,41.621852,out,,1,,Gate
417277,545,-87.374331,41.621431,out,,,,Gate
417747,545,-87.351188,41.618541,out,,,,Gate
418217,545,-87.266632,41.604707,out,,,,Gate
417018,546,-87.390938,41.626723,in,,,1,Gate
417024,546,-87.390487,41.62653,in,,,,Gate
417225,546,-87.377418,41.623455,out,,,,Gate
417274,546,-87.374483,41.624723,out,,,,Gate
389912,547,-91.199201,45.59655,in,,,,Gate
390391,547,-91.106543,45.46667,out,,1,1,Gate
390391,547,-91.106543,45.46667,out,,,,Gate
438421,548,-83.50299,41.695568,in,,,,Gate
438421,548,-83.50299,41.695568,in,,,,Gate
438422,548,-83.50291,41.694694,in,,1,,Gate
438422,548,-83.50291,41.694694,in,,,,Gate
438412,548,-83.503483,41.713958,out,,,1,Gate
430644,549,-84.731708,42.637561,in,,,,Gate
430851,549,-84.684093,42.680646,out,,1,1,Gate
430877,549,-84.673319,42.674447,out,,,,Gate
414115,550,-87.683624,44.107355,in,,,,Gate
414129,550,-87.683317,44.074109,in,,1,,Gate
414127,550,-87.68337,44.072681,in,,,,Gate
414312,550,-87.66812,44.0955,out,,,,Gate
414151,550,-87.68114,44.075483,out,,,,Gate
414110,550,-87.684013,44.080629,out,,,,Gate
414113,550,-87.683717,44.082192,out,,,1,Gate
414143,550,-87.682104,44.078966,out,,,,Gate
414551,551,-87.646347,41.603293,in,,,,Gate
414367,551,-87.662534,41.568271,in,,,,Gate
414329,551,-87.666998,41.564402,in,,1,,Gate
414367,551,-87.662534,41.568271,in,,,,Gate
414329,551,-87.666998,41.564402,in,,,,Gate
414551,551,-87.646347,41.603293,in,,,,Gate
414593,551,-87.643663,41.608408,in,,,,Gate
414367,551,-87.662534,41.568271,out,,,,Gate
414367,551,-87.662534,41.568271,out,,,,Gate
414408,551,-87.658169,41.571373,out,,,,Gate
414603,551,-87.643274,41.582023,out,,,,Gate
414551,551,-87.646347,41.603293,out,,,,Gate
414587,551,-87.644095,41.607255,out,,,1,Gate
496990,551,-87.668463,41.561842,out,,,,Gate
395939,552,-90.164598,29.970774,in,,,,Gate
395821,552,-90.171144,29.970941,in,,,,Gate
395836,552,-90.170053,29.970873,in,,,,Gate
395077,552,-90.209509,29.973719,in,,1,,Gate
395418,552,-90.192391,29.97428,out,,,,Gate
395756,552,-90.174315,29.971149,out,,,1,Gate
395257,552,-90.201392,29.968264,out,,,,Gate
395077,552,-90.209509,29.973719,out,,,,Gate
395003,552,-90.213746,29.973675,out,,,,Gate
395003,552,-90.213746,29.973675,out,,,,Gate
439831,553,-83.259686,42.100181,in,,,,Gate
396254,554,-90.146835,35.046781,in,,,,Gate
396309,554,-90.144857,35.024097,out,,1,,Gate
396171,554,-90.150557,35.045837,out,,,1,Gate
396309,554,-90.144857,35.024097,out,,,,Gate
431137,555,-84.615811,42.708953,in,,,1,Gate
431046,555,-84.631167,42.696987,in,,,,Gate
431083,555,-84.623851,42.70219,in,,1,,Gate
431083,555,-84.623851,42.70219,in,,,,Gate
431137,555,-84.615811,42.708953,out,,,,Gate
431251,555,-84.603,42.717243,out,,,,Gate
407754,556,-88.474114,44.171122,in,,1,,Gate
407770,556,-88.471815,44.174069,in,,,,Gate
407771,556,-88.471796,44.188296,in,,,,Gate
407770,556,-88.471815,44.174069,out,,,,Gate
407770,556,-88.471815,44.174069,out,,,,Gate
407794,556,-88.467874,44.187815,out,,,1,Gate
407747,556,-88.474575,44.170554,out,,,,Gate
397438,557,-90.068637,32.554159,in,,1,,Gate
397525,557,-90.062584,32.566416,in,,,,Gate
397438,557,-90.068637,32.554159,in,,,,Gate
397511,557,-90.063497,32.565306,in,,,,Gate
397545,557,-90.061668,32.567793,out,,,1,Gate
397525,557,-90.062584,32.566416,out,,,,Gate
397521,557,-90.062876,32.566056,out,,,,Gate
397517,557,-90.063212,32.565647,out,,,,Gate
397455,557,-90.0678,32.557257,out,,,,Gate
397506,557,-90.063795,32.564942,out,,,,Gate
397423,558,-90.069444,32.552271,in,,1,,Gate
397796,558,-90.042871,32.604358,out,,,,Gate
397659,558,-90.052114,32.584812,out,,,1,Gate
397718,558,-90.048991,32.591974,out,,,,Gate
397435,558,-90.068797,32.553697,out,,,,Gate
397471,558,-90.066227,32.577975,out,,,,Gate
406606,559,-88.620941,37.056758,in,,,,Gate
406651,559,-88.610973,37.045967,in,,,,Gate
406652,559,-88.610948,37.04442,out,,,1,Gate
406669,559,-88.610434,37.050824,out,,1,1,Gate
439628,560,-83.295657,42.675747,in,,,,Gate
439625,560,-83.296009,42.675234,in,,,1,Gate
439638,560,-83.294696,42.663978,out,,,,Gate
439640,560,-83.294565,42.669743,out,,,,Gate
439636,560,-83.294966,42.670823,out,,1,,Gate
410780,561,-88.045572,44.550964,in,,,1,Gate
411116,561,-88.017604,44.530918,in,,,,Gate
411151,561,-88.014351,44.527824,out,,1,,Gate
410946,561,-88.030071,44.537628,out,,,,Gate
411107,561,-88.018315,44.531445,out,,,,Gate
410940,561,-88.030599,44.538299,out,,,,Gate
411087,561,-88.020262,44.534503,out,,,,Gate
411146,561,-88.014803,44.527916,out,,,,Gate
411107,561,-88.018315,44.531445,out,,,,Gate
410878,561,-88.037181,44.542855,out,,,,Gate
411151,561,-88.014351,44.527824,out,,,,Gate
410995,561,-88.026358,44.537958,out,,,,Gate
410889,561,-88.036392,44.541723,out,,,,Gate
411110,561,-88.018011,44.533175,out,,,,Gate
410894,561,-88.0361,44.541145,out,,,,Gate
395608,562,-90.185418,32.332852,in,,,,Gate
395520,562,-90.188274,32.324919,in,,,,Gate
395518,562,-90.188629,32.324179,in,,,,Gate
395527,562,-90.187965,32.325432,in,,,,Gate
395515,562,-90.188883,32.323567,in,,,,Gate
395515,562,-90.188883,32.323567,in,,,,Gate
395442,562,-90.191615,32.309594,in,,1,,Gate
395446,562,-90.191516,32.309623,in,,,,Gate
395566,562,-90.186993,32.327949,in,,,,Gate
395447,562,-90.191501,32.310013,in,,,,Gate
395450,562,-90.191453,32.310006,in,,,,Gate
395557,562,-90.187115,32.327722,out,,,,Gate
395527,562,-90.187965,32.325432,out,,,,Gate
395573,562,-90.186782,32.328728,out,,,,Gate
395581,562,-90.186613,32.32865,out,,,1,Gate
395557,562,-90.187115,32.327722,out,,,,Gate
410941,563,-88.030489,44.516502,in,,,1,Gate
410258,563,-88.085087,44.538117,out,,,,Gate
410974,563,-88.0281,44.51335,out,,1,,Gate
439709,564,-83.282174,42.728966,in,,1,,Gate
439709,564,-83.282174,42.728966,in,,,,Gate
439775,564,-83.270276,42.729027,in,,,1,Gate
439865,564,-83.254643,42.719512,out,,,,Gate
439873,565,-83.254367,42.711805,in,,,,Gate
439868,565,-83.25452,42.711049,in,,,1,Gate
439828,565,-83.260918,42.713353,out,,1,,Gate
369557,566,-95.333895,42.325683,in,,1,,Gate
369354,566,-95.359841,42.332795,out,,,1,Gate
369355,566,-95.359839,42.332431,out,,,,Gate
386099,567,-92.202429,46.65675,in,,,1,Gate
386420,567,-92.114669,46.639888,out,,1,,Gate
439462,568,-83.331274,42.66296,in,,,1,Gate
439535,568,-83.3139,42.652736,in,,,,Gate
439535,568,-83.3139,42.652736,in,,,,Gate
439462,568,-83.331274,42.66296,in,,,,Gate
439523,568,-83.31786,42.6736,out,,,,Gate
439535,568,-83.3139,42.652736,out,,,,Gate
439616,568,-83.298453,42.639363,out,,1,,Gate
