link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
122,,,42,838,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692432 33.5849623)",1,765.5995836,,0,90,1,99999,,,0,0.15,4,1,0.475823234,,55,0.510399722,,,,,connector,1,55.9235463,0
123,,,42,1174,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9519862 33.5861215)",1,854.7422189,,0,90,1,99999,,,0,0.15,4,1,0.531225742,,55,0.569828146,,,,,connector,1,55.9235463,0
124,,,42,5277,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9726885 33.5754393)",1,1621.092323,,0,90,1,99999,,,0,0.15,4,1,1.007515428,,55,1.080728215,,,,,connector,1,55.9235463,0
125,,,42,5279,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9605577 33.57542)",1,1223.232411,,0,90,1,99999,,,0,0.15,4,1,0.760243885,,55,0.815488274,,,,,connector,1,55.9235463,0
126,,,42,12559,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.943464 33.5820126)",1,1716.785287,,0,90,1,99999,,,0,0.15,4,1,1.066988992,,55,1.144523525,,,,,connector,1,55.9235463,0
127,,,42,12561,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.943468 33.5821561)",1,1711.94658,,0,90,1,99999,,,0,0.15,4,1,1.063981715,,55,1.14129772,,,,,connector,1,55.9235463,0
128,,,42,19007,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692488 33.5822718)",1,879.5154945,,0,90,1,99999,,,0,0.15,4,1,0.546622433,,55,0.586343663,,,,,connector,1,55.9235463,0
129,,,42,19658,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.969248 33.5797795)",1,1051.295575,,0,90,1,99999,,,0,0.15,4,1,0.653384447,,55,0.700863717,,,,,connector,1,55.9235463,0
130,,,42,19659,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692311 33.5780315)",1,1194.471251,,0,90,1,99999,,,0,0.15,4,1,0.742368708,,55,0.796314167,,,,,connector,1,55.9235463,0
131,,,42,19660,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692208 33.578297)",1,1171.024274,,0,90,1,99999,,,0,0.15,4,1,0.727796317,,55,0.78068285,,,,,connector,1,55.9235463,0
132,,,42,19670,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692552 33.5810803)",1,956.0271838,,0,90,1,99999,,,0,0.15,4,1,0.594174757,,55,0.637351456,,,,,connector,1,55.9235463,0
133,,,42,19671,,"LINESTRING (-111.9611861103708 33.586436023212364, -111.9692329 33.5813666)",1,934.9709278,,0,90,1,99999,,,0,0.15,4,1,0.581088209,,55,0.623313952,,,,,connector,1,55.9235463,0
134,,,43,17670,,"LINESTRING (-111.98693539371416 33.61900905426694, -111.9865634 33.618986)",1,34.61381205,,0,90,1,99999,,,0,0.15,4,1,0.021512624,,55,0.023075875,,,,,connector,1,55.9235463,0
135,,,44,17556,,"LINESTRING (-112.02673150763889 33.314910962001576, -112.0253327 33.3118931)",1,359.1642975,,0,90,1,99999,,,0,0.15,4,1,0.223222062,,55,0.239442865,,,,,connector,1,55.9235463,0
136,,,45,1930,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9783797 33.431984)",1,2107.626839,,0,90,1,99999,,,0,0.15,4,1,1.309898595,,55,1.405084559,,,,,connector,1,55.9235463,0
137,,,45,1983,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9779041 33.4166617)",1,813.6012955,,0,90,1,99999,,,0,0.15,4,1,0.505656492,,55,0.542400864,,,,,connector,1,55.9235463,0
138,,,45,3921,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.968818 33.405685)",1,978.1252987,,0,90,1,99999,,,0,0.15,4,1,0.607908825,,55,0.652083532,,,,,connector,1,55.9235463,0
139,,,45,3928,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9707164 33.4073312)",1,800.5213525,,0,90,1,99999,,,0,0.15,4,1,0.497527255,,55,0.533680902,,,,,connector,1,55.9235463,0
140,,,45,14954,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9783819 33.4086602)",1,1044.80345,,0,90,1,99999,,,0,0.15,4,1,0.649349565,,55,0.696535633,,,,,connector,1,55.9235463,0
141,,,45,15191,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9782891 33.4073275)",1,1135.899942,,0,90,1,99999,,,0,0.15,4,1,0.705966402,,55,0.757266628,,,,,connector,1,55.9235463,0
142,,,45,16060,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9783804 33.4241052)",1,1346.605656,,0,90,1,99999,,,0,0.15,4,1,0.836920855,,55,0.897737104,,,,,connector,1,55.9235463,0
143,,,45,19754,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9782739 33.4329419)",1,2202.219972,,0,90,1,99999,,,0,0.15,4,1,1.368688609,,55,1.468146648,,,,,connector,1,55.9235463,0
144,,,45,20189,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.978325 33.4152914)",1,820.942391,,0,90,1,99999,,,0,0.15,4,1,0.510219012,,55,0.547294927,,,,,connector,1,55.9235463,0
145,,,45,20196,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9726265 33.4084289)",1,729.785632,,0,90,1,99999,,,0,0.15,4,1,0.453564718,,55,0.486523755,,,,,connector,1,55.9235463,0
146,,,45,20252,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9781861 33.4215569)",1,1122.761266,,0,90,1,99999,,,0,0.15,4,1,0.697800663,,55,0.748507511,,,,,connector,1,55.9235463,0
147,,,45,20254,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9764827 33.4111131)",1,745.1621273,,0,90,1,99999,,,0,0.15,4,1,0.463121272,,55,0.496774752,,,,,connector,1,55.9235463,0
148,,,45,20258,,"LINESTRING (-111.96955180283004 33.41448244964059, -111.9782291 33.4114509)",1,874.3571953,,0,90,1,99999,,,0,0.15,4,1,0.543416529,,55,0.582904797,,,,,connector,1,55.9235463,0
149,,,46,3247,,"LINESTRING (-111.98694583255084 33.633467129733425, -111.9865161 33.6400617)",1,732.5280842,,0,90,1,99999,,,0,0.15,4,1,0.455269164,,55,0.488352056,,,,,connector,1,55.9235463,0
150,,,47,4063,,"LINESTRING (-111.99656955587866 33.57424395641341, -111.9956542 33.5719235)",1,271.041104,,0,90,1,99999,,,0,0.15,4,1,0.168453141,,55,0.180694069,,,,,connector,1,55.9235463,0
151,,,47,11999,,"LINESTRING (-111.99656955587866 33.57424395641341, -111.977392 33.5618821)",1,2247.352231,,0,90,1,99999,,,0,0.15,4,1,1.39673849,,55,1.49823482,,,,,connector,1,55.9235463,0
152,,,47,12003,,"LINESTRING (-111.99656955587866 33.57424395641341, -111.977523 33.5618346)",1,2240.959597,,0,90,1,99999,,,0,0.15,4,1,1.392765442,,55,1.493973065,,,,,connector,1,55.9235463,0
153,,,47,20116,,"LINESTRING (-111.99656955587866 33.57424395641341, -111.9775945 33.56829)",1,1881.466562,,0,90,1,99999,,,0,0.15,4,1,1.169339069,,55,1.254311041,,,,,connector,1,55.9235463,0
154,,,47,20117,,"LINESTRING (-111.99656955587866 33.57424395641341, -111.9775792 33.5682091)",1,1885.963517,,0,90,1,99999,,,0,0.15,4,1,1.172133945,,55,1.257309011,,,,,connector,1,55.9235463,0
155,,,48,7190,,"LINESTRING (-111.96916594739508 33.61884261389277, -111.9691454 33.6188012)",1,4.97345364,,0,90,1,99999,,,0,0.15,4,1,0.003091022,,55,0.003315636,,,,,connector,1,55.9235463,0
156,,,49,15510,,"LINESTRING (-112.07387949796065 33.56026469247904, -112.0782453 33.5653479)",1,694.4146694,,0,90,1,99999,,,0,0.15,4,1,0.431581522,,55,0.462943113,,,,,connector,1,55.9235463,0
157,,,50,984,,"LINESTRING (-111.98132736120311 33.504655372464555, -111.9828158 33.5047598)",1,138.7861829,,0,90,1,99999,,,0,0.15,4,1,0.086256173,,55,0.092524122,,,,,connector,1,55.9235463,0
158,,,51,1230,,"LINESTRING (-112.1601482820214 33.48442756196394, -112.1595616 33.4862299)",1,207.2056516,,0,90,1,99999,,,0,0.15,4,1,0.12877915,,55,0.138137101,,,,,connector,1,55.9235463,0
159,,,52,4552,,"LINESTRING (-112.10332636325016 33.35437647965429, -112.1004623 33.3515705)",1,409.7820576,,0,90,1,99999,,,0,0.15,4,1,0.254681204,,55,0.273188038,,,,,connector,1,55.9235463,0
160,,,53,1562,,"LINESTRING (-112.12455743122166 33.6510546050669, -112.1258118 33.6510175)",1,116.429072,,0,90,1,99999,,,0,0.15,4,1,0.072361139,,55,0.077619381,,,,,connector,1,55.9235463,0
161,,,54,4738,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9766283 33.7773913)",1,1201.204683,,0,90,1,99999,,,0,0.15,4,1,0.746553563,,55,0.800803122,,,,,connector,1,55.9235463,0
162,,,54,4740,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9800058 33.7737644)",1,1455.20002,,0,90,1,99999,,,0,0.15,4,1,0.904412691,,55,0.970133347,,,,,connector,1,55.9235463,0
163,,,54,4742,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9687622 33.7900928)",1,1426.02287,,0,90,1,99999,,,0,0.15,4,1,0.886278974,,55,0.950681913,,,,,connector,1,55.9235463,0
164,,,54,15789,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9954874 33.7822351)",1,1203.501879,,0,90,1,99999,,,0,0.15,4,1,0.747981279,,55,0.802334586,,,,,connector,1,55.9235463,0
165,,,54,16402,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9684615 33.7914568)",1,1500.878345,,0,90,1,99999,,,0,0.15,4,1,0.932801955,,55,1.000585564,,,,,connector,1,55.9235463,0
166,,,54,16419,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9683043 33.7919471)",1,1534.857501,,0,90,1,99999,,,0,0.15,4,1,0.953920137,,55,1.023238334,,,,,connector,1,55.9235463,0
167,,,54,17999,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.978155 33.7991154)",1,1481.612623,,0,90,1,99999,,,0,0.15,4,1,0.92082823,,55,0.987741748,,,,,connector,1,55.9235463,0
168,,,54,18017,,"LINESTRING (-111.98356142997451 33.78654356217889, -111.9783132 33.7991131)",1,1476.48521,,0,90,1,99999,,,0,0.15,4,1,0.917641522,,55,0.984323473,,,,,connector,1,55.9235463,0
169,,,55,581,,"LINESTRING (-112.12368006507398 33.67642467007476, -112.1255964 33.6765342)",1,178.1233062,,0,90,1,99999,,,0,0.15,4,1,0.110704354,,55,0.118748871,,,,,connector,1,55.9235463,0
170,,,55,15034,,"LINESTRING (-112.12368006507398 33.67642467007476, -112.1260154 33.6765325)",1,216.8938957,,0,90,1,99999,,,0,0.15,4,1,0.134800432,,55,0.14459593,,,,,connector,1,55.9235463,0
171,,,56,1580,,"LINESTRING (-112.03872968454502 33.530850561424266, -112.0410932 33.5346846)",1,478.5755331,,0,90,1,99999,,,0,0.15,4,1,0.297436627,,55,0.319050355,,,,,connector,1,55.9235463,0
172,,,56,4608,,"LINESTRING (-112.03872968454502 33.530850561424266, -112.0345128 33.5310976)",1,392.6611853,,0,90,1,99999,,,0,0.15,4,1,0.244040513,,55,0.261774124,,,,,connector,1,55.9235463,0
173,,,56,6954,,"LINESTRING (-112.03872968454502 33.530850561424266, -112.0389996 33.5237713)",1,785.588565,,0,90,1,99999,,,0,0.15,4,1,0.488246467,,55,0.52372571,,,,,connector,1,55.9235463,0
174,,,56,15469,,"LINESTRING (-112.03872968454502 33.530850561424266, -112.0402385 33.5455136)",1,1632.364144,,0,90,1,99999,,,0,0.15,4,1,1.01452091,,55,1.088242763,,,,,connector,1,55.9235463,0
175,,,56,20001,,"LINESTRING (-112.03872968454502 33.530850561424266, -112.0436182 33.5310568)",1,454.6673397,,0,90,1,99999,,,0,0.15,4,1,0.282577588,,55,0.30311156,,,,,connector,1,55.9235463,0
176,,,57,20006,,"LINESTRING (-112.07398843919994 33.47304534271344, -112.0738101 33.4766401)",1,399.0495307,,0,90,1,99999,,,0,0.15,4,1,0.248010895,,55,0.26603302,,,,,connector,1,55.9235463,0
177,,,58,16074,,"LINESTRING (-112.0866459398075 33.672741309278976, -112.087152 33.6692551)",1,389.5156616,,0,90,1,99999,,,0,0.15,4,1,0.242085557,,55,0.259677108,,,,,connector,1,55.9235463,0
178,,,59,1145,,"LINESTRING (-112.01021912913586 33.390173781812216, -112.0040133 33.3984328)",1,1082.792116,,0,90,1,99999,,,0,0.15,4,1,0.672959675,,55,0.721861411,,,,,connector,1,55.9235463,0
179,,,59,1147,,"LINESTRING (-112.01021912913586 33.390173781812216, -112.0041628 33.3853797)",1,774.7583055,,0,90,1,99999,,,0,0.15,4,1,0.481515417,,55,0.516505537,,,,,connector,1,55.9235463,0
180,,,60,1020,,"LINESTRING (-112.02154255207822 33.484080331074274, -112.0216002 33.4872322)",1,349.6247028,,0,90,1,99999,,,0,0.15,4,1,0.217293165,,55,0.233083135,,,,,connector,1,55.9235463,0
181,,,61,6358,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.1519363 33.3557231)",1,1325.114743,,0,90,1,99999,,,0,0.15,4,1,0.823564166,,55,0.883409829,,,,,connector,1,55.9235463,0
182,,,61,19131,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.135103 33.3420469)",1,1753.105704,,0,90,1,99999,,,0,0.15,4,1,1.089562277,,55,1.168737136,,,,,connector,1,55.9235463,0
183,,,61,19312,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.1624047 33.3199341)",1,2773.740287,,0,90,1,99999,,,0,0.15,4,1,1.723890794,,55,1.849160191,,,,,connector,1,55.9235463,0
184,,,61,19507,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.1575529 33.3151641)",1,3203.834637,,0,90,1,99999,,,0,0.15,4,1,1.991196169,,55,2.135889758,,,,,connector,1,55.9235463,0
185,,,61,19553,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.1691438 33.3256291)",1,2476.987054,,0,90,1,99999,,,0,0.15,4,1,1.53945746,,55,1.651324702,,,,,connector,1,55.9235463,0
186,,,61,19555,,"LINESTRING (-112.15380840829935 33.34387927792788, -112.1621589 33.3200176)",1,2758.33714,,0,90,1,99999,,,0,0.15,4,1,1.714317676,,55,1.838891427,,,,,connector,1,55.9235463,0
187,,,62,16543,,"LINESTRING (-112.10528325431896 33.37464048151001, -112.1164752 33.379454)",1,1170.317279,,0,90,1,99999,,,0,0.15,4,1,0.727356917,,55,0.780211519,,,,,connector,1,55.9235463,0
188,,,62,18182,,"LINESTRING (-112.10528325431896 33.37464048151001, -112.116407 33.3849206)",1,1539.931349,,0,90,1,99999,,,0,0.15,4,1,0.957073554,,55,1.026620899,,,,,connector,1,55.9235463,0
189,,,63,8006,,"LINESTRING (-112.27803732380588 33.52982116714188, -112.2706554 33.5225544)",1,1058.230674,,0,90,1,99999,,,0,0.15,4,1,0.657694639,,55,0.705487116,,,,,connector,1,55.9235463,0
190,,,63,8007,,"LINESTRING (-112.27803732380588 33.52982116714188, -112.272172 33.5225748)",1,970.9987618,,0,90,1,99999,,,0,0.15,4,1,0.603479653,,55,0.647332508,,,,,connector,1,55.9235463,0
191,,,63,11222,,"LINESTRING (-112.27803732380588 33.52982116714188, -112.2723739 33.5228187)",1,938.0826033,,0,90,1,99999,,,0,0.15,4,1,0.583022128,,55,0.625388402,,,,,connector,1,55.9235463,0
192,,,64,15460,,"LINESTRING (-112.00478911827793 33.63350844369867, -112.0041901 33.6323922)",1,135.7110409,,0,90,1,99999,,,0,0.15,4,1,0.08434496,,55,0.090474027,,,,,connector,1,55.9235463,0
193,,,65,2891,,"LINESTRING (-112.00453273986176 33.60472190461454, -112.004549 33.6043447)",1,41.86495773,,0,90,1,99999,,,0,0.15,4,1,0.02601924,,55,0.027909972,,,,,connector,1,55.9235463,0
194,,,66,934,,"LINESTRING (-112.07419794624366 33.647498577870934, -112.0786149 33.6474793)",1,409.7427583,,0,90,1,99999,,,0,0.15,4,1,0.25465678,,55,0.273161839,,,,,connector,1,55.9235463,0
195,,,66,18829,,"LINESTRING (-112.07419794624366 33.647498577870934, -112.069957 33.6442567)",1,532.9841684,,0,90,1,99999,,,0,0.15,4,1,0.331251814,,55,0.355322779,,,,,connector,1,55.9235463,0
196,,,67,14503,,"LINESTRING (-112.1776855969209 33.70520573544191, -112.179218 33.6974376)",1,873.2516014,,0,90,1,99999,,,0,0.15,4,1,0.542729398,,55,0.582167734,,,,,connector,1,55.9235463,0
197,,,68,713,,"LINESTRING (-111.99033790280852 33.76437668980167, -111.99331 33.7660855)",1,334.2619978,,0,90,1,99999,,,0,0.15,4,1,0.207745182,,55,0.222841332,,,,,connector,1,55.9235463,0
198,,,69,17964,,"LINESTRING (-111.97964062311792 33.7593603675335, -111.9755806 33.7535263)",1,748.4866814,,0,90,1,99999,,,0,0.15,4,1,0.465187496,,55,0.498991121,,,,,connector,1,55.9235463,0
199,,,70,6815,,"LINESTRING (-111.98758971166184 33.74680698831357, -112.0092188 33.7265027)",1,3014.857387,,0,90,1,99999,,,0,0.15,4,1,1.873746045,,55,2.009904924,,,,,connector,1,55.9235463,0
200,,,70,8186,,"LINESTRING (-111.98758971166184 33.74680698831357, -111.9965628 33.7229184)",1,2777.082885,,0,90,1,99999,,,0,0.15,4,1,1.725968232,,55,1.85138859,,,,,connector,1,55.9235463,0
201,,,70,15200,,"LINESTRING (-111.98758971166184 33.74680698831357, -111.980098 33.7410806)",1,940.9174536,,0,90,1,99999,,,0,0.15,4,1,0.584783999,,55,0.627278302,,,,,connector,1,55.9235463,0
202,,,70,16368,,"LINESTRING (-111.98758971166184 33.74680698831357, -111.9790603 33.7410889)",1,1013.361459,,0,90,1,99999,,,0,0.15,4,1,0.62980824,,55,0.675574306,,,,,connector,1,55.9235463,0
203,,,70,16369,,"LINESTRING (-111.98758971166184 33.74680698831357, -111.9816764 33.7410678)",1,839.9184059,,0,90,1,99999,,,0,0.15,4,1,0.522012682,,55,0.559945604,,,,,connector,1,55.9235463,0
204,,,70,16385,,"LINESTRING (-111.98758971166184 33.74680698831357, -111.9781449 33.7404973)",1,1120.589281,,0,90,1,99999,,,0,0.15,4,1,0.696450765,,55,0.747059521,,,,,connector,1,55.9235463,0
205,,,71,851,,"LINESTRING (-111.9693332191326 33.71884112099165, -111.9910263 33.7234453)",1,2074.476582,,0,90,1,99999,,,0,0.15,4,1,1.289295576,,55,1.382984388,,,,,connector,1,55.9235463,0
206,,,71,854,,"LINESTRING (-111.9693332191326 33.71884112099165, -111.9907443 33.7232473)",1,2043.793388,,0,90,1,99999,,,0,0.15,4,1,1.270225847,,55,1.362528925,,,,,connector,1,55.9235463,0
207,,,72,12160,,"LINESTRING (-112.32689407687477 33.5307945963249, -112.323953 33.5214526)",1,1071.571191,,0,90,1,99999,,,0,0.15,4,1,0.665985824,,55,0.714380794,,,,,connector,1,55.9235463,0
208,,,73,12161,,"LINESTRING (-112.32525056720444 33.50062700890141, -112.3232242 33.5075089)",1,786.1743064,,0,90,1,99999,,,0,0.15,4,1,0.488610507,,55,0.524116204,,,,,connector,1,55.9235463,0
209,,,73,12162,,"LINESTRING (-112.32525056720444 33.50062700890141, -112.3244453 33.5074563)",1,761.1469941,,0,90,1,99999,,,0,0.15,4,1,0.473055932,,55,0.507431329,,,,,connector,1,55.9235463,0
210,,,73,12163,,"LINESTRING (-112.32525056720444 33.50062700890141, -112.3239088 33.5027311)",1,264.588487,,0,90,1,99999,,,0,0.15,4,1,0.164442814,,55,0.176392325,,,,,connector,1,55.9235463,0
211,,,73,12540,,"LINESTRING (-112.32525056720444 33.50062700890141, -112.3255964 33.5075908)",1,773.0463432,,0,90,1,99999,,,0,0.15,4,1,0.480451425,,55,0.515364229,,,,,connector,1,55.9235463,0
212,,,74,1305,,"LINESTRING (-112.12880947262074 33.58913941886538, -112.1255351 33.5898188)",1,313.1509703,,0,90,1,99999,,,0,0.15,4,1,0.194624593,,55,0.208767314,,,,,connector,1,55.9235463,0
213,,,75,738,,"LINESTRING (-112.06065733641871 33.531009272161775, -112.0606578 33.5309835)",1,2.858816432,,0,90,1,99999,,,0,0.15,4,1,0.001776766,,55,0.001905878,,,,,connector,1,55.9235463,0
214,,,76,819,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.20346 33.7180154)",1,1359.116275,,0,90,1,99999,,,0,0.15,4,1,0.844696255,,55,0.906077517,,,,,connector,1,55.9235463,0
215,,,76,3527,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2003662 33.7395751)",1,1338.671496,,0,90,1,99999,,,0,0.15,4,1,0.831989743,,55,0.892447664,,,,,connector,1,55.9235463,0
216,,,76,3540,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2047185 33.7482775)",1,2384.218336,,0,90,1,99999,,,0,0.15,4,1,1.481801327,,55,1.58947889,,,,,connector,1,55.9235463,0
217,,,76,4906,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2034635 33.7181147)",1,1350.114174,,0,90,1,99999,,,0,0.15,4,1,0.839101413,,55,0.900076116,,,,,connector,1,55.9235463,0
218,,,76,8239,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2115229 33.7250622)",1,1536.48287,,0,90,1,99999,,,0,0.15,4,1,0.954930311,,55,1.024321913,,,,,connector,1,55.9235463,0
219,,,76,8248,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2051597 33.7482562)",1,2397.159841,,0,90,1,99999,,,0,0.15,4,1,1.489844525,,55,1.598106561,,,,,connector,1,55.9235463,0
220,,,76,8413,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.206424 33.7121196)",1,2060.452098,,0,90,1,99999,,,0,0.15,4,1,1.280579303,,55,1.373634732,,,,,connector,1,55.9235463,0
221,,,76,13166,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2040836 33.7121468)",1,1959.071579,,0,90,1,99999,,,0,0.15,4,1,1.217570901,,55,1.30604772,,,,,connector,1,55.9235463,0
222,,,76,13187,,"LINESTRING (-112.19538810271231 33.728245347744014, -112.2031183 33.7114924)",1,1991.54069,,0,90,1,99999,,,0,0.15,4,1,1.237750584,,55,1.327693793,,,,,connector,1,55.9235463,0
223,,,77,20598,,"LINESTRING (-112.19439705553503 33.683705961016976, -112.1784315 33.6978437)",1,2156.445904,,0,90,1,99999,,,0,0.15,4,1,1.340239841,,55,1.437630603,,,,,connector,1,55.9235463,0
224,,,78,14523,,"LINESTRING (-112.16390968557522 33.68452104561848, -112.1638988 33.6980514)",1,1500.744253,,0,90,1,99999,,,0,0.15,4,1,0.932718616,,55,1.000496169,,,,,connector,1,55.9235463,0
225,,,79,1059,,"LINESTRING (-112.1413532125903 33.67709730045462, -112.143377 33.6728461)",1,507.5050814,,0,90,1,99999,,,0,0.15,4,1,0.315416458,,55,0.338336721,,,,,connector,1,55.9235463,0
226,,,80,1208,,"LINESTRING (-112.1073587941955 33.64728203493427, -112.1055138 33.6505735)",1,403.2023879,,0,90,1,99999,,,0,0.15,4,1,0.250591913,,55,0.268801592,,,,,connector,1,55.9235463,0
227,,,81,3452,,"LINESTRING (-112.17537167763494 33.72498253420222, -112.169925 33.7358794)",1,1309.824375,,0,90,1,99999,,,0,0.15,4,1,0.814061141,,55,0.87321625,,,,,connector,1,55.9235463,0
228,,,82,3518,,"LINESTRING (-111.96909495536576 33.74809276415474, -111.9607154 33.7413448)",1,1078.463319,,0,90,1,99999,,,0,0.15,4,1,0.670269309,,55,0.718975546,,,,,connector,1,55.9235463,0
229,,,82,15945,,"LINESTRING (-111.96909495536576 33.74809276415474, -111.9606679 33.7338747)",1,1759.77956,,0,90,1,99999,,,0,0.15,4,1,1.093710106,,55,1.173186373,,,,,connector,1,55.9235463,0
230,,,82,16426,,"LINESTRING (-111.96909495536576 33.74809276415474, -111.960706 33.7411147)",1,1096.94785,,0,90,1,99999,,,0,0.15,4,1,0.68175752,,55,0.731298567,,,,,connector,1,55.9235463,0
231,,,82,16428,,"LINESTRING (-111.96909495536576 33.74809276415474, -111.9727702 33.7411383)",1,843.2030269,,0,90,1,99999,,,0,0.15,4,1,0.524054088,,55,0.562135351,,,,,connector,1,55.9235463,0
232,,,82,17814,,"LINESTRING (-111.96909495536576 33.74809276415474, -111.9600579 33.7556489)",1,1184.698795,,0,90,1,99999,,,0,0.15,4,1,0.736295087,,55,0.789799196,,,,,connector,1,55.9235463,0
233,,,83,962,,"LINESTRING (-112.142532166192 33.63233108536422, -112.1423247 33.6323882)",1,20.26452802,,0,90,1,99999,,,0,0.15,4,1,0.012594486,,55,0.013509685,,,,,connector,1,55.9235463,0
234,,,84,1022,,"LINESTRING (-112.02221682645816 33.647825490894014, -112.0222076 33.6510798)",1,360.9561926,,0,90,1,99999,,,0,0.15,4,1,0.224335732,,55,0.240637462,,,,,connector,1,55.9235463,0
235,,,84,18538,,"LINESTRING (-112.02221682645816 33.647825490894014, -112.0222077 33.6512087)",1,375.2532182,,0,90,1,99999,,,0,0.15,4,1,0.233221391,,55,0.250168812,,,,,connector,1,55.9235463,0
